"Geography_Code","NM_1575_1_0","NM_1575_1_1","NM_1575_1_10","NM_1575_1_11","NM_1575_1_2","NM_1575_1_3","NM_1575_1_4","NM_1575_1_5","NM_1575_1_6","NM_1575_1_7","NM_1575_1_8","NM_1575_1_9"
"N00000458",267,183,24,20,84,3,9,5,4,1,4,14
"N00000459",530,337,32,84,193,8,16,10,9,5,4,25
"N00000460",266,169,27,17,97,7,13,3,7,6,3,14
"N00000461",304,220,30,18,84,4,6,4,2,2,6,12
"N00000462",164,89,25,13,75,1,8,3,4,5,0,16
"N00000463",582,366,65,38,216,7,23,17,15,10,9,32
"N00000464",290,213,27,16,77,0,9,6,4,7,2,6
"N00000465",213,129,26,16,84,2,7,8,4,1,3,17
"N00000466",280,179,38,23,101,2,6,8,5,3,0,16
"N00000467",221,134,35,19,87,0,6,5,3,4,1,14
"N00000468",227,149,24,14,78,1,10,7,4,3,2,13
"N00000469",307,214,27,13,93,2,3,9,8,9,2,20
"N00000470",199,125,22,15,74,5,7,8,2,4,3,8
"N00000471",228,143,25,14,85,5,8,3,3,6,2,19
"N00000472",175,87,30,12,88,5,8,6,8,1,7,11
"N00000473",153,93,25,12,60,3,3,4,1,3,1,8
"N00000474",183,82,32,20,101,2,11,5,7,4,1,19
"N00000475",166,99,17,19,67,2,9,6,1,4,3,6
"N00000476",187,118,23,10,69,3,4,4,4,2,6,13
"N00000477",526,350,50,26,176,8,20,10,9,12,5,36
"N00000478",221,118,27,23,103,7,8,8,6,5,6,13
"N00000479",214,112,31,17,102,1,9,6,9,4,4,21
"N00000480",245,127,44,11,118,2,11,6,7,1,7,29
"N00000481",321,190,46,25,131,5,8,11,9,6,6,15
"N00000482",154,70,44,12,84,2,5,4,2,2,1,12
"N00000483",238,147,32,14,91,3,4,6,5,7,1,19
"N00000484",254,155,31,15,99,2,11,7,9,1,3,20
"N00000485",179,118,18,10,61,1,7,9,2,3,4,7
"N00000486",261,200,7,26,61,3,9,8,0,1,0,7
"N00000487",209,151,22,9,58,2,4,5,4,3,3,6
"N00000488",304,223,19,19,81,6,16,8,3,0,4,6
"N00000489",202,137,23,12,65,5,4,4,3,3,4,7
"N00000490",364,273,19,20,91,3,9,10,5,5,4,16
"N00000491",353,264,18,22,89,5,6,8,1,5,6,18
"N00000492",313,222,30,15,91,2,8,7,13,2,3,11
"N00000493",245,140,46,11,105,1,12,3,8,9,3,12
"N00000494",597,410,49,26,187,11,22,13,17,7,12,30
"N00000495",255,158,27,6,97,2,5,5,11,8,7,26
"N00000496",577,463,12,28,114,6,18,9,5,9,6,21
"N00000497",615,436,46,30,179,9,19,13,11,7,9,35
"N00000498",248,140,46,16,108,4,10,4,4,3,4,17
"N00000499",223,135,26,10,88,3,13,6,5,2,3,20
"N00000500",356,198,51,35,158,8,9,7,8,10,4,26
"N00000501",226,110,34,28,116,2,4,7,8,4,3,26
"N00000502",138,65,19,16,73,1,10,10,1,1,3,12
"N00000503",265,129,35,45,136,10,14,9,7,0,4,12
"N00000504",169,67,35,30,102,1,3,4,7,6,2,14
"N00000505",169,88,22,17,81,2,9,5,7,4,1,14
"N00000506",228,156,17,16,72,2,7,6,3,3,2,16
"N00000507",188,74,43,31,114,1,10,3,2,7,5,12
"N00000508",245,135,36,18,110,2,7,4,8,6,4,25
"N00000509",256,120,30,45,136,4,22,6,8,5,2,14
"N00000510",200,101,21,31,99,2,13,6,7,6,1,12
"N00000511",339,203,39,30,136,7,11,11,3,4,4,27
"N00000512",326,199,39,23,127,10,11,3,10,4,6,21
"N00000513",236,161,24,9,75,2,10,2,6,4,5,13
"N00000514",258,155,34,12,103,2,10,12,3,8,4,18
"N00000515",260,167,25,17,93,3,11,4,7,2,5,19
"N00000516",171,102,20,10,69,5,7,6,3,1,3,14
"N00000517",280,180,28,19,100,6,12,5,4,5,6,15
"N00000518",222,145,24,12,77,2,6,7,7,3,4,12
"N00000519",199,119,26,14,80,1,8,5,4,4,3,15
"N00000520",418,241,62,27,177,7,15,9,12,8,12,25
"N00000521",302,187,45,23,115,1,10,8,5,4,3,16
"N00000522",317,199,41,19,118,1,7,10,3,6,2,29
"N00000523",290,189,27,13,101,6,14,7,5,4,7,18
"N00000524",340,251,24,19,89,3,5,6,4,6,6,16
"N00000525",291,174,38,21,117,3,10,6,5,5,4,25
"N00000526",214,139,20,16,75,5,10,4,4,5,5,6
"N00000527",271,178,21,27,93,7,15,7,6,2,3,5
"N00000528",204,119,23,11,85,6,14,8,5,0,5,13
"N00000529",177,90,27,21,87,1,6,10,6,4,1,11
"N00000530",197,123,28,12,74,6,6,2,5,1,3,11
"N00000531",253,152,25,38,101,3,11,6,3,6,0,9
"N00000532",162,105,22,15,57,0,4,3,6,2,2,3
"N00000533",118,37,40,11,81,0,4,2,5,1,1,17
"N00000534",339,243,23,31,96,5,7,5,8,5,2,10
"N00000535",398,273,36,27,125,4,15,13,2,3,2,23
"N00000536",286,198,33,18,88,3,7,6,1,3,5,12
"N00000537",286,189,32,10,97,6,9,2,8,5,6,19
"N00000538",281,197,24,24,84,4,4,6,1,6,2,13
"N00000539",273,176,28,13,97,5,15,6,5,3,6,16
"N00000540",235,154,30,10,81,3,6,4,5,2,6,15
"N00000541",303,205,32,16,98,0,12,6,2,4,4,22
"N00000542",174,98,26,11,76,2,8,4,7,3,5,10
"N00000543",275,182,15,23,93,4,12,6,6,4,6,17
"N00000544",208,110,27,20,98,3,13,7,10,1,3,14
"N00000545",208,122,33,13,86,4,12,6,3,4,0,11
"N00000546",213,112,34,18,101,3,7,5,4,6,4,20
"N00000547",236,153,24,17,83,4,8,6,4,0,5,15
"N00000548",221,141,22,21,80,2,10,3,5,2,4,11
"N00000549",149,49,33,26,100,0,7,9,4,3,3,15
"N00000550",298,217,18,18,81,1,15,3,3,7,4,12
"N00000551",174,90,17,31,84,3,5,5,7,6,2,8
"N00000552",179,106,25,14,73,0,8,6,6,1,4,9
"N00000553",249,140,22,35,109,7,16,7,6,3,1,12
"N00000554",172,107,17,23,65,3,7,5,2,3,2,3
"N00000555",181,94,21,25,87,6,5,5,7,2,5,11
"N00000556",226,115,31,27,111,1,17,6,5,5,1,18
"N00000557",384,262,27,31,122,3,12,9,7,6,2,25
"N00000558",313,219,28,20,94,5,6,3,6,2,9,15
"N00000559",252,168,29,11,84,4,4,4,8,3,5,16
"N00000560",305,207,22,25,98,1,7,9,6,4,4,20
"N00000561",331,239,21,25,92,5,10,4,4,6,5,12
"N00000562",272,173,39,18,99,2,7,3,7,7,3,13
"N00000563",658,369,65,85,289,11,30,25,15,8,8,42
"N00000564",223,133,26,15,90,0,6,10,6,5,2,20
"N00000565",167,99,17,7,68,2,8,4,7,7,2,14
"N00000566",214,126,35,17,88,1,8,6,1,3,4,13
"N00000567",362,243,39,19,119,2,14,13,7,4,9,12
"N00000568",262,186,21,14,76,3,7,10,3,2,2,14
"N00000569",257,158,37,17,99,0,11,6,5,1,3,19
"N00000570",253,175,18,17,78,1,8,6,4,3,3,18
"N00000571",231,171,19,15,60,1,3,8,1,1,2,10
"N00000572",428,313,29,28,115,3,11,14,3,5,4,18
"N00000573",271,184,34,14,87,3,6,7,5,2,3,13
"N00000574",305,219,20,21,86,2,11,4,6,4,1,17
"N00000575",341,253,24,18,88,1,10,4,5,7,4,15
"N00000576",261,166,16,25,95,7,15,5,6,2,2,17
"N00000577",328,207,30,35,121,2,6,9,5,7,7,20
"N00000578",495,336,39,36,159,6,16,10,8,14,7,23
"N00000579",315,206,22,23,109,7,13,6,12,6,2,18
"N00000580",337,248,27,16,89,4,10,5,2,6,3,16
"N00000581",382,278,20,21,104,3,15,9,8,7,3,18
"N00000582",303,216,27,13,87,2,14,9,5,4,3,10
"N00000583",230,142,29,12,88,5,3,5,5,8,4,17
"N00000584",324,229,23,21,95,6,11,5,2,4,1,22
"N00000585",351,241,27,27,110,2,9,14,8,9,3,11
"N00000586",327,252,23,8,75,2,8,6,4,8,3,13
"N00000587",347,255,22,24,92,5,12,12,3,4,2,8
"N00000588",284,213,22,12,71,0,7,11,8,4,1,6
"N00000589",435,302,33,28,133,10,15,12,10,6,1,18
"N00000590",306,213,35,22,93,4,8,8,2,5,2,7
"N00000591",315,222,19,20,93,1,15,5,6,3,6,18
"N00000592",350,243,34,23,107,3,16,6,4,2,1,18
"N00000593",408,287,24,44,121,6,13,7,6,5,3,13
"N00000594",271,192,19,20,79,2,8,4,4,3,3,16
"N00000595",384,261,42,28,123,5,11,12,5,3,2,15
"N00000596",230,131,34,18,99,1,9,5,6,4,6,16
"N00000597",176,90,29,17,86,0,9,4,3,4,3,17
"N00000598",231,143,22,21,88,2,10,8,9,3,3,10
"N00000599",182,95,27,20,87,0,6,4,7,3,4,16
"N00000600",222,136,27,23,86,3,10,2,2,1,5,13
"N00000601",209,136,24,9,73,4,6,7,4,3,2,14
"N00000602",153,89,24,3,64,1,1,5,5,3,4,18
"N00000603",278,169,32,18,109,3,13,7,6,8,9,13
"N00000604",250,168,22,15,82,4,6,4,5,3,6,17
"N00000605",351,230,29,22,121,5,20,10,4,3,1,27
"N00000606",243,191,10,12,52,2,5,7,6,1,3,6
"N00000607",222,129,30,19,93,2,14,8,2,2,7,9
"N00000608",281,179,39,19,102,3,8,3,6,9,1,14
"N00000609",276,184,30,15,92,1,10,5,8,3,3,17
"N00000610",302,224,20,11,78,3,15,4,6,5,2,12
"N00000611",226,145,23,16,81,1,9,6,5,3,6,12
"N00000612",413,219,56,34,194,7,18,19,15,13,8,24
"N00000613",166,92,25,14,74,1,8,9,2,3,2,10
"N00000614",168,80,39,20,88,1,2,7,2,5,2,10
"N00000615",104,42,23,7,62,3,4,4,5,2,3,11
"N00000616",215,106,25,19,109,3,7,9,13,5,8,20
"N00000617",230,127,27,30,103,3,8,8,5,7,2,13
"N00000618",437,283,38,33,154,4,14,10,7,5,12,31
"N00000619",279,182,27,16,97,2,10,6,6,7,3,20
"N00000620",292,195,24,20,97,4,12,5,10,3,3,16
"N00000621",284,192,19,25,92,3,4,8,10,4,5,14
"N00000622",287,198,24,18,89,4,14,13,5,1,1,9
"N00000623",233,139,24,26,94,2,8,7,5,4,4,14
"N00000624",355,266,20,24,89,3,8,10,9,0,5,10
"N00000625",199,128,24,19,71,1,5,3,3,2,3,11
"N00000626",357,230,37,33,127,4,8,8,0,6,5,26
"N00000627",333,224,36,19,109,4,15,5,4,3,4,19
"N00000628",308,194,32,33,114,5,12,5,6,5,2,14
"N00000629",294,193,32,22,101,2,14,9,5,3,2,12
"N00000630",195,92,32,29,103,4,4,6,5,5,2,16
"N00000631",280,204,21,24,76,2,5,5,4,3,3,9
"N00000632",333,237,22,26,96,3,8,5,6,4,7,15
"N00000633",242,159,25,11,83,3,14,10,4,5,2,9
"N00000634",351,259,26,24,92,4,12,8,5,1,1,11
"N00000635",308,228,27,18,80,0,5,4,4,3,4,15
"N00000636",296,224,23,17,72,4,8,2,2,2,2,12
"N00000637",593,395,64,41,198,1,21,11,10,6,13,31
"N00000638",291,192,18,33,99,4,7,5,9,4,2,17
"N00000639",317,190,24,31,127,3,12,9,8,10,9,21
"N00000640",262,167,18,26,95,1,9,9,9,3,5,15
"N00000641",256,160,24,18,96,5,13,9,6,8,5,8
"N00000642",278,210,17,19,68,4,8,3,6,1,3,7
"N00000643",326,190,39,42,136,0,14,7,3,4,6,21
"N00000644",381,228,52,35,153,5,8,11,12,9,4,17
"N00000645",351,203,46,45,148,4,14,12,8,3,5,11
"N00000646",281,164,32,41,117,6,10,8,6,2,0,12
"N00000647",540,275,90,58,265,3,26,33,19,7,5,24
"N00000648",273,164,34,27,109,2,13,5,5,4,5,14
"N00000649",293,203,27,16,90,9,10,6,6,3,6,7
"N00000650",433,294,39,25,139,2,19,11,10,4,3,26
"N00000651",202,73,32,33,129,2,13,10,5,4,13,17
"N00000652",398,253,36,39,145,2,10,10,10,6,7,25
"N00000653",227,157,16,22,70,5,7,2,2,2,2,12
"N00000654",207,101,43,23,106,0,8,9,5,5,2,11
"N00000655",269,157,25,38,112,6,6,8,8,2,5,14
"N00000656",185,74,41,18,111,1,8,9,6,6,4,18
"N00000657",607,385,56,60,222,8,17,17,17,11,9,27
"N00000658",272,174,34,21,98,3,13,7,9,2,1,8
"N00000659",296,183,25,28,113,4,10,12,7,3,3,21
"N00000660",288,162,39,33,126,5,10,9,9,3,5,13
"N00000661",290,179,40,34,111,2,7,6,5,5,1,11
"N00000662",274,152,42,24,122,4,14,4,5,2,5,22
"N00000663",303,203,23,20,100,2,13,10,7,7,5,13
"N00000664",269,165,31,22,104,5,7,3,9,5,6,16
"N00000665",330,213,31,29,117,2,15,8,3,9,7,13
"N00000666",306,203,29,33,103,0,10,6,6,3,4,12
"N00000667",375,234,27,58,141,8,15,9,6,3,5,10
"N00000668",247,115,43,37,132,7,7,10,6,5,6,11
"N00000669",329,209,31,35,120,3,15,5,8,5,4,14
"N00000670",210,105,38,19,105,3,8,5,3,4,1,24
"N00000671",163,83,33,17,80,2,5,3,3,3,2,12
"N00000672",231,116,45,17,115,2,8,10,4,3,3,23
"N00000673",654,398,76,61,256,7,27,21,10,7,11,36
"N00000674",226,132,31,6,94,3,8,3,9,7,5,22
"N00000675",287,175,30,33,112,3,4,10,0,2,9,21
"N00000676",499,305,63,45,194,8,14,11,10,6,10,27
"N00000677",230,108,29,31,122,1,17,11,7,6,4,16
"N00000678",384,242,35,45,142,6,13,5,7,9,2,20
"N00000679",405,265,36,38,140,8,24,9,4,4,3,14
"N00000680",291,186,22,39,105,1,8,7,2,5,3,18
"N00000681",278,162,31,22,116,11,11,10,9,3,3,16
"N00000682",349,230,39,35,119,2,13,10,5,1,3,11
"N00000683",277,175,33,23,102,3,14,6,4,3,4,12
"N00000684",429,276,25,50,153,4,19,9,7,11,6,22
"N00000685",237,122,30,36,115,4,9,7,6,3,7,13
"N00000686",355,237,25,35,118,5,11,9,5,1,2,25
"N00000687",281,152,40,31,129,4,11,9,7,4,5,18
"N00000688",306,194,44,20,112,4,13,7,6,4,3,11
"N00000689",290,193,24,30,97,2,7,5,5,3,5,16
"N00000690",219,99,34,23,120,9,13,5,3,4,4,25
"N00000691",234,117,33,31,117,3,11,8,6,3,5,17
"N00000692",188,80,30,27,108,1,8,11,10,5,3,13
"N00000693",209,111,28,24,98,6,10,11,3,3,5,8
"N00000694",626,381,55,72,245,13,18,20,14,10,6,37
"N00000695",386,236,40,38,150,6,8,10,10,14,3,21
"N00000696",136,53,31,18,83,1,4,4,7,4,4,10
"N00000697",254,144,31,22,110,4,12,5,9,7,2,18
"N00000698",332,177,48,32,155,6,18,5,10,6,6,24
"N00000699",162,66,35,21,96,1,7,3,7,5,1,16
"N00000700",218,99,44,26,119,4,10,11,4,4,4,12
"N00000701",150,65,30,17,85,1,8,6,1,0,5,17
"N00000702",541,356,51,42,185,7,23,12,10,6,4,30
"N00000703",269,129,54,33,140,3,13,3,4,6,6,18
"N00000704",487,288,61,45,199,10,19,11,11,6,6,30
"N00000705",475,329,36,34,146,4,17,14,5,7,9,20
"N00000706",304,163,48,34,141,10,11,8,5,6,3,16
"N00000707",270,156,29,28,114,2,10,10,8,8,2,17
"N00000708",337,240,30,28,97,2,9,7,6,5,2,8
"N00000709",345,223,39,24,122,2,11,8,7,3,3,25
"N00000710",240,159,25,18,81,1,7,10,5,2,3,10
"N00000711",372,243,38,29,129,2,14,6,7,4,8,21
"N00000712",260,152,37,25,108,2,13,11,5,2,1,12
"N00000713",314,203,34,32,111,3,10,13,1,5,4,9
"N00000714",296,188,29,37,108,2,5,10,5,4,4,12
"N00000715",480,353,33,22,127,4,12,14,6,8,4,24
"N00000716",685,474,60,42,211,6,27,13,15,5,9,34
"N00000717",386,257,35,22,129,6,14,11,3,7,6,25
"N00000718",1354,958,84,86,396,21,40,37,22,21,19,66
"N00000719",183,128,12,9,55,1,8,5,3,3,10,4
"N00000720",344,260,17,22,84,8,12,7,4,0,4,10
"N00000721",335,219,35,29,116,6,13,9,6,2,4,12
"N00000722",331,224,36,18,107,5,10,6,6,7,3,16
"N00000723",325,209,33,33,116,4,11,10,3,5,7,10
"N00000724",335,232,29,23,103,1,19,7,5,1,3,15
"N00000725",326,219,25,25,107,4,5,13,9,5,6,15
"N00000726",305,206,24,35,99,1,15,5,2,5,0,12
"N00000727",199,97,44,14,102,5,5,8,3,5,4,14
"N00000728",346,258,15,25,88,3,8,12,4,4,1,16
"N00000729",263,188,27,18,75,4,5,5,2,2,1,11
"N00000730",244,168,21,18,76,1,5,7,3,1,6,14
"N00000731",176,88,37,16,88,0,4,4,2,3,4,18
"N00000732",425,315,17,18,110,8,17,12,8,6,6,18
"N00000733",245,150,36,19,95,2,10,7,3,2,5,11
"N00000734",284,194,22,22,90,2,11,11,4,7,2,9
"N00000735",293,203,20,21,90,5,7,9,2,4,6,16
"N00000736",265,152,28,30,113,4,12,6,12,1,6,14
"N00000737",284,220,13,22,64,1,5,6,2,3,2,10
"N00000738",300,191,29,21,109,6,10,13,4,2,8,16
"N00000739",338,251,32,19,87,4,8,7,3,2,2,10
"N00000740",386,273,27,33,113,4,8,14,8,2,1,16
"N00000741",258,161,42,8,97,3,7,3,6,5,5,18
"N00000742",194,138,17,8,56,2,6,7,3,2,1,10
"N00000743",192,97,27,23,95,4,6,13,4,10,4,4
"N00000744",190,123,20,10,67,2,9,6,5,2,2,11
"N00000745",343,247,25,23,96,6,5,9,3,2,2,21
"N00000746",358,161,59,39,197,2,16,21,10,10,7,33
"N00000747",300,212,22,16,88,3,13,7,5,4,6,12
"N00000748",330,243,28,14,87,2,11,6,2,3,4,17
"N00000749",246,157,16,21,89,0,10,7,9,8,3,15
"N00000750",228,154,12,15,74,4,11,6,4,7,3,12
"N00000751",333,236,22,18,97,5,10,11,5,3,3,20
"N00000752",279,214,22,7,65,3,11,5,4,4,1,8
"N00000753",312,216,26,23,96,6,11,8,1,6,2,13
"N00000754",312,256,8,8,56,2,15,2,5,5,2,9
"N00000755",263,191,21,20,72,5,5,4,2,1,2,12
"N00000756",256,163,33,15,93,3,13,4,4,3,5,13
"N00000757",296,228,10,17,68,4,10,4,1,2,2,18
"N00000758",297,152,41,26,145,7,19,12,11,8,2,19
"N00000759",213,151,13,18,62,2,7,2,5,1,3,11
"N00000760",192,86,37,12,106,2,17,8,8,5,1,16
"N00000761",321,184,42,33,137,3,20,5,8,4,6,16
"N00000762",163,69,39,10,94,2,6,8,6,6,3,14
"N00000763",298,172,22,30,126,4,14,15,12,4,6,19
"N00000764",195,134,24,8,61,3,4,6,3,1,1,11
"N00000765",274,138,37,33,136,4,9,7,9,3,7,27
"N00000766",520,260,95,44,260,7,25,13,15,11,8,42
"N00000767",240,143,19,32,97,2,12,4,2,4,1,21
"N00000768",200,105,39,19,95,1,6,7,4,2,4,13
"N00000769",307,200,31,21,107,2,16,8,8,1,2,18
"N00000770",259,181,16,21,78,5,7,4,3,2,4,16
"N00000771",171,89,32,12,82,0,8,6,3,3,3,15
"N00000772",317,197,33,24,120,4,10,8,6,2,4,29
"N00000773",292,190,31,23,102,2,10,7,5,5,4,15
"N00000774",742,431,92,67,311,3,29,25,17,15,9,54
"N00000775",217,137,37,13,80,0,4,5,3,3,3,12
"N00000776",227,94,54,22,133,3,6,7,4,5,3,29
"N00000777",646,448,65,41,198,7,18,14,9,6,8,30
"N00000778",311,209,30,25,102,6,6,7,10,6,4,8
"N00000779",409,264,34,35,145,3,18,13,6,7,6,23
"N00000780",383,264,24,32,119,5,11,10,5,6,8,18
"N00000781",377,304,11,23,73,7,7,6,4,2,1,12
"N00000782",365,255,24,25,110,8,16,7,6,4,3,17
"N00000783",411,261,37,33,150,3,16,10,10,6,5,30
"N00000784",304,224,25,17,80,1,9,8,5,1,1,13
"N00000785",260,177,24,18,83,4,8,9,6,1,3,10
"N00000786",260,185,21,15,75,3,7,7,3,0,2,17
"N00000787",306,229,22,19,77,3,10,3,2,2,6,10
"N00000788",311,216,29,20,95,2,9,12,6,4,1,12
"N00000789",762,507,72,64,255,6,17,23,14,22,8,29
"N00000790",393,253,38,32,140,10,12,10,5,4,13,16
"N00000791",274,152,48,17,122,2,10,9,3,4,6,23
"N00000792",280,188,20,25,92,4,7,8,3,4,7,14
"N00000793",337,245,27,22,92,4,10,10,3,2,2,12
"N00000794",324,204,38,31,120,5,8,11,5,2,5,15
"N00000795",361,266,26,20,95,5,6,5,7,8,2,16
"N00000796",245,149,35,21,96,2,10,7,4,3,3,11
"N00000797",271,164,44,17,107,1,12,5,3,3,3,19
"N00000798",379,254,35,31,125,3,12,5,13,4,5,17
"N00000799",355,251,28,23,104,0,17,12,5,2,5,12
"N00000800",301,221,26,17,80,0,9,3,4,3,4,14
"N00000801",373,264,35,22,109,2,9,7,3,8,4,19
"N00000802",208,143,19,13,65,0,6,6,6,1,4,10
"N00000803",295,182,39,15,113,4,10,12,5,6,9,13
"N00000804",318,219,22,12,99,1,18,6,7,5,10,18
"N00000805",259,165,26,13,94,1,14,6,6,2,4,22
"N00000806",251,140,33,28,111,2,16,5,7,3,4,13
"N00000807",357,250,17,33,107,7,19,5,4,2,6,14
"N00000808",167,94,30,9,73,2,5,5,2,5,2,13
"N00000809",373,213,43,40,160,4,18,16,7,8,5,19
"N00000810",300,202,28,24,98,4,7,3,4,9,6,13
"N00000811",235,133,31,33,102,3,7,6,3,3,3,13
"N00000812",213,113,42,20,100,1,8,7,6,3,3,10
"N00000813",344,228,36,21,116,3,16,5,5,4,6,20
"N00000814",201,112,32,13,89,3,7,5,2,1,5,21
"N00000815",358,252,20,29,106,4,9,7,9,5,4,19
"N00000816",358,215,50,27,143,7,17,10,8,5,4,15
"N00000817",209,130,30,14,79,2,5,7,4,4,5,8
"N00000818",241,152,26,23,89,3,11,10,3,4,1,8
"N00000819",192,100,36,19,92,0,10,3,2,6,1,15
"N00000820",285,176,35,19,109,3,13,10,5,7,6,11
"N00000821",202,109,31,17,93,1,10,5,7,1,3,18
"N00000822",156,83,31,11,73,1,1,3,5,11,3,7
"N00000823",269,154,27,22,115,3,10,10,6,9,8,20
"N00000824",194,105,20,27,89,4,3,9,8,2,1,15
"N00000825",282,158,62,21,124,3,8,4,7,3,6,10
"N00000826",218,127,29,23,91,4,6,3,5,5,2,14
"N00000827",228,97,51,17,131,6,13,16,7,2,5,14
"N00000828",171,92,26,21,79,3,10,2,3,2,3,9
"N00000829",220,117,44,15,103,4,6,10,7,2,6,9
"N00000830",186,50,53,45,136,2,7,3,1,1,8,16
"N00000831",243,124,41,36,119,1,8,6,5,4,3,15
"N00000832",203,95,41,32,108,2,8,6,4,1,0,14
"N00000833",181,97,39,22,84,2,5,3,1,1,2,9
"N00000834",243,131,51,25,112,4,9,5,4,2,4,8
"N00000835",217,101,46,28,116,0,10,9,6,4,4,9
"N00000836",264,124,46,51,140,4,6,7,4,2,7,13
"N00000837",253,128,37,44,125,6,8,10,1,4,3,12
"N00000838",213,108,41,26,105,2,9,9,2,5,4,7
"N00000839",254,144,40,28,110,2,14,3,6,2,0,15
"N00000840",190,112,24,21,78,2,4,4,6,3,1,13
"N00000841",184,61,34,48,123,1,7,8,2,4,1,18
"N00000842",396,127,68,128,269,5,20,12,7,5,6,18
"N00000843",175,78,32,28,97,1,11,6,1,2,6,10
"N00000844",149,84,26,16,65,0,4,7,2,2,2,6
"N00000845",161,62,30,29,99,3,9,3,8,0,2,15
"N00000846",183,81,37,29,102,1,7,8,6,0,0,14
"N00000847",610,213,117,144,397,13,24,29,6,16,5,43
"N00000848",163,59,42,31,104,5,3,3,5,5,0,10
"N00000849",236,112,37,40,124,3,10,7,6,5,6,10
"N00000850",193,82,35,29,111,3,10,6,6,1,2,19
"N00000851",174,70,36,27,104,2,8,7,3,2,4,15
"N00000852",811,270,181,199,541,12,38,34,16,6,9,46
"N00000853",209,76,34,66,133,1,7,4,4,3,2,12
"N00000854",533,200,110,150,333,7,15,12,8,6,6,19
"N00000855",135,96,16,3,39,2,7,2,2,0,2,5
"N00000856",132,92,13,4,40,1,2,6,1,2,5,6
"N00000857",275,190,22,23,85,4,7,6,2,2,4,15
"N00000858",179,122,14,15,57,1,2,7,4,5,2,7
"N00000859",213,167,19,6,46,1,4,2,3,2,0,9
"N00000860",287,201,19,18,86,2,11,6,4,6,1,19
"N00000861",210,143,18,12,67,0,13,7,5,2,1,9
"N00000862",664,471,51,36,193,5,28,10,10,8,7,38
"N00000863",210,133,30,10,77,2,3,6,4,5,2,15
"N00000864",231,162,13,22,69,3,9,7,2,0,2,11
"N00000865",259,184,18,22,75,2,9,7,4,4,1,8
"N00000866",277,209,26,9,68,2,6,7,4,1,4,9
"N00000867",218,176,8,10,42,2,5,2,2,1,4,8
"N00000868",229,173,16,9,56,4,8,7,2,0,2,8
"N00000869",143,73,18,21,70,5,9,3,2,2,2,8
"N00000870",319,226,30,34,93,1,5,10,3,0,1,9
"N00000871",239,152,33,13,87,2,5,10,4,3,4,13
"N00000872",189,107,27,8,82,1,8,6,2,5,7,18
"N00000873",250,118,38,46,132,6,13,10,3,2,2,12
"N00000874",410,214,57,60,196,11,11,13,11,9,10,14
"N00000875",194,87,41,34,107,3,5,8,4,2,2,8
"N00000876",134,38,34,33,96,0,4,6,5,2,2,10
"N00000877",258,111,47,47,147,7,16,8,5,2,2,13
"N00000878",172,69,38,39,103,2,5,5,2,1,2,9
"N00000879",696,301,139,136,395,13,19,23,17,6,11,31
"N00000880",221,84,38,49,137,8,12,6,2,3,1,18
"N00000881",221,100,50,34,121,0,9,6,3,3,2,14
"N00000882",184,76,44,23,108,1,9,8,3,2,5,13
"N00000883",200,91,50,25,109,0,5,10,5,5,1,8
"N00000884",168,81,29,19,87,1,8,5,5,4,2,14
"N00000885",476,259,66,59,217,5,23,9,11,6,11,27
"N00000886",199,154,12,6,45,1,6,5,3,1,6,5
"N00000887",220,159,22,16,61,3,3,3,4,1,4,5
"N00000888",250,188,20,13,62,3,6,8,3,3,1,5
"N00000889",191,152,13,13,39,3,3,2,0,0,1,4
"N00000890",255,192,10,14,63,5,9,7,7,2,5,4
"N00000891",299,210,26,14,89,1,10,9,5,5,2,17
"N00000892",260,195,15,13,65,6,4,7,7,1,2,10
"N00000893",244,195,10,10,49,4,8,2,5,2,2,6
"N00000894",220,163,14,16,57,3,13,3,3,1,2,2
"N00000895",195,145,9,12,50,3,5,9,1,1,2,8
"N00000896",219,174,11,10,45,4,3,3,3,1,2,8
"N00000897",261,201,9,16,60,2,13,11,4,1,1,3
"N00000898",252,196,14,8,56,5,11,8,3,2,2,3
"N00000899",251,171,24,24,80,2,4,6,5,6,3,6
"N00000900",166,86,23,24,80,1,8,4,5,5,0,10
"N00000901",275,196,14,23,79,4,13,12,4,2,2,5
"N00000902",257,204,16,8,53,5,10,5,4,2,0,3
"N00000903",149,80,12,28,69,1,6,1,6,5,1,9
"N00000904",370,251,21,26,119,7,23,17,6,4,3,12
"N00000905",260,169,19,18,91,4,8,14,7,8,4,9
"N00000906",203,126,29,6,77,1,7,6,4,3,3,18
"N00000907",227,123,29,32,104,3,5,3,8,1,2,21
"N00000908",236,126,39,22,110,1,9,6,10,4,8,11
"N00000909",176,81,28,44,95,1,4,5,2,3,3,5
"N00000910",206,113,23,30,93,2,11,3,4,1,4,15
"N00000911",163,75,32,32,88,0,3,5,2,1,4,9
"N00000912",171,87,19,29,84,2,8,7,5,4,2,8
"N00000913",241,124,33,41,117,1,8,12,1,3,3,15
"N00000914",223,129,28,23,94,2,10,5,5,2,2,17
"N00000915",173,108,13,12,65,6,8,5,9,2,3,7
"N00000916",171,108,21,9,63,4,9,4,0,1,2,13
"N00000917",162,96,24,10,66,2,5,6,5,4,1,9
"N00000918",194,133,13,16,61,0,5,5,3,1,6,12
"N00000919",164,104,23,12,60,2,2,2,2,6,1,10
