"Geography_Code","NM_1549_1_0","NM_1549_1_1","NM_1549_1_10","NM_1549_1_11","NM_1549_1_2","NM_1549_1_3","NM_1549_1_4","NM_1549_1_5","NM_1549_1_6","NM_1549_1_7","NM_1549_1_8","NM_1549_1_9"
"N00000693",125,125,0,0,115,20,72,23,10,10,0,0
"N00000694",356,356,0,0,318,81,202,35,38,36,2,0
"N00000695",201,201,0,0,201,103,96,2,0,0,0,0
"N00000696",114,113,0,1,60,8,4,48,53,43,5,5
"N00000697",149,149,0,0,143,122,7,14,6,5,1,0
"N00000698",187,187,0,0,179,77,37,65,8,8,0,0
"N00000699",148,148,0,0,105,14,56,35,43,43,0,0
"N00000700",120,120,0,0,87,23,16,48,33,30,3,0
"N00000701",94,94,0,0,94,18,72,4,0,0,0,0
"N00000702",311,311,0,0,309,156,130,23,2,1,1,0
"N00000703",131,131,1,0,129,64,58,7,1,1,0,0
"N00000704",238,238,0,0,237,158,59,20,1,0,1,0
"N00000705",242,242,0,0,242,173,61,8,0,0,0,0
"N00000706",154,154,0,0,154,77,73,4,0,0,0,0
"N00000707",132,132,0,0,132,52,76,4,0,0,0,0
"N00000708",155,155,0,0,155,111,41,3,0,0,0,0
"N00000709",165,165,1,0,164,120,43,1,0,0,0,0
"N00000710",117,117,0,0,117,92,23,2,0,0,0,0
"N00000711",195,195,1,0,194,45,147,2,0,0,0,0
"N00000712",134,134,1,0,133,106,23,4,0,0,0,0
"N00000713",135,135,2,0,133,97,35,1,0,0,0,0
"N00000714",128,128,0,0,128,108,19,1,0,0,0,0
"N00000715",254,254,0,0,253,81,61,111,1,1,0,0
"N00000716",328,328,0,0,328,180,145,3,0,0,0,0
"N00000717",199,199,0,0,199,107,71,21,0,0,0,0
"N00000718",719,719,0,0,688,361,195,132,31,30,1,0
"N00000719",86,86,0,0,84,79,3,2,2,2,0,0
"N00000720",154,154,0,0,154,147,2,5,0,0,0,0
"N00000721",154,154,5,0,148,142,4,2,1,0,0,1
"N00000722",162,162,2,0,160,87,34,39,0,0,0,0
"N00000723",145,145,1,0,144,134,8,2,0,0,0,0
"N00000724",160,160,1,0,157,144,12,1,2,1,1,0
"N00000725",165,165,5,0,160,115,28,17,0,0,0,0
"N00000726",137,137,2,0,134,131,2,1,1,0,1,0
"N00000727",124,124,0,0,114,11,51,52,10,9,1,0
"N00000728",187,187,0,0,187,45,86,56,0,0,0,0
"N00000729",121,121,0,0,119,27,89,3,2,2,0,0
"N00000730",121,121,0,0,121,40,80,1,0,0,0,0
"N00000731",123,123,0,0,117,11,29,77,6,6,0,0
"N00000732",239,239,0,0,232,16,142,74,7,7,0,0
"N00000733",112,112,0,0,112,23,87,2,0,0,0,0
"N00000734",142,142,0,0,130,25,84,21,12,11,1,0
"N00000735",143,143,0,0,142,136,3,3,1,0,1,0
"N00000736",137,137,0,0,136,75,41,20,1,0,1,0
"N00000737",124,124,0,0,124,107,13,4,0,0,0,0
"N00000738",138,138,0,0,138,127,7,4,0,0,0,0
"N00000739",143,143,2,0,140,132,5,3,1,1,0,0
"N00000740",177,177,1,0,176,158,6,12,0,0,0,0
"N00000741",140,140,0,0,140,121,12,7,0,0,0,0
"N00000742",120,120,0,0,119,32,55,32,1,0,0,1
"N00000743",116,116,0,0,110,7,6,97,6,6,0,0
"N00000744",123,123,0,0,120,38,50,32,3,2,1,0
"N00000745",184,184,0,0,179,75,83,21,5,4,0,1
"N00000746",263,261,0,2,226,20,48,158,35,33,1,1
"N00000747",173,173,0,0,165,24,67,74,8,7,0,1
"N00000748",173,173,0,0,161,136,15,10,12,12,0,0
"N00000749",140,140,0,0,139,42,75,22,1,1,0,0
"N00000750",146,146,0,0,131,22,53,56,15,13,0,2
"N00000751",198,198,0,0,189,32,100,57,9,9,0,0
"N00000752",163,163,0,0,138,80,40,18,25,23,2,0
"N00000753",138,138,0,0,138,131,3,4,0,0,0,0
"N00000754",162,162,0,0,154,82,33,39,8,6,2,0
"N00000755",125,125,0,0,124,99,17,8,1,1,0,0
"N00000756",153,153,0,0,141,72,26,43,12,12,0,0
"N00000757",142,142,0,0,142,126,12,4,0,0,0,0
"N00000758",185,185,0,0,177,12,57,108,8,8,0,0
"N00000759",102,102,0,0,101,70,13,18,1,1,0,0
"N00000760",132,132,0,0,126,16,49,61,6,5,0,1
"N00000761",178,178,0,0,155,13,60,82,23,23,0,0
"N00000762",133,133,0,0,67,7,16,44,66,64,2,0
"N00000763",166,166,0,0,159,11,52,96,7,7,0,0
"N00000764",93,93,0,0,91,34,54,3,2,2,0,0
"N00000765",165,165,0,0,136,13,28,95,29,29,0,0
"N00000766",387,387,0,0,311,71,188,52,76,72,2,2
"N00000767",108,108,0,0,104,79,4,21,4,4,0,0
"N00000768",120,120,0,0,102,19,19,64,18,16,1,1
"N00000769",137,137,0,0,136,101,23,12,1,1,0,0
"N00000770",117,117,0,0,116,90,22,4,1,1,0,0
"N00000771",124,124,0,0,99,9,48,42,25,25,0,0
"N00000772",157,157,0,0,157,132,21,4,0,0,0,0
"N00000773",154,154,0,0,149,65,54,30,5,3,2,0
"N00000774",430,430,0,0,411,119,92,200,19,17,1,1
"N00000775",123,123,0,0,115,38,38,39,8,2,6,0
"N00000776",136,136,0,0,123,19,33,71,13,11,0,2
"N00000777",323,323,3,0,320,235,35,50,0,0,0,0
"N00000778",142,142,1,0,140,122,16,2,1,0,0,1
"N00000779",204,204,1,0,201,133,40,28,2,0,2,0
"N00000780",181,181,0,0,178,142,30,6,3,3,0,0
"N00000781",204,204,0,0,198,88,53,57,6,5,1,0
"N00000782",162,162,2,0,160,156,4,0,0,0,0,0
"N00000783",195,195,4,0,190,131,25,34,1,1,0,0
"N00000784",145,145,2,0,143,132,4,7,0,0,0,0
"N00000785",118,118,0,0,118,102,15,1,0,0,0,0
"N00000786",129,129,0,0,129,114,5,10,0,0,0,0
"N00000787",144,144,0,0,144,143,1,0,0,0,0,0
"N00000788",142,142,5,0,137,134,3,0,0,0,0,0
"N00000789",403,403,0,0,400,108,157,135,3,3,0,0
"N00000790",193,193,0,0,190,110,61,19,3,3,0,0
"N00000791",146,146,0,0,146,85,35,26,0,0,0,0
"N00000792",130,130,0,0,130,113,10,7,0,0,0,0
"N00000793",146,146,1,0,145,133,11,1,0,0,0,0
"N00000794",154,154,1,0,151,129,9,13,2,0,2,0
"N00000795",170,170,1,0,169,148,17,4,0,0,0,0
"N00000796",141,141,0,0,139,51,52,36,2,0,2,0
"N00000797",144,144,0,0,140,40,71,29,4,3,0,1
"N00000798",175,175,2,0,173,156,11,6,0,0,0,0
"N00000799",193,193,0,0,192,67,36,89,1,0,1,0
"N00000800",145,145,3,0,142,138,1,3,0,0,0,0
"N00000801",176,176,0,0,175,167,5,3,1,1,0,0
"N00000802",114,114,0,0,114,76,3,35,0,0,0,0
"N00000803",140,140,0,0,140,120,6,14,0,0,0,0
"N00000804",153,153,0,0,153,149,2,2,0,0,0,0
"N00000805",134,134,0,0,134,125,4,5,0,0,0,0
"N00000806",143,143,1,0,142,45,36,61,0,0,0,0
"N00000807",187,187,0,0,186,60,116,10,1,1,0,0
"N00000808",119,119,0,0,94,8,20,66,25,21,1,3
"N00000809",204,204,0,0,193,22,107,64,11,2,1,8
"N00000810",151,151,0,0,150,118,21,11,1,1,0,0
"N00000811",148,148,0,0,148,10,94,44,0,0,0,0
"N00000812",121,121,0,0,121,4,59,58,0,0,0,0
"N00000813",191,191,0,0,189,65,60,64,2,2,0,0
"N00000814",118,118,0,0,118,43,32,43,0,0,0,0
"N00000815",159,159,1,0,157,151,2,4,1,1,0,0
"N00000816",232,232,0,0,162,104,13,45,70,67,3,0
"N00000817",104,104,1,0,103,98,3,2,0,0,0,0
"N00000818",123,123,0,0,123,42,54,27,0,0,0,0
"N00000819",132,132,0,0,125,5,31,89,7,5,2,0
"N00000820",179,179,0,0,142,10,20,112,37,37,0,0
"N00000821",129,129,0,0,114,10,22,82,15,15,0,0
"N00000822",127,127,0,0,94,11,39,44,33,29,3,1
"N00000823",146,146,0,0,145,78,16,51,1,1,0,0
"N00000824",144,144,0,0,109,4,7,98,35,22,1,12
"N00000825",136,136,0,0,131,8,120,3,5,3,0,2
"N00000826",115,115,0,0,113,26,78,9,2,1,0,1
"N00000827",121,121,0,0,108,28,78,2,13,12,0,1
"N00000828",104,104,0,0,94,1,36,57,10,8,2,0
"N00000829",131,131,0,0,120,4,73,43,11,9,2,0
"N00000830",132,132,0,0,98,14,39,45,34,34,0,0
"N00000831",134,134,0,0,132,4,43,85,2,2,0,0
"N00000832",122,122,0,0,92,4,25,63,30,30,0,0
"N00000833",120,120,0,0,84,0,60,24,36,36,0,0
"N00000834",136,134,0,2,110,12,66,32,24,23,0,1
"N00000835",112,112,0,0,112,0,50,62,0,0,0,0
"N00000836",126,126,0,0,122,6,12,104,4,4,0,0
"N00000837",122,122,0,0,120,1,32,87,2,2,0,0
"N00000838",119,119,0,0,104,1,12,91,15,15,0,0
"N00000839",156,156,0,0,118,8,96,14,38,38,0,0
"N00000840",118,118,0,0,112,13,97,2,6,3,0,3
"N00000841",123,123,0,0,123,12,5,106,0,0,0,0
"N00000842",209,209,0,0,204,11,16,177,5,5,0,0
"N00000843",107,107,0,0,105,3,5,97,2,2,0,0
"N00000844",98,98,0,0,98,4,3,91,0,0,0,0
"N00000845",98,98,0,0,97,6,4,87,1,0,1,0
"N00000846",114,114,0,0,109,3,3,103,5,2,3,0
"N00000847",367,367,0,0,347,20,66,261,20,18,2,0
"N00000848",112,112,0,0,112,3,3,106,0,0,0,0
"N00000849",144,144,0,0,142,7,5,130,2,1,1,0
"N00000850",121,121,0,0,118,6,3,109,3,3,0,0
"N00000851",115,115,0,0,114,5,3,106,1,1,0,0
"N00000852",543,543,1,0,381,27,49,305,161,156,5,0
"N00000853",108,108,0,0,96,9,15,72,12,6,5,1
"N00000854",309,309,0,0,274,21,58,195,35,27,8,0
"N00000855",104,104,0,0,85,4,43,38,19,18,1,0
"N00000856",90,86,0,4,81,9,34,38,5,4,1,0
"N00000857",157,157,0,0,120,42,57,21,37,22,15,0
"N00000858",131,131,0,0,116,4,10,102,15,9,6,0
"N00000859",138,138,0,0,137,6,120,11,1,1,0,0
"N00000860",151,151,0,0,115,32,77,6,36,27,9,0
"N00000861",124,124,0,0,116,7,109,0,8,8,0,0
"N00000862",388,388,0,0,307,54,156,97,81,74,7,0
"N00000863",128,128,0,0,126,13,110,3,2,1,0,1
"N00000864",125,125,0,0,113,17,62,34,12,11,1,0
"N00000865",126,126,0,0,116,6,102,8,10,1,9,0
"N00000866",164,164,0,0,120,2,8,110,44,39,4,1
"N00000867",159,159,0,0,136,6,7,123,23,22,1,0
"N00000868",130,130,0,0,127,7,46,74,3,0,3,0
"N00000869",106,106,0,0,46,3,17,26,60,59,1,0
"N00000870",157,157,0,0,134,14,106,14,23,16,7,0
"N00000871",155,155,0,0,107,23,42,42,48,46,2,0
"N00000872",134,134,0,0,81,7,16,58,53,51,2,0
"N00000873",132,132,0,0,95,8,6,81,37,35,2,0
"N00000874",268,268,0,0,121,6,15,100,147,147,0,0
"N00000875",124,124,0,0,98,7,12,79,26,26,0,0
"N00000876",119,119,0,0,55,5,8,42,64,63,1,0
"N00000877",158,158,0,0,118,10,19,89,40,39,1,0
"N00000878",119,119,0,0,101,6,24,71,18,16,2,0
"N00000879",398,398,0,0,333,20,29,284,65,58,7,0
"N00000880",123,123,0,0,119,7,19,93,4,4,0,0
"N00000881",148,148,0,0,115,10,16,89,33,32,1,0
"N00000882",139,139,0,0,111,9,3,99,28,27,0,1
"N00000883",133,133,0,0,104,1,8,95,29,28,1,0
"N00000884",113,113,0,0,61,1,27,33,52,50,1,1
"N00000885",323,323,0,0,257,17,21,219,66,58,8,0
"N00000886",128,128,0,0,114,1,12,101,14,5,8,1
"N00000887",133,133,0,0,116,6,73,37,17,16,0,1
"N00000888",143,143,0,0,140,8,13,119,3,3,0,0
"N00000889",110,106,0,4,100,11,51,38,6,4,2,0
"N00000890",150,150,0,0,126,1,36,89,24,12,12,0
"N00000891",181,181,0,0,113,3,5,105,68,51,14,3
"N00000892",137,137,0,0,130,9,67,54,7,6,0,1
"N00000893",135,135,0,0,116,2,31,83,19,14,4,1
"N00000894",141,141,0,0,126,4,57,65,15,11,4,0
"N00000895",121,121,0,0,86,2,6,78,35,35,0,0
"N00000896",139,139,0,0,134,5,6,123,5,4,0,1
"N00000897",137,137,0,0,127,1,28,98,10,4,6,0
"N00000898",138,138,0,0,119,1,31,87,19,17,2,0
"N00000899",158,158,0,0,106,1,6,99,52,50,2,0
"N00000900",109,109,0,0,56,1,3,52,53,53,0,0
"N00000901",140,140,0,0,121,5,7,109,19,17,2,0
"N00000902",143,143,0,0,141,3,29,109,2,2,0,0
"N00000903",94,94,0,0,9,2,1,6,85,82,2,1
"N00000904",219,219,0,0,134,5,5,124,85,80,5,0
"N00000905",144,144,0,0,133,3,9,121,11,8,3,0
"N00000906",105,105,0,0,105,4,98,3,0,0,0,0
"N00000907",129,129,0,0,128,14,56,58,1,1,0,0
"N00000908",146,146,0,0,144,10,94,40,2,1,1,0
"N00000909",81,81,0,0,81,3,53,25,0,0,0,0
"N00000910",129,129,0,0,129,4,107,18,0,0,0,0
"N00000911",109,109,0,0,109,3,57,49,0,0,0,0
"N00000912",95,95,0,0,94,4,45,45,1,1,0,0
"N00000913",127,127,0,0,123,6,37,80,4,2,1,1
"N00000914",123,123,0,0,123,10,104,9,0,0,0,0
"N00000915",116,116,0,0,116,2,110,4,0,0,0,0
"N00000916",122,122,0,0,119,1,114,4,3,2,1,0
"N00000917",116,116,0,0,116,1,110,5,0,0,0,0
"N00000918",121,121,0,0,121,3,93,25,0,0,0,0
"N00000919",108,108,0,0,108,2,102,4,0,0,0,0
"N00000920",79,79,0,0,50,1,12,37,29,29,0,0
"N00000921",209,209,0,0,206,89,105,12,3,2,1,0
"N00000922",127,127,0,0,115,31,69,15,12,10,1,1
"N00000923",114,114,0,0,110,8,98,4,4,2,0,2
"N00000924",106,106,0,0,105,1,72,32,1,1,0,0
"N00000925",119,119,0,0,116,3,64,49,3,3,0,0
"N00000926",121,121,0,0,115,2,19,94,6,2,4,0
"N00000927",202,202,0,0,108,4,8,96,94,89,3,2
"N00000928",149,149,0,0,130,14,104,12,19,16,3,0
"N00000929",155,155,0,0,138,9,26,103,17,9,8,0
"N00000930",169,169,0,0,167,3,5,159,2,2,0,0
"N00000931",246,246,0,0,205,20,74,111,41,40,1,0
"N00000932",174,174,0,0,139,10,6,123,35,28,1,6
"N00000933",134,134,1,0,131,4,1,126,2,2,0,0
"N00000934",119,119,1,0,113,4,6,103,5,3,1,1
"N00000935",115,115,0,0,111,2,5,104,4,1,0,3
"N00000936",183,183,0,0,177,11,88,78,6,6,0,0
"N00000937",174,174,0,0,156,3,37,116,18,18,0,0
"N00000938",116,116,0,0,112,6,66,40,4,2,2,0
"N00000939",90,90,0,0,89,2,6,81,1,1,0,0
"N00000940",122,122,0,0,114,7,3,104,8,8,0,0
"N00000941",131,131,0,0,115,90,20,5,16,15,0,1
"N00000942",122,122,0,0,111,10,98,3,11,11,0,0
"N00000943",105,105,0,0,103,29,59,15,2,2,0,0
"N00000944",91,91,0,0,75,3,18,54,16,16,0,0
"N00000945",105,105,0,0,95,69,22,4,10,10,0,0
"N00000946",207,207,0,0,186,6,163,17,21,21,0,0
"N00000947",117,117,0,0,96,4,43,49,21,19,1,1
"N00000948",108,108,0,0,106,7,46,53,2,2,0,0
"N00000949",134,134,0,0,112,6,41,65,22,21,0,1
"N00000950",138,138,0,0,129,6,83,40,9,6,1,2
"N00000951",106,106,0,0,106,22,73,11,0,0,0,0
"N00000952",176,176,0,0,166,4,126,36,10,10,0,0
"N00000953",117,117,0,0,116,6,104,6,1,1,0,0
"N00000954",121,121,0,0,108,7,94,7,13,13,0,0
"N00000955",158,158,0,0,121,41,78,2,37,35,0,2
"N00000956",215,215,0,0,119,16,93,10,96,89,0,7
"N00000957",192,192,0,0,174,121,14,39,18,10,7,1
"N00000958",132,132,0,0,103,30,70,3,29,28,0,1
"N00000959",204,204,0,0,176,79,94,3,28,28,0,0
"N00000960",192,192,0,0,155,101,39,15,37,37,0,0
"N00000961",124,124,0,0,124,23,99,2,0,0,0,0
"N00000962",159,159,0,0,157,8,66,83,2,2,0,0
"N00000963",115,115,0,0,115,5,107,3,0,0,0,0
"N00000964",129,129,0,0,129,2,127,0,0,0,0,0
"N00000965",120,120,0,0,118,12,87,19,2,2,0,0
"N00000966",148,148,0,0,133,26,94,13,15,11,3,1
"N00000967",137,137,0,0,128,25,83,20,9,8,1,0
"N00000968",103,103,0,0,101,53,28,20,2,2,0,0
"N00000969",92,92,0,0,75,5,28,42,17,16,1,0
"N00000970",243,243,0,0,198,13,102,83,45,45,0,0
"N00000971",120,120,0,0,111,5,38,68,9,5,0,4
"N00000972",129,129,0,0,118,9,21,88,11,11,0,0
"N00000973",145,145,0,0,112,4,63,45,33,33,0,0
"N00000974",120,120,0,0,115,7,43,65,5,3,2,0
"N00000975",125,125,0,0,115,5,18,92,10,9,1,0
"N00000976",74,74,0,0,69,3,2,64,5,5,0,0
"N00000977",145,145,0,0,144,7,4,133,1,1,0,0
"N00000978",134,134,0,0,134,6,2,126,0,0,0,0
"N00000979",126,126,0,0,122,3,6,113,4,4,0,0
"N00000980",128,128,0,0,127,7,6,114,1,1,0,0
"N00000981",108,108,0,0,107,5,3,99,1,0,1,0
"N00000982",126,126,0,0,123,4,3,116,3,1,2,0
"N00000983",162,162,0,0,158,3,13,142,4,4,0,0
"N00000984",160,160,0,0,156,5,9,142,4,3,1,0
"N00000985",126,126,0,0,75,13,20,42,51,49,2,0
"N00000986",112,112,0,0,83,1,5,77,29,29,0,0
"N00000987",152,152,0,0,144,5,15,124,8,7,1,0
"N00000988",74,74,0,0,72,2,2,68,2,1,1,0
"N00000989",124,124,0,0,116,3,32,81,8,8,0,0
"N00000990",141,141,0,0,135,6,8,121,6,4,2,0
"N00000991",141,141,0,0,83,1,10,72,58,55,2,1
"N00000992",265,265,0,0,254,9,10,235,11,5,6,0
"N00000993",111,111,0,0,109,8,3,98,2,1,1,0
"N00000994",470,468,0,2,357,16,67,274,111,102,5,4
