"Geography_Code","NM_1558_1_0","NM_1558_1_1","NM_1558_1_2","NM_1558_1_3","NM_1558_1_4","NM_1558_1_5","NM_1558_1_6","NM_1558_1_7"
"N00001265",461,0,356,22,67,4,3,9
"N00001266",90,0,71,0,18,0,0,1
"N00001267",152,0,35,1,110,1,1,4
"N00001268",154,0,48,2,98,3,0,3
"N00001269",271,2,129,18,115,0,1,6
"N00001270",154,2,71,2,70,2,0,7
"N00001271",696,6,463,15,201,6,0,5
"N00001272",118,2,42,2,67,0,0,5
"N00001273",108,0,37,2,66,1,0,2
"N00001274",122,1,60,6,50,1,1,3
"N00001275",107,1,49,4,51,1,0,1
"N00001276",91,0,44,6,40,0,0,1
"N00001277",108,0,25,2,78,0,0,3
"N00001278",120,1,37,0,75,1,0,6
"N00001279",98,2,12,61,15,2,5,1
"N00001280",117,1,62,12,33,1,2,6
"N00001281",132,0,78,1,47,2,0,4
"N00001282",148,1,83,16,42,0,0,6
"N00001283",129,1,45,2,73,0,0,8
"N00001284",147,0,65,1,74,1,0,6
"N00001285",139,1,44,1,89,0,0,4
"N00001286",141,0,38,2,97,1,1,2
"N00001287",124,0,41,2,77,0,0,4
"N00001288",117,0,23,5,85,0,0,4
"N00001289",120,0,26,4,89,0,0,1
"N00001290",123,0,20,3,97,2,0,1
"N00001291",118,0,28,0,84,1,0,5
"N00001292",300,0,184,1,102,0,1,12
"N00001293",128,0,38,1,85,1,0,3
"N00001294",128,0,36,2,83,0,0,7
"N00001295",119,0,22,1,91,1,0,4
"N00001296",122,0,54,1,58,3,0,6
"N00001297",130,1,31,0,94,1,0,3
"N00001298",162,0,110,7,36,4,0,5
"N00001299",135,0,52,21,54,3,1,4
"N00001300",119,0,34,1,82,1,0,1
"N00001301",132,0,27,0,103,0,0,2
"N00001302",257,1,169,1,79,2,0,5
"N00001303",133,0,76,0,52,2,0,3
"N00001304",125,0,31,1,87,0,0,6
"N00001305",119,0,30,0,84,0,0,5
"N00001306",106,0,77,5,19,2,0,3
"N00001307",130,0,47,14,59,2,3,5
"N00001308",210,1,108,6,87,2,2,4
"N00001309",153,1,117,0,28,2,0,5
"N00001310",335,2,225,2,91,3,0,12
"N00001311",120,0,87,0,28,3,0,2
"N00001312",244,0,193,1,39,3,2,6
"N00001313",195,0,148,0,42,0,0,5
"N00001314",142,0,79,1,52,4,0,6
"N00001315",114,1,57,0,50,2,0,4
"N00001316",194,1,125,0,62,1,1,4
"N00001317",115,2,40,3,65,2,0,3
"N00001318",133,2,54,1,68,3,0,5
"N00001319",118,0,36,3,75,1,1,2
"N00001320",101,1,33,0,58,2,0,7
"N00001321",108,1,36,2,64,2,0,3
"N00001322",133,1,80,3,41,1,1,6
"N00001323",121,3,47,7,59,2,0,3
"N00001324",113,0,32,1,74,1,0,5
"N00001325",491,0,252,37,170,0,1,31
"N00001326",125,0,44,0,77,0,0,4
"N00001327",121,1,40,1,74,0,1,4
"N00001328",378,4,172,47,125,3,1,26
"N00001329",116,0,53,14,43,1,0,5
"N00001330",124,2,45,2,69,0,0,6
"N00001331",116,2,43,9,55,0,0,7
"N00001332",103,1,61,1,34,2,1,3
"N00001333",131,0,74,1,48,0,0,8
"N00001334",140,0,78,27,30,0,1,4
"N00001335",121,3,50,24,41,0,0,3
"N00001336",108,0,51,1,48,1,0,7
"N00001337",121,0,64,12,36,1,0,8
"N00001338",125,0,33,0,85,1,0,6
"N00001339",147,0,42,4,96,2,0,3
"N00001340",378,2,103,97,154,1,7,14
"N00001341",110,0,34,2,74,0,0,0
"N00001342",126,0,41,1,75,0,0,9
"N00001343",104,0,29,1,65,2,0,7
"N00001344",117,0,25,1,82,0,2,7
"N00001345",96,0,28,0,64,0,0,4
"N00001346",341,0,118,15,193,1,1,13
"N00001347",208,1,117,4,78,0,0,8
"N00001348",128,0,46,1,73,2,0,6
"N00001349",119,3,32,10,71,0,0,3
"N00001350",413,7,216,61,98,10,9,12
"N00001351",173,0,122,1,40,5,0,5
"N00001352",137,1,68,8,54,3,1,2
"N00001353",144,2,56,4,76,3,0,3
"N00001354",397,1,170,128,68,2,21,7
"N00001355",124,0,83,2,31,2,1,5
"N00001356",112,0,77,5,21,3,0,6
"N00001357",98,0,22,60,4,1,7,4
"N00001358",163,0,109,1,37,9,0,7
"N00001359",120,0,87,1,23,5,2,2
"N00001360",116,0,91,0,22,1,2,0
"N00001361",113,1,72,0,31,6,0,3
"N00001362",134,0,103,3,22,2,0,4
"N00001363",119,0,26,1,83,2,0,7
"N00001364",251,2,94,9,133,1,2,10
"N00001365",174,0,86,2,77,0,0,9
"N00001366",119,0,32,1,75,1,0,10
"N00001367",164,1,92,2,63,3,0,3
"N00001368",126,1,36,4,78,0,0,7
"N00001369",165,2,67,3,86,4,0,3
"N00001370",187,3,78,3,97,0,0,6
"N00001371",111,1,37,0,63,1,0,9
"N00001372",247,3,91,4,136,2,0,11
"N00001373",114,0,25,4,79,2,0,4
"N00001374",112,0,29,3,76,1,0,3
"N00001375",165,2,80,12,66,2,0,3
"N00001376",96,0,28,4,59,0,0,5
"N00001377",115,0,20,0,85,3,0,7
"N00001378",106,1,39,4,61,0,0,1
"N00001379",110,1,29,1,76,0,0,3
"N00001380",133,0,73,8,47,0,1,4
"N00001381",182,2,91,29,53,1,2,4
"N00001382",115,2,52,2,51,1,0,7
"N00001383",100,1,51,2,41,0,0,5
"N00001384",117,1,31,4,76,1,0,4
"N00001385",132,1,60,3,59,1,0,8
"N00001386",262,2,89,5,154,3,0,9
"N00001387",130,1,45,0,81,1,0,2
"N00001388",115,0,40,45,22,2,2,4
"N00001389",98,3,29,2,59,1,0,4
"N00001390",107,1,30,1,65,0,0,10
"N00001391",107,0,40,1,58,1,0,7
"N00001392",132,0,41,38,50,0,1,2
"N00001393",142,0,26,26,85,2,1,2
"N00001394",122,0,41,0,76,0,0,5
"N00001395",123,2,39,1,74,1,0,6
"N00001396",320,1,223,14,77,1,1,3
"N00001397",119,3,51,9,49,2,0,5
"N00001398",131,3,34,2,86,1,0,5
"N00001399",363,0,239,14,95,0,0,15
"N00001400",137,0,50,3,77,1,0,6
"N00001401",442,2,351,29,49,0,0,11
"N00001402",292,0,196,10,71,3,0,12
"N00001403",135,0,58,1,66,0,1,9
"N00001404",295,1,200,18,62,1,0,13
"N00001405",114,0,39,20,50,1,2,2
"N00001406",112,0,46,2,60,0,0,4
"N00001407",121,0,76,31,10,0,0,4
"N00001408",211,2,130,2,69,0,0,8
"N00001409",111,1,45,1,58,0,0,6
"N00001410",125,1,40,1,76,0,0,7
"N00001411",123,0,35,0,81,0,0,7
"N00001412",102,1,64,15,19,0,0,3
"N00001413",120,1,49,3,59,1,0,7
"N00001414",112,0,35,3,71,0,0,3
"N00001415",115,0,89,0,19,1,2,4
"N00001416",472,3,391,12,44,2,3,17
"N00001417",148,0,109,26,6,0,5,2
"N00001418",321,3,200,61,43,0,5,9
"N00001419",116,0,111,2,2,0,0,1
"N00001420",132,2,103,5,14,2,1,5
"N00001421",708,4,539,73,69,4,1,18
"N00001422",115,0,93,4,12,1,3,2
"N00001423",209,0,190,4,10,0,3,2
"N00001424",114,0,88,0,17,4,0,5
"N00001425",124,0,99,5,12,2,0,6
"N00001426",118,0,104,4,5,2,0,3
"N00001427",123,0,71,0,45,4,0,3
"N00001428",128,0,52,0,70,1,0,5
"N00001429",544,5,349,54,108,4,4,20
"N00001430",129,0,117,2,7,0,1,2
"N00001431",136,0,49,0,87,0,0,0
"N00001432",138,1,87,5,33,6,1,5
"N00001433",136,1,106,6,17,4,0,2
"N00001434",134,0,91,3,31,3,0,6
"N00001435",128,0,92,22,10,2,1,1
"N00001436",130,0,106,1,22,0,0,1
"N00001437",96,0,69,9,15,0,1,2
"N00001438",139,0,99,14,23,3,0,0
"N00001439",163,1,130,7,15,4,1,5
"N00001440",141,0,65,24,40,2,3,7
"N00001441",135,0,91,5,32,4,0,3
"N00001442",115,0,89,3,15,4,1,3
"N00001443",115,0,87,4,19,4,0,1
"N00001444",155,0,88,34,21,9,1,2
"N00001445",152,1,57,2,83,1,0,8
"N00001446",132,0,38,2,85,2,0,5
"N00001447",124,0,49,1,67,0,0,7
"N00001448",133,0,45,1,76,0,0,11
"N00001449",130,0,48,9,66,1,0,6
"N00001450",118,0,45,1,64,0,0,8
"N00001451",114,1,29,32,45,0,1,6
"N00001452",124,0,46,2,69,0,0,7
"N00001453",134,0,48,1,73,0,0,12
"N00001454",117,0,37,2,69,0,0,9
"N00001455",107,2,40,17,47,0,0,1
"N00001456",141,0,71,0,61,2,0,7
"N00001457",125,1,43,0,68,0,1,12
"N00001458",130,2,55,20,47,2,1,3
"N00001459",129,0,53,11,59,0,0,6
"N00001460",263,0,107,22,121,1,0,12
"N00001461",127,2,28,1,89,0,1,6
"N00001462",137,2,61,3,68,0,0,3
"N00001463",138,0,57,7,63,0,2,9
"N00001464",128,0,49,1,72,0,1,5
"N00001465",159,0,72,7,75,2,0,3
"N00001466",105,0,54,28,20,0,0,3
"N00001467",104,1,55,11,32,0,0,5
"N00001468",111,0,42,7,55,1,1,5
"N00001469",114,1,55,34,20,0,1,3
"N00001470",134,1,81,6,41,0,1,4
"N00001471",143,1,79,2,55,1,0,5
"N00001472",238,1,169,6,53,0,0,9
"N00001473",209,4,111,8,75,3,0,8
"N00001474",113,0,60,1,47,0,0,5
"N00001475",141,0,62,20,56,0,1,2
"N00001476",128,1,53,1,69,1,0,3
"N00001477",113,1,37,2,65,0,0,8
"N00001478",132,0,79,7,43,0,0,3
"N00001479",132,0,48,2,73,2,0,7
"N00001480",240,1,138,23,66,2,0,10
"N00001481",105,0,41,1,59,2,0,2
"N00001482",139,0,65,0,73,0,0,1
"N00001483",124,1,61,15,44,0,0,3
"N00001484",112,1,55,4,47,0,0,5
"N00001485",130,2,47,3,73,2,0,3
"N00001486",127,1,52,2,64,0,0,8
"N00001487",138,1,41,8,84,2,0,2
"N00001488",117,1,43,1,66,1,0,5
"N00001489",121,0,32,0,84,2,0,3
"N00001490",101,1,35,3,58,1,0,3
"N00001491",140,4,69,19,41,1,5,1
"N00001492",115,0,76,3,33,0,1,2
"N00001493",121,1,43,4,66,2,0,5
"N00001494",96,1,28,4,56,2,1,4
"N00001495",134,0,77,0,53,2,0,2
"N00001496",150,6,61,6,71,3,1,2
"N00001497",106,0,42,3,58,1,0,2
"N00001498",198,0,140,21,27,2,0,8
"N00001499",144,1,57,28,49,3,0,6
"N00001500",147,2,48,64,21,1,7,4
"N00001501",274,0,172,8,83,6,0,5
"N00001502",196,0,138,4,44,6,0,4
"N00001503",113,0,63,3,33,5,1,8
"N00001504",106,2,52,6,36,0,3,7
"N00001505",212,1,157,3,42,1,0,8
"N00001506",128,1,73,7,42,2,0,3
"N00001507",115,0,64,33,15,2,0,1
"N00001508",207,0,143,9,45,4,0,6
"N00001509",201,0,142,2,47,3,1,6
"N00001510",122,0,42,9,68,2,0,1
"N00001511",281,1,189,6,74,3,0,8
"N00001512",137,1,65,3,61,0,0,7
"N00001513",124,2,82,7,28,2,0,3
"N00001514",109,1,61,1,41,0,0,5
"N00001515",131,1,30,0,91,0,0,9
"N00001516",127,1,41,1,80,0,0,4
"N00001517",153,0,79,4,63,1,0,6
"N00001518",174,1,102,1,69,0,0,1
"N00001519",134,0,60,5,63,2,0,4
"N00001520",114,0,73,2,38,0,0,1
"N00001521",106,0,58,3,43,0,0,2
"N00001522",115,1,34,4,69,0,0,7
"N00001523",106,0,63,2,36,1,0,4
"N00001524",111,0,72,2,34,1,0,2
"N00001525",100,0,33,1,63,2,0,1
"N00001526",112,0,20,49,37,0,3,3
"N00001527",115,1,38,10,57,0,0,9
"N00001528",123,0,43,12,57,1,0,10
"N00001529",134,0,47,17,67,1,0,2
"N00001530",165,0,68,2,85,0,0,10
"N00001531",112,0,65,0,43,2,0,2
"N00001532",148,0,24,0,119,0,1,4
"N00001533",271,1,157,2,102,2,0,7
"N00001534",132,0,81,0,42,1,2,6
"N00001535",148,0,96,8,34,2,5,3
"N00001536",126,0,57,1,57,3,0,8
"N00001537",128,0,84,1,41,0,0,2
"N00001538",128,0,19,1,105,1,0,2
"N00001539",116,0,51,0,59,2,1,3
"N00001540",136,0,71,1,58,1,0,5
"N00001541",118,0,63,30,24,0,1,0
"N00001542",121,0,68,3,49,0,0,1
"N00001543",133,0,75,3,54,1,0,0
"N00001544",115,0,64,2,47,1,0,1
"N00001545",139,0,89,4,40,0,0,6
"N00001546",125,0,65,1,56,1,0,2
"N00001547",156,0,104,7,35,2,1,7
"N00001548",179,2,147,5,19,1,0,5
"N00001549",167,0,78,14,71,0,0,4
"N00001550",108,0,62,14,25,2,0,5
"N00001551",151,1,112,2,29,2,0,5
"N00001552",156,1,74,3,66,2,3,7
"N00001553",162,2,133,16,8,0,1,2
"N00001554",151,2,98,6,31,0,0,14
"N00001555",112,0,90,1,18,0,0,3
"N00001556",96,1,34,0,59,1,0,1
"N00001557",124,1,77,0,41,2,0,3
"N00001558",106,2,76,4,20,0,0,4
"N00001559",149,4,87,6,40,2,0,10
"N00001560",101,1,48,1,45,1,0,5
"N00001561",100,1,48,2,44,1,0,4
"N00001562",110,0,85,1,19,1,0,4
"N00001563",109,2,89,0,11,1,0,6
"N00001564",140,1,81,0,54,2,0,2
"N00001565",143,0,78,0,63,0,0,2
"N00001566",141,0,74,0,62,3,0,2
"N00001567",105,1,56,0,45,0,0,3
"N00001568",107,0,36,4,64,1,0,2
"N00001569",124,0,67,1,51,2,0,3
"N00001570",418,0,311,25,69,3,0,10
"N00001571",144,2,103,2,34,0,0,3
"N00001572",126,0,74,1,49,1,0,1
"N00001573",154,1,89,1,50,7,1,5
"N00001574",118,0,77,3,35,1,0,2
"N00001575",110,0,70,0,38,1,1,0
"N00001576",124,0,50,1,72,1,0,0
"N00001577",123,0,76,4,41,1,0,1
"N00001578",114,0,68,0,44,0,0,2
"N00001579",140,0,64,9,62,1,0,4
"N00001580",158,0,120,14,18,0,0,6
"N00001581",111,0,59,7,39,0,0,6
"N00001582",107,1,62,18,22,0,0,4
"N00001583",125,1,57,7,51,1,1,7
"N00001584",107,0,42,34,24,0,6,1
"N00001585",136,1,91,11,26,1,0,6
"N00001586",142,1,82,44,12,0,0,3
"N00001587",142,1,65,4,64,3,0,5
"N00001588",135,1,61,5,65,2,0,1
"N00001589",118,2,76,9,18,0,0,13
"N00001590",147,5,91,12,31,0,1,7
"N00001591",128,4,99,16,7,1,0,1
"N00001592",140,0,100,4,36,0,0,0
"N00001593",194,5,139,6,43,0,0,1
"N00001594",142,5,71,1,53,6,0,6
"N00001595",108,2,54,2,47,0,0,3
"N00001596",126,4,63,4,49,2,0,4
"N00001597",111,1,59,4,43,1,0,3
"N00001598",139,12,54,6,63,2,1,1
"N00001599",149,7,89,17,33,2,0,1
"N00001600",134,1,63,1,63,3,1,2
"N00001601",109,4,49,3,49,1,0,3
"N00001602",145,2,62,1,69,3,0,8
"N00001603",158,1,73,58,22,0,2,2
"N00001604",146,2,61,8,68,3,1,3
"N00001605",138,1,64,4,67,1,0,1
"N00001606",104,0,35,2,63,1,0,3
"N00001607",132,0,81,2,46,1,0,2
"N00001608",123,3,53,5,56,3,0,3
"N00001609",121,2,42,2,71,2,0,2
"N00001610",125,1,47,56,18,0,1,2
"N00001611",138,0,91,12,29,2,1,3
"N00001612",130,1,81,12,28,4,2,2
"N00001613",301,6,181,10,89,5,1,9
"N00001614",132,3,60,8,53,3,1,4
"N00001615",146,1,65,2,70,4,1,3
"N00001616",146,3,59,5,78,1,0,0
"N00001617",133,0,55,5,70,3,0,0
"N00001618",119,0,54,6,52,1,1,5
"N00001619",160,0,80,6,68,0,0,6
"N00001620",138,2,67,2,58,2,2,5
"N00001621",115,2,36,2,70,3,0,2
"N00001622",106,0,31,1,68,2,0,4
"N00001623",132,1,77,8,34,8,1,3
"N00001624",94,0,48,1,41,4,0,0
"N00001625",125,1,55,4,59,5,0,1
"N00001626",122,2,39,2,72,6,0,1
"N00001627",91,2,56,1,27,2,0,3
"N00001628",119,0,59,0,55,4,0,1
"N00001629",155,1,53,34,57,3,1,6
"N00001630",107,0,69,2,27,8,0,1
"N00001631",108,0,56,9,29,10,0,4
"N00001632",118,0,36,11,49,18,2,2
"N00001633",100,0,40,5,48,4,0,3
"N00001634",122,1,69,5,38,4,2,3
"N00001635",145,0,67,2,72,3,0,1
"N00001636",84,1,47,20,12,0,2,2
"N00001637",112,2,72,4,21,13,0,0
"N00001638",132,0,88,4,27,11,1,1
"N00001639",104,0,43,6,23,25,3,4
"N00001640",111,0,59,5,39,3,2,3
"N00001641",131,0,3,21,92,8,0,7
"N00001642",124,0,6,1,99,2,0,16
"N00001643",257,1,5,10,204,6,0,31
"N00001644",125,0,5,0,104,2,1,13
"N00001645",117,0,3,11,90,4,1,8
"N00001646",136,1,23,22,75,4,1,10
"N00001647",127,0,11,3,104,3,0,6
"N00001648",143,0,16,2,109,2,0,14
"N00001649",134,0,5,0,116,0,0,13
"N00001650",118,0,17,2,90,3,0,6
"N00001651",134,0,3,0,108,2,0,21
"N00001652",132,0,10,0,104,0,1,17
"N00001653",136,0,5,0,112,0,0,19
"N00001654",139,0,18,0,93,3,0,25
"N00001655",159,1,64,5,71,6,0,12
"N00001656",118,0,48,8,58,0,0,4
"N00001657",119,0,19,0,97,1,0,2
"N00001658",95,0,43,1,43,1,0,7
"N00001659",112,2,25,10,65,1,0,9
"N00001660",123,1,28,0,85,0,0,9
"N00001661",122,0,14,0,93,2,0,13
"N00001662",125,0,24,0,95,1,0,5
"N00001663",128,0,25,1,90,1,0,11
"N00001664",118,1,19,3,85,0,0,10
"N00001665",152,0,53,1,89,0,0,9
"N00001666",125,0,20,0,90,0,0,15
"N00001667",117,0,10,0,88,1,0,18
"N00001668",156,0,52,1,93,0,0,10
"N00001669",117,0,11,0,97,0,0,9
"N00001670",125,2,55,0,60,3,0,5
"N00001671",129,0,69,2,55,1,0,2
"N00001672",134,0,51,3,73,1,0,6
"N00001673",176,1,70,0,90,1,0,14
"N00001674",114,0,40,2,67,1,0,4
"N00001675",123,0,29,2,82,5,0,5
"N00001676",107,0,56,1,43,4,1,2
"N00001677",163,0,3,0,147,0,0,13
"N00001678",148,2,9,1,108,7,0,21
"N00001679",134,0,2,0,105,2,0,25
"N00001680",170,0,3,0,155,1,0,11
"N00001681",147,0,56,13,62,6,1,9
"N00001682",127,0,20,2,93,1,0,11
"N00001683",155,0,92,7,46,1,0,9
"N00001684",286,0,10,0,252,2,0,22
"N00001685",120,0,25,1,79,0,0,15
"N00001686",114,0,16,2,80,2,0,14
"N00001687",118,0,20,1,82,1,0,14
"N00001688",158,0,57,2,88,1,1,9
"N00001689",156,1,97,17,40,0,0,1
"N00001690",141,0,46,2,75,3,0,15
"N00001691",154,3,93,11,37,3,1,6
"N00001692",124,1,53,8,53,3,0,6
"N00001693",125,1,38,7,70,0,1,8
"N00001694",104,0,3,0,95,1,0,5
"N00001695",152,1,18,11,111,0,0,11
"N00001696",168,0,86,0,64,3,0,15
"N00001697",121,2,34,2,72,2,0,9
"N00001698",131,3,48,1,57,8,0,14
"N00001699",158,1,61,0,86,0,0,10
"N00001700",124,0,61,0,56,2,0,5
"N00001701",102,0,50,2,45,1,0,4
"N00001702",140,0,60,4,66,2,0,8
"N00001703",613,2,441,60,74,15,5,16
"N00001704",450,4,239,118,57,3,5,24
"N00001705",118,0,54,7,48,4,0,5
"N00001706",166,0,51,0,103,0,0,12
"N00001707",145,1,61,1,65,2,1,14
"N00001708",241,2,127,5,86,2,0,19
"N00001709",120,3,38,9,60,2,1,7
"N00001710",136,1,48,0,74,0,1,12
"N00001711",137,0,17,1,100,2,0,17
"N00001712",158,1,66,1,76,5,0,9
"N00001713",110,0,58,6,35,5,1,5
"N00001714",260,1,125,8,113,3,0,10
"N00001715",127,1,48,2,70,1,0,5
"N00001716",124,0,28,7,79,1,0,9
"N00001717",132,0,6,0,110,2,0,14
"N00001718",125,0,26,3,85,1,0,10
"N00001719",123,0,53,1,54,5,0,10
"N00001720",122,0,18,2,83,4,1,14
"N00001721",117,0,36,3,60,9,1,8
"N00001722",148,1,52,8,75,1,0,11
"N00001723",127,2,37,5,70,6,0,7
"N00001724",105,1,13,5,64,14,0,8
"N00001725",117,0,11,7,92,3,0,4
"N00001726",119,3,36,3,61,2,0,14
"N00001727",114,0,28,7,74,2,0,3
"N00001728",137,0,57,1,68,2,0,9
"N00001729",136,0,38,4,78,7,1,8
"N00001730",133,0,53,13,54,6,0,7
"N00001731",125,0,54,10,53,3,0,5
"N00001732",351,1,66,1,252,2,0,29
"N00001733",120,0,46,0,64,5,0,5
"N00001734",120,0,28,1,83,2,0,6
"N00001735",125,0,37,0,75,2,1,10
"N00001736",199,0,140,16,33,0,1,9
"N00001737",168,0,90,2,71,1,0,4
"N00001738",133,0,9,6,98,1,1,18
"N00001739",145,8,12,0,100,3,0,22
"N00001740",292,0,4,9,245,7,0,27
"N00001741",116,0,5,2,91,1,0,17
"N00001742",109,3,1,12,71,9,0,13
"N00001743",122,0,6,21,81,1,1,12
"N00001744",128,1,23,1,82,2,0,19
"N00001745",117,0,13,0,84,0,0,20
"N00001746",118,1,21,1,89,2,0,4
"N00001747",297,0,90,5,162,5,2,33
"N00001748",148,1,3,2,92,7,1,42
"N00001749",120,1,1,1,80,3,0,34
"N00001750",115,0,25,1,83,1,1,4
"N00001751",116,1,23,2,80,2,0,8
"N00001752",128,0,21,2,96,2,0,7
"N00001753",137,1,44,16,56,15,2,3
"N00001754",130,0,21,2,100,0,0,7
"N00001755",131,0,15,1,91,1,1,22
"N00001756",131,1,12,2,111,0,1,4
"N00001757",119,0,26,15,71,0,0,7
"N00001758",132,0,16,3,102,2,0,9
"N00001759",121,1,23,1,86,0,1,9
"N00001760",389,2,48,1,325,0,1,12
"N00001761",118,1,13,0,94,2,1,7
"N00001762",133,0,52,13,61,2,0,5
"N00001763",545,1,183,19,311,3,3,25
"N00001764",128,3,43,11,60,7,0,4
"N00001765",470,0,210,39,203,0,1,17
"N00001766",128,0,38,2,81,1,0,6
"N00001767",110,0,11,1,89,0,0,9
"N00001768",114,0,19,0,88,0,0,7
"N00001769",120,0,15,0,100,0,0,5
"N00001770",89,0,0,0,82,0,0,7
"N00001771",142,0,28,0,106,0,0,8
"N00001772",118,0,20,1,93,0,0,4
"N00001773",106,0,17,0,84,0,0,5
"N00001774",128,0,30,7,86,0,0,5
"N00001775",119,1,24,1,82,0,0,11
"N00001776",122,0,20,2,89,0,0,11
"N00001777",136,0,24,3,103,0,1,5
"N00001778",114,0,4,1,107,0,0,2
"N00001779",118,0,35,4,73,1,1,4
"N00001780",248,1,128,9,99,1,0,10
"N00001781",126,0,8,1,112,0,0,5
"N00001782",124,0,9,0,108,0,0,7
"N00001783",134,0,17,3,107,2,0,5
"N00001784",129,0,30,14,81,0,1,3
"N00001785",136,0,21,2,101,2,1,9
"N00001786",135,1,21,1,101,3,0,8
"N00001787",130,0,60,6,56,4,0,4
"N00001788",126,0,20,9,93,2,0,2
"N00001789",152,0,41,2,104,1,0,4
"N00001790",132,1,10,0,109,0,0,12
"N00001791",155,0,32,0,107,3,0,13
"N00001792",97,0,16,0,74,0,1,6
"N00001793",143,0,38,0,96,1,1,7
"N00001794",374,0,42,40,247,17,6,22
"N00001795",122,0,13,4,89,2,2,12
"N00001796",130,0,27,0,91,0,0,12
"N00001797",148,0,50,25,62,0,0,11
"N00001798",147,1,36,1,93,1,0,15
"N00001799",125,0,20,3,83,2,0,17
"N00001800",128,0,24,0,91,1,0,12
"N00001801",133,0,24,0,97,1,0,11
"N00001802",126,1,21,1,93,2,0,8
"N00001803",123,0,26,2,80,1,1,13
"N00001804",135,0,35,0,86,1,1,12
"N00001805",368,0,161,8,172,0,1,26
"N00001806",128,0,52,9,56,4,0,7
"N00001807",110,1,46,9,49,1,0,4
"N00001808",107,0,37,6,57,4,0,3
"N00001809",111,1,56,6,45,0,0,3
"N00001810",120,3,29,30,47,4,5,2
"N00001811",102,0,38,8,52,0,2,2
"N00001812",213,1,51,114,39,3,4,1
"N00001813",100,1,53,12,34,0,0,0
"N00001814",352,2,116,91,123,2,7,11
"N00001815",128,0,31,6,86,1,0,4
"N00001816",235,1,68,48,106,4,2,6
"N00001817",112,2,28,4,69,2,0,7
"N00001818",109,0,36,5,65,0,0,3
"N00001819",137,0,41,5,84,2,0,5
"N00001820",149,0,58,2,75,3,2,9
"N00001821",296,3,174,13,91,1,6,8
"N00001822",132,1,43,3,80,0,0,5
"N00001823",171,2,49,1,112,0,1,6
"N00001824",117,0,4,0,103,1,1,8
"N00001825",103,0,21,3,70,3,0,6
"N00001826",120,0,14,0,99,1,0,6
"N00001827",118,0,16,3,90,1,0,8
"N00001828",107,1,25,3,71,1,1,5
"N00001829",104,0,12,1,86,1,0,4
"N00001830",146,0,76,1,58,7,0,4
"N00001831",117,0,23,0,91,1,1,1
"N00001832",113,2,41,13,52,2,0,3
"N00001833",167,0,74,15,73,2,1,2
"N00001834",105,1,35,2,63,2,1,1
"N00001835",128,0,34,8,83,1,1,1
"N00001836",122,1,47,5,65,1,0,3
"N00001837",119,0,37,12,68,1,0,1
"N00001838",127,0,55,10,54,2,0,6
"N00001839",168,0,59,6,96,0,0,7
"N00001840",112,0,12,0,96,0,0,4
"N00001841",142,0,20,0,113,1,0,8
"N00001842",124,1,29,1,81,1,0,11
"N00001843",134,0,24,18,83,0,0,9
"N00001844",127,0,18,3,101,0,0,5
"N00001845",123,0,19,1,96,1,0,6
"N00001846",125,0,36,2,83,0,0,4
"N00001847",120,0,21,0,94,1,2,2
"N00001848",118,0,18,6,89,0,0,5
"N00001849",125,1,20,0,93,7,0,4
"N00001850",261,3,56,23,165,0,0,14
"N00001851",116,1,33,3,72,0,0,7
"N00001852",125,0,34,2,82,0,0,7
"N00001853",142,0,47,3,81,0,0,11
"N00001854",127,2,50,35,35,2,3,0
"N00001855",135,0,37,7,87,0,0,4
"N00001856",117,1,38,5,61,8,0,4
"N00001857",129,2,34,34,51,0,4,4
"N00001858",110,0,19,2,82,1,1,5
"N00001859",125,0,43,3,75,1,0,3
"N00001860",112,0,29,17,60,0,2,4
"N00001861",114,0,39,8,55,4,2,6
"N00001862",146,0,48,3,82,3,2,8
"N00001863",138,0,27,37,68,0,1,5
"N00001864",142,3,38,1,87,2,0,11
"N00001865",243,0,60,5,171,1,0,6
"N00001866",114,1,17,1,88,1,0,6
"N00001867",147,0,29,0,110,1,0,7
"N00001868",132,0,20,2,105,0,0,5
"N00001869",121,0,33,3,79,1,0,5
"N00001870",127,1,22,1,100,0,0,3
"N00001871",138,0,6,0,129,0,0,3
"N00001872",113,0,20,4,84,0,0,5
"N00001873",280,0,117,1,151,1,1,9
"N00001874",129,0,21,0,105,0,0,3
"N00001875",134,1,39,4,82,0,0,8
"N00001876",133,0,41,1,87,0,0,4
"N00001877",128,0,28,2,91,0,0,7
"N00001878",127,0,38,2,81,0,0,6
"N00001879",137,1,39,5,85,0,0,7
"N00001880",118,0,25,2,88,0,0,3
"N00001881",414,0,162,51,185,4,1,11
"N00001882",117,0,21,2,89,0,1,4
"N00001883",116,0,50,2,59,2,0,3
"N00001884",125,1,23,5,91,2,0,3
"N00001885",129,0,52,36,40,0,0,1
"N00001886",139,0,37,61,36,1,2,2
"N00001887",133,1,49,20,58,0,1,4
"N00001888",141,0,33,4,98,0,0,6
"N00001889",108,1,46,4,50,4,2,1
"N00001890",254,1,64,21,160,0,1,7
"N00001891",156,0,39,2,104,1,0,10
"N00001892",130,0,4,6,112,1,0,7
"N00001893",117,1,39,24,49,1,0,3
"N00001894",155,0,59,6,80,7,1,2
"N00001895",157,0,60,7,86,2,0,2
"N00001896",279,0,152,17,101,3,0,6
