"Geography_Code","NM_1546_1_0","NM_1546_1_1","NM_1546_1_2","NM_1546_1_3","NM_1546_1_4","NM_1546_1_5"
"N00002297",335,173,95,56,9,2
"N00002298",277,108,82,70,15,2
"N00002299",372,195,107,57,8,5
"N00002300",813,487,228,75,19,4
"N00002301",671,323,231,79,33,5
"N00002302",658,375,193,65,18,7
"N00002303",447,222,156,50,12,7
"N00002304",218,58,88,52,14,6
"N00002305",790,433,276,67,12,2
"N00002306",1483,758,500,166,42,17
"N00002307",378,203,108,51,12,4
"N00002308",329,185,113,28,2,1
"N00002309",224,83,81,42,14,4
"N00002310",218,67,72,57,16,6
"N00002311",285,128,94,48,13,2
"N00002312",309,133,94,58,18,6
"N00002313",302,127,113,52,10,0
"N00002314",274,109,106,50,8,1
"N00002315",344,161,111,58,11,3
"N00002316",254,103,84,48,15,4
"N00002317",304,134,105,45,18,2
"N00002318",383,149,124,86,17,7
"N00002319",698,374,215,79,24,6
"N00002320",299,106,111,59,20,3
"N00002321",290,135,99,38,14,4
"N00002322",302,140,111,41,8,2
"N00002323",331,160,122,40,8,1
"N00002324",291,125,105,45,13,3
"N00002325",453,229,145,57,18,4
"N00002326",307,117,125,45,15,5
"N00002327",1297,697,400,161,34,5
"N00002328",363,197,123,32,11,0
"N00002329",316,159,74,49,29,5
"N00002330",619,321,212,66,16,4
"N00002331",606,373,152,67,11,3
"N00002332",360,177,109,54,17,3
"N00002333",395,203,130,53,9,0
"N00002334",345,163,92,69,15,6
"N00002335",540,308,143,71,14,4
"N00002336",322,134,97,73,15,3
"N00002337",355,159,95,66,28,7
"N00002338",263,99,94,49,19,2
"N00002339",296,128,102,48,15,3
"N00002340",295,106,126,41,16,6
"N00002341",236,79,95,46,12,4
"N00002342",284,112,86,55,25,6
"N00002343",350,194,111,32,10,3
"N00002344",378,132,136,86,20,4
"N00002345",300,101,102,70,21,6
"N00002346",235,79,105,37,11,3
"N00002347",678,332,230,93,19,4
"N00002348",338,133,101,77,21,6
"N00002349",250,107,90,42,9,2
"N00002350",180,59,70,43,8,0
"N00002351",1332,826,383,98,20,5
"N00002352",292,96,91,71,29,5
"N00002353",1824,945,598,194,68,19
"N00002354",378,174,114,59,24,7
"N00002355",278,114,89,55,18,2
"N00002356",409,180,158,57,10,4
"N00002357",348,151,121,36,32,8
"N00002358",236,96,66,48,21,5
"N00002359",255,91,83,57,21,3
"N00002360",234,71,82,65,15,1
"N00002361",295,117,96,54,19,9
"N00002362",242,91,70,51,24,6
"N00002363",231,88,78,45,16,4
"N00002364",212,75,72,40,20,5
"N00002365",287,107,96,54,21,9
"N00002366",272,106,83,52,19,12
"N00002367",384,154,148,69,11,2
"N00002368",437,248,128,45,12,4
"N00002369",740,374,243,96,24,3
"N00002370",387,179,141,55,8,4
"N00002371",463,249,150,53,10,1
"N00002372",613,351,173,69,13,7
"N00002373",436,214,133,51,33,5
"N00002374",300,111,105,51,26,7
"N00002375",393,191,138,52,9,3
"N00002376",436,226,147,50,12,1
"N00002377",433,245,116,57,15,0
"N00002378",749,457,211,67,12,2
"N00002379",667,398,197,61,9,2
"N00002380",298,125,105,52,13,3
"N00002381",386,194,137,44,10,1
"N00002382",458,234,143,60,14,7
"N00002383",454,261,135,36,16,6
"N00002384",377,205,122,43,7,0
"N00002385",278,153,89,23,11,2
"N00002386",265,109,85,49,18,4
"N00002387",451,129,124,125,63,10
"N00002388",199,82,64,35,15,3
"N00002389",311,117,119,60,10,5
"N00002390",293,126,95,51,17,4
"N00002391",402,196,130,50,21,5
"N00002392",349,172,106,59,10,2
"N00002393",653,411,174,48,20,0
"N00002394",363,184,111,51,15,2
"N00002395",412,249,107,35,15,6
"N00002396",288,106,91,68,18,5
"N00002397",333,142,93,64,27,7
"N00002398",366,162,109,66,25,4
"N00002399",266,108,86,52,18,2
"N00002400",218,74,64,33,44,3
"N00002401",1544,877,468,158,33,8
"N00002402",233,91,82,51,7,2
"N00002403",400,189,128,62,15,6
"N00002404",882,462,264,119,32,5
"N00002405",332,148,113,53,17,1
"N00002406",304,178,92,26,7,1
"N00002407",263,128,67,50,12,6
"N00002408",388,192,127,48,17,4
"N00002409",319,124,102,63,24,6
"N00002410",285,121,85,59,8,12
"N00002411",339,220,91,19,8,1
"N00002412",388,264,91,23,8,2
"N00002413",403,241,110,40,8,4
"N00002414",279,159,78,30,11,1
"N00002415",276,131,97,31,12,5
"N00002416",515,268,137,79,24,7
"N00002417",355,189,100,48,16,2
"N00002418",570,315,167,65,19,4
"N00002419",652,340,230,67,13,2
"N00002420",507,271,141,82,10,3
"N00002421",427,224,127,60,11,5
"N00002422",482,240,145,74,13,10
"N00002423",209,64,47,63,24,11
"N00002424",328,151,89,69,15,4
"N00002425",296,136,85,47,26,2
"N00002426",338,172,92,42,23,9
"N00002427",351,150,96,56,27,22
"N00002428",325,137,90,64,28,6
"N00002429",304,113,67,74,36,14
"N00002430",318,147,81,44,34,12
"N00002431",999,396,255,216,89,43
"N00002432",258,102,39,67,39,11
"N00002433",377,191,100,60,16,10
"N00002434",266,104,93,43,18,8
"N00002435",277,80,81,63,49,4
"N00002436",417,193,115,80,23,6
"N00002437",291,156,92,33,8,2
"N00002438",354,147,106,70,22,9
"N00002439",314,128,75,79,26,6
"N00002440",306,116,102,55,27,6
"N00002441",236,82,75,49,23,7
"N00002442",337,123,101,73,35,5
"N00002443",348,149,116,63,16,4
"N00002444",812,347,272,133,50,10
"N00002445",307,132,111,50,12,2
"N00002446",254,95,87,53,17,2
"N00002447",326,124,97,78,22,5
"N00002448",326,126,100,79,16,5
"N00002449",289,111,103,58,16,1
"N00002450",287,123,74,72,15,3
"N00002451",620,246,190,113,52,19
"N00002452",307,124,100,57,24,2
"N00002453",364,155,105,77,22,5
"N00002454",354,93,116,103,29,13
"N00002455",383,224,98,48,11,2
"N00002456",381,173,140,51,14,3
"N00002457",538,281,168,67,17,5
"N00002458",299,105,102,67,23,2
"N00002459",830,463,247,85,26,9
"N00002460",459,270,136,37,12,4
"N00002461",596,342,153,73,20,8
"N00002462",536,270,158,86,19,3
"N00002463",431,216,125,68,18,4
"N00002464",411,211,112,61,23,4
"N00002465",850,428,232,111,55,24
"N00002466",302,123,99,50,25,5
"N00002467",304,129,89,49,26,11
"N00002468",280,127,79,42,29,3
"N00002469",620,286,175,95,46,18
"N00002470",394,158,117,75,37,7
"N00002471",322,138,89,51,33,11
"N00002472",478,217,120,89,33,19
"N00002473",331,152,86,56,26,11
"N00002474",373,199,91,50,22,11
"N00002475",386,146,108,78,42,12
"N00002476",387,161,111,64,39,12
"N00002477",312,130,98,57,24,3
"N00002478",570,281,166,79,31,13
"N00002479",481,265,153,45,15,3
"N00002480",659,361,174,85,29,10
"N00002481",330,163,86,55,20,6
"N00002482",314,154,81,45,21,13
"N00002483",332,148,98,57,20,9
"N00002484",322,160,85,45,23,9
"N00002485",285,137,78,44,21,5
"N00002486",446,224,127,60,27,8
"N00002487",462,247,140,54,17,4
"N00002488",1345,745,385,145,52,18
"N00002489",818,457,234,103,19,5
"N00002490",387,211,102,57,12,5
"N00002491",339,137,72,84,36,10
"N00002492",309,169,70,45,15,10
"N00002493",319,128,78,66,35,12
"N00002494",269,127,61,49,21,11
"N00002495",594,313,154,87,28,12
"N00002496",360,175,107,45,25,8
"N00002497",615,322,159,81,30,23
"N00002498",1256,671,341,168,57,19
"N00002499",694,357,186,101,41,9
"N00002500",603,379,137,60,23,4
"N00002501",1778,1215,417,108,31,7
"N00002502",531,295,166,57,9,4
"N00002503",294,125,78,70,17,4
"N00002504",285,81,105,81,14,4
"N00002505",254,122,67,45,14,6
"N00002506",287,140,83,50,10,4
"N00002507",304,123,108,45,22,6
"N00002508",181,74,49,40,15,3
"N00002509",243,74,76,54,30,9
"N00002510",555,256,172,91,31,5
"N00002511",166,65,49,36,10,6
"N00002512",694,277,229,118,55,15
"N00002513",321,172,103,36,8,2
"N00002514",423,237,125,48,9,4
"N00002515",315,124,114,62,14,1
"N00002516",371,222,93,39,16,1
"N00002517",346,168,99,59,14,6
"N00002518",715,435,176,76,25,3
"N00002519",336,167,109,39,16,5
"N00002520",880,536,240,76,22,6
"N00002521",1352,727,410,149,58,8
"N00002522",299,139,82,51,22,5
"N00002523",340,150,86,68,30,6
"N00002524",416,204,128,63,17,4
"N00002525",1801,1026,494,190,73,18
"N00002526",1103,668,279,115,32,9
"N00002527",434,280,111,33,10,0
"N00002528",300,197,78,16,8,1
"N00002529",416,241,110,47,15,3
"N00002530",400,261,114,18,7,0
"N00002531",487,248,154,63,16,6
"N00002532",359,169,122,50,15,3
"N00002533",910,403,258,171,63,15
"N00002534",433,181,123,81,41,7
"N00002535",444,218,152,49,17,8
"N00002536",607,331,186,73,13,4
"N00002537",1634,819,477,248,76,14
"N00002538",705,413,194,72,25,1
"N00002539",265,71,99,56,28,11
"N00002540",1969,1159,574,165,54,17
"N00002541",1232,513,428,234,50,7
"N00002542",326,158,120,37,9,2
"N00002543",265,112,101,38,14,0
"N00002544",645,313,226,91,13,2
"N00002545",321,156,120,33,10,2
"N00002546",255,109,91,48,5,2
"N00002547",1040,445,347,190,54,4
"N00002548",574,193,158,152,56,15
"N00002549",238,91,76,57,10,4
"N00002550",269,102,91,57,18,1
"N00002551",346,136,107,76,19,8
"N00002552",279,121,95,46,13,4
"N00002553",248,82,95,55,16,0
"N00002554",372,177,129,51,11,4
"N00002555",355,170,106,59,15,5
"N00002556",320,155,108,38,16,3
"N00002557",346,187,100,48,11,0
"N00002558",307,132,100,57,16,2
"N00002559",316,135,79,80,18,4
"N00002560",471,264,142,49,13,3
"N00002561",314,154,94,49,13,4
"N00002562",347,204,99,35,7,2
"N00002563",364,192,117,41,11,3
"N00002564",266,118,84,50,13,1
"N00002565",288,134,80,62,7,5
"N00002566",303,131,101,58,11,2
"N00002567",339,166,115,48,7,3
"N00002568",309,136,112,48,8,5
"N00002569",306,131,110,47,12,6
"N00002570",263,94,82,67,14,6
"N00002571",338,170,95,53,15,5
"N00002572",346,162,120,49,9,6
"N00002573",294,113,82,67,22,10
"N00002574",298,140,72,54,25,7
"N00002575",309,137,77,63,28,4
"N00002576",785,375,215,134,48,13
"N00002577",536,237,165,86,41,7
"N00002578",299,173,72,34,14,6
"N00002579",402,182,110,77,24,9
"N00002580",306,131,110,46,17,2
"N00002581",330,138,95,62,24,11
"N00002582",1465,634,431,251,120,29
"N00002583",327,176,85,39,20,7
"N00002584",350,160,105,50,30,5
"N00002585",262,92,83,49,27,11
"N00002586",350,165,95,50,30,10
"N00002587",836,422,247,96,53,18
"N00002588",305,149,93,36,17,10
"N00002589",317,138,103,50,22,4
"N00002590",1559,891,378,183,87,20
"N00002591",1265,752,335,117,45,16
"N00002592",492,292,148,36,14,2
"N00002593",300,145,81,46,21,7
"N00002594",367,165,117,48,26,11
"N00002595",399,179,116,72,30,2
"N00002596",377,199,96,57,19,6
"N00002597",339,185,89,42,17,6
"N00002598",263,106,82,49,18,8
"N00002599",395,170,139,57,25,4
"N00002600",288,142,77,44,19,6
"N00002601",364,181,109,57,13,4
"N00002602",339,179,102,43,13,2
"N00002603",853,301,288,174,74,16
"N00002604",328,148,115,51,12,2
"N00002605",258,80,92,55,21,10
"N00002606",388,131,102,88,53,14
"N00002607",175,69,36,43,21,6
"N00002608",251,118,78,44,7,4
"N00002609",844,391,332,95,15,11
"N00002610",292,122,99,46,21,4
"N00002611",135,50,48,30,7,0
"N00002612",309,134,124,33,15,3
"N00002613",678,241,208,159,55,15
"N00002614",359,144,98,76,35,6
"N00002615",289,112,103,52,15,7
"N00002616",342,140,99,61,38,4
"N00002617",462,190,136,97,27,12
"N00002618",221,88,53,46,25,9
"N00002619",599,231,214,101,50,3
"N00002620",547,283,160,63,29,12
"N00002621",216,65,81,53,15,2
"N00002622",314,158,100,42,11,3
"N00002623",260,92,103,43,17,5
"N00002624",251,118,65,52,12,4
"N00002625",332,138,109,55,21,9
"N00002626",891,535,241,86,23,6
"N00002627",302,102,63,95,31,11
"N00002628",922,366,273,177,89,17
"N00002629",242,95,58,48,34,7
"N00002630",297,126,85,59,20,7
"N00002631",320,134,89,71,17,9
"N00002632",414,189,130,67,22,6
"N00002633",426,200,117,66,27,16
"N00002634",311,137,119,36,19,0
"N00002635",341,126,103,77,31,4
"N00002636",393,180,125,70,14,4
"N00002637",499,258,142,70,22,7
"N00002638",485,238,161,68,13,5
"N00002639",309,117,105,50,28,9
"N00002640",343,148,120,56,18,1
"N00002641",361,197,117,38,8,1
"N00002642",468,238,163,58,7,2
"N00002643",392,210,122,45,14,1
"N00002644",330,123,112,68,18,9
"N00002645",317,142,107,52,12,4
"N00002646",351,150,111,76,11,3
"N00002647",766,403,237,97,22,7
"N00002648",202,73,80,42,6,1
"N00002649",496,201,173,71,28,23
"N00002650",305,130,105,52,11,7
"N00002651",479,252,155,57,13,2
"N00002652",297,110,99,65,20,3
"N00002653",444,187,135,82,31,9
"N00002654",337,117,96,81,38,5
"N00002655",280,107,63,79,25,6
"N00002656",717,377,187,88,55,10
"N00002657",370,151,128,66,22,3
"N00002658",429,199,143,55,30,2
"N00002659",357,136,132,57,27,5
"N00002660",427,208,144,54,12,9
"N00002661",490,210,150,88,38,4
"N00002662",402,212,120,50,16,4
"N00002663",340,172,116,40,12,0
"N00002664",298,116,98,59,15,10
"N00002665",277,122,100,48,6,1
"N00002666",263,133,93,32,4,1
"N00002667",778,319,255,153,40,11
"N00002668",317,158,95,49,11,4
"N00002669",530,289,168,51,17,5
"N00002670",1917,981,562,276,72,26
"N00002671",1354,675,449,170,49,11
"N00002672",333,141,105,64,20,3
"N00002673",1282,553,391,259,65,14
"N00002674",289,126,100,46,13,4
"N00002675",385,193,139,41,9,3
"N00002676",708,298,265,101,36,8
"N00002677",408,193,134,64,13,4
"N00002678",368,195,111,50,10,2
"N00002679",534,266,150,88,23,7
"N00002680",430,248,125,45,9,3
"N00002681",436,259,110,55,9,3
"N00002682",457,256,141,49,9,2
"N00002683",395,213,123,46,13,0
"N00002684",458,255,134,55,11,3
"N00002685",385,233,114,35,2,1
"N00002686",337,152,122,52,11,0
"N00002687",306,153,105,36,11,1
"N00002688",375,164,131,66,11,3
"N00002689",308,143,87,54,20,4
"N00002690",249,103,74,56,14,2
"N00002691",325,177,92,39,13,4
"N00002692",276,108,98,54,11,5
"N00002693",338,99,95,116,26,2
"N00002694",319,152,110,40,15,2
"N00002695",467,282,127,47,10,1
"N00002696",316,138,97,58,18,5
"N00002697",367,178,126,50,12,1
"N00002698",536,302,169,55,9,1
"N00002699",351,125,106,83,32,5
"N00002700",529,249,179,77,22,2
"N00002701",533,281,189,54,8,1
"N00002702",371,162,125,56,25,3
"N00002703",614,326,206,62,18,2
"N00002704",558,315,174,53,14,2
"N00002705",483,263,165,43,12,0
"N00002706",437,224,137,50,22,4
"N00002707",564,324,162,59,16,3
"N00002708",264,82,109,50,17,6
"N00002709",468,212,190,49,12,5
"N00002710",418,191,135,59,26,7
"N00002711",764,347,258,126,26,7
"N00002712",373,203,119,37,11,3
"N00002713",424,230,121,46,20,7
"N00002714",490,259,143,78,9,1
"N00002715",424,220,145,46,10,3
"N00002716",348,182,105,49,11,1
"N00002717",566,283,184,73,20,6
"N00002718",473,230,167,62,8,6
"N00002719",333,183,97,38,12,3
"N00002720",344,178,105,38,17,6
"N00002721",363,184,109,54,10,6
"N00002722",437,256,127,46,7,1
"N00002723",407,190,133,64,12,8
"N00002724",230,94,72,40,20,4
"N00002725",433,229,142,40,20,2
"N00002726",1345,773,412,116,29,15
"N00002727",390,170,145,66,7,2
"N00002728",1055,500,336,147,52,20
"N00002729",293,125,99,57,12,0
"N00002730",271,96,97,60,14,4
"N00002731",277,103,112,45,14,3
"N00002732",307,151,93,45,17,1
"N00002733",401,161,134,80,20,6
"N00002734",493,269,149,53,11,11
"N00002735",431,212,128,74,12,5
"N00002736",357,182,117,52,6,0
"N00002737",320,158,116,40,5,1
"N00002738",456,246,132,58,16,4
"N00002739",398,204,135,50,8,1
"N00002740",383,211,118,44,7,3
"N00002741",456,226,171,48,8,3
"N00002742",379,147,129,79,22,2
"N00002743",364,142,138,61,21,2
"N00002744",267,103,78,58,22,6
"N00002745",324,116,94,76,31,7
"N00002746",309,133,115,43,14,4
"N00002747",262,96,90,56,14,6
"N00002748",351,202,108,31,7,3
"N00002749",334,151,117,50,12,4
"N00002750",261,94,75,61,25,6
"N00002751",301,109,108,59,18,7
"N00002752",283,133,82,52,14,2
"N00002753",524,317,128,58,20,1
"N00002754",410,254,95,50,10,1
"N00002755",589,280,164,107,31,7
"N00002756",315,151,104,46,11,3
"N00002757",483,243,162,55,17,6
"N00002758",254,132,76,37,8,1
"N00002759",337,182,108,34,9,4
"N00002760",306,164,102,37,3,0
"N00002761",941,519,307,94,17,4
"N00002762",364,182,135,37,9,1
"N00002763",381,192,113,66,10,0
"N00002764",427,226,121,62,16,2
"N00002765",371,169,134,56,7,5
"N00002766",499,217,201,57,18,6
"N00002767",396,225,113,49,6,3
"N00002768",362,133,139,72,15,3
"N00002769",483,248,131,93,7,4
"N00002770",463,248,138,63,10,4
"N00002771",272,103,89,59,18,3
"N00002772",297,102,117,60,15,3
"N00002773",217,82,66,47,17,5
"N00002774",640,389,189,48,11,3
"N00002775",478,259,141,64,9,5
"N00002776",292,114,116,48,13,1
"N00002777",237,99,76,52,8,2
"N00002778",254,72,94,66,14,8
"N00002779",496,246,167,66,14,3
"N00002780",345,138,110,68,26,3
"N00002781",401,202,129,57,9,4
"N00002782",510,261,166,58,20,5
"N00002783",390,175,135,65,13,2
"N00002784",544,293,163,69,18,1
"N00002785",599,310,188,76,21,4
"N00002786",503,291,133,63,13,3
"N00002787",464,259,123,56,18,8
"N00002788",370,178,122,56,14,0
"N00002789",539,240,173,88,29,9
"N00002790",493,253,154,66,10,10
"N00002791",419,239,115,49,15,1
"N00002792",479,259,132,72,10,6
"N00002793",452,226,133,65,25,3
"N00002794",551,262,148,93,38,10
"N00002795",539,282,164,64,21,8
"N00002796",571,330,144,74,20,3
"N00002797",551,325,155,56,10,5
"N00002798",415,211,133,57,12,2
"N00002799",308,159,84,50,13,2
"N00002800",406,215,128,57,5,1
"N00002801",486,289,121,64,12,0
"N00002802",452,203,163,61,20,5
"N00002803",506,265,147,73,18,3
"N00002804",412,189,132,77,12,2
"N00002805",384,161,129,74,16,4
"N00002806",495,288,126,63,13,5
"N00002807",402,239,106,49,8,0
"N00002808",513,260,133,87,23,10
"N00002809",491,259,150,67,10,5
"N00002810",325,158,79,67,19,2
"N00002811",340,187,95,45,8,5
"N00002812",397,209,100,61,14,13
"N00002813",449,257,101,67,17,7
"N00002814",501,186,185,88,32,10
"N00002815",327,132,109,50,23,13
"N00002816",358,150,132,57,16,3
"N00002817",631,291,253,61,23,3
"N00002818",465,188,159,75,34,9
"N00002819",448,186,171,58,23,10
"N00002820",609,312,212,63,18,4
"N00002821",457,241,140,65,10,1
"N00002822",393,187,126,64,13,3
"N00002823",375,180,135,45,14,1
"N00002824",372,189,114,52,13,4
"N00002825",654,327,252,58,15,2
"N00002826",406,189,143,59,13,2
"N00002827",360,181,107,56,14,2
"N00002828",344,159,103,60,18,4
"N00002829",477,249,169,42,13,4
"N00002830",451,231,147,57,14,2
"N00002831",472,288,126,48,7,3
"N00002832",403,190,138,56,14,5
"N00002833",390,182,126,68,11,3
"N00002834",632,348,158,101,21,4
"N00002835",511,274,168,55,11,3
"N00002836",444,213,157,65,8,1
"N00002837",333,135,121,51,20,6
"N00002838",454,266,122,52,13,1
"N00002839",367,177,117,63,9,1
"N00002840",1431,714,444,207,55,11
"N00002841",519,262,161,78,18,0
"N00002842",622,304,180,89,37,12
"N00002843",389,168,135,60,22,4
"N00002844",413,168,115,84,38,8
"N00002845",314,111,79,87,31,6
"N00002846",629,320,187,79,33,10
"N00002847",644,348,194,67,24,11
"N00002848",1266,633,366,176,74,17
"N00002849",217,81,60,41,29,6
"N00002850",294,107,80,63,33,11
"N00002851",401,160,144,64,25,8
"N00002852",307,129,93,51,28,6
"N00002853",1040,546,309,135,42,8
"N00002854",474,216,168,72,12,6
"N00002855",454,207,171,55,18,3
"N00002856",314,132,98,53,22,9
"N00002857",521,283,162,62,11,3
"N00002858",440,194,181,43,18,4
"N00002859",540,215,238,66,17,4
"N00002860",368,178,142,30,14,4
"N00002861",421,190,184,38,7,2
"N00002862",271,109,97,44,16,5
"N00002863",329,164,113,43,9,0
"N00002864",347,185,120,33,6,3
"N00002865",643,350,197,81,14,1
"N00002866",482,247,154,64,15,2
"N00002867",573,331,157,67,12,6
"N00002868",488,237,141,76,26,8
"N00002869",402,208,136,39,14,5
"N00002870",587,306,165,94,17,5
"N00002871",864,415,301,106,33,9
"N00002872",313,104,110,68,24,7
"N00002873",298,114,106,65,10,3
"N00002874",295,92,111,63,24,5
"N00002875",1081,499,375,169,32,6
"N00002876",531,258,187,65,15,6
"N00002877",297,110,94,52,32,9
"N00002878",205,80,68,45,8,4
"N00002879",434,218,135,60,14,7
"N00002880",438,211,129,77,18,3
"N00002881",523,277,167,63,11,5
"N00002882",375,195,91,71,14,4
"N00002883",478,245,143,70,19,1
"N00002884",476,249,149,64,11,3
"N00002885",659,252,247,121,28,11
"N00002886",823,379,346,79,13,6
"N00002887",661,346,233,65,14,3
"N00002888",424,242,113,48,15,6
"N00002889",324,137,114,36,32,5
"N00002890",406,229,117,48,10,2
"N00002891",633,371,211,41,9,1
"N00002892",500,271,159,50,17,3
"N00002893",274,143,72,40,16,3
"N00002894",341,152,119,56,12,2
"N00002895",502,292,131,62,13,4
"N00002896",353,210,94,42,5,2
"N00002897",998,554,273,128,37,6
"N00002898",302,112,131,49,9,1
"N00002899",303,106,107,70,14,6
"N00002900",309,140,87,67,14,1
"N00002901",277,104,93,61,19,0
"N00002902",329,108,139,56,19,7
"N00002903",747,297,278,115,45,12
"N00002904",422,236,132,40,9,5
"N00002905",433,218,133,61,16,5
"N00002906",420,190,148,61,18,3
"N00002907",634,341,186,78,24,5
"N00002908",474,222,152,73,24,3
"N00002909",558,311,141,71,31,4
"N00002910",716,365,221,94,26,10
"N00002911",724,406,202,89,20,7
"N00002912",345,165,125,44,11,0
"N00002913",309,134,100,62,10,3
"N00002914",1272,701,392,139,33,7
"N00002915",217,95,66,49,5,2
"N00002916",443,232,140,51,17,3
"N00002917",308,144,110,50,4,0
"N00002918",339,169,111,52,5,2
"N00002919",391,213,111,52,12,3
"N00002920",375,184,113,58,18,2
"N00002921",309,139,107,48,11,4
"N00002922",468,210,160,79,17,2
"N00002923",351,167,114,55,7,8
"N00002924",386,167,130,70,12,7
"N00002925",311,177,100,29,4,1
"N00002926",368,188,101,58,14,7
"N00002927",390,181,130,65,11,3
"N00002928",358,194,94,54,15,1
"N00002929",727,389,206,103,24,5
"N00002930",416,208,138,51,15,4
"N00002931",628,390,177,44,13,4
"N00002932",393,213,119,50,10,1
"N00002933",522,273,175,53,15,6
"N00002934",429,233,127,52,13,4
"N00002935",402,200,139,56,5,2
"N00002936",395,189,122,58,17,9
"N00002937",409,205,130,63,8,3
"N00002938",420,170,177,58,13,2
"N00002939",411,193,134,67,12,5
"N00002940",388,215,113,43,9,8
"N00002941",312,123,106,71,11,1
"N00002942",427,206,122,82,14,3
"N00002943",288,137,108,35,7,1
"N00002944",633,342,176,86,19,10
"N00002945",378,159,146,63,6,4
"N00002946",297,137,84,62,12,2
"N00002947",396,192,121,56,19,8
"N00002948",345,214,97,27,5,2
"N00002949",360,175,125,45,12,3
"N00002950",396,182,110,69,27,8
"N00002951",231,93,80,40,17,1
"N00002952",326,154,127,37,8,0
"N00002953",226,91,85,39,10,1
"N00002954",639,314,196,79,38,12
"N00002955",438,234,128,64,9,3
"N00002956",358,166,131,45,13,3
"N00002957",378,169,126,58,19,6
"N00002958",453,235,131,66,18,3
"N00002959",546,311,162,55,15,3
"N00002960",350,190,114,40,5,1
"N00002961",326,198,86,28,9,5
"N00002962",374,213,104,49,8,0
"N00002963",368,217,105,38,6,2
"N00002964",373,207,109,42,10,5
"N00002965",311,159,104,45,2,1
"N00002966",576,354,154,57,8,3
"N00002967",277,117,89,53,10,8
"N00002968",279,93,110,56,14,6
"N00002969",218,61,77,54,25,1
"N00002970",281,99,84,78,16,4
"N00002971",365,116,103,108,34,4
"N00002972",287,130,83,55,16,3
"N00002973",407,226,118,54,9,0
"N00002974",324,181,96,39,7,1
"N00002975",488,264,147,64,13,0
"N00002976",308,149,84,55,16,4
"N00002977",410,216,126,45,19,4
"N00002978",450,252,135,44,14,5
"N00002979",408,167,136,76,25,4
"N00002980",398,232,105,52,7,2
"N00002981",250,112,89,41,7,1
"N00002982",516,246,153,77,33,7
"N00002983",320,165,104,38,10,3
"N00002984",213,81,85,31,12,4
"N00002985",140,54,50,26,7,3
"N00002986",382,146,134,73,19,10
"N00002987",469,232,158,69,9,1
"N00002988",462,243,134,67,14,4
"N00002989",500,242,153,72,21,12
"N00002990",355,180,116,53,5,1
"N00002991",349,170,115,52,9,3
"N00002992",495,294,134,53,14,0
"N00002993",228,108,60,37,18,5
"N00002994",635,318,214,80,13,10
"N00002995",691,390,219,62,15,5
"N00002996",235,86,67,60,18,4
"N00002997",290,128,85,59,16,2
"N00002998",256,112,68,56,15,5
"N00002999",253,115,75,45,14,4
"N00003000",481,252,151,62,14,2
"N00003001",265,128,89,36,9,3
"N00003002",809,368,259,132,38,12
"N00003003",1353,619,473,208,45,8
"N00003004",262,88,99,60,13,2
"N00003005",482,244,171,54,10,3
"N00003006",440,268,126,37,7,2
"N00003007",493,310,137,42,4,0
"N00003008",635,300,203,110,17,5
"N00003009",513,313,122,62,14,2
"N00003010",414,210,133,53,14,4
"N00003011",302,150,94,45,7,6
"N00003012",393,207,136,39,8,3
"N00003013",408,187,132,77,10,2
"N00003014",422,188,137,71,15,11
"N00003015",394,202,127,55,9,1
"N00003016",303,147,89,56,10,1
"N00003017",381,186,126,57,8,4
"N00003018",239,120,63,42,11,3
"N00003019",539,195,214,95,21,14
"N00003020",440,185,133,74,40,8
"N00003021",383,174,140,52,15,2
"N00003022",303,128,119,43,13,0
"N00003023",250,117,75,35,21,2
"N00003024",426,212,115,86,11,2
"N00003025",341,183,110,35,10,3
"N00003026",543,295,170,62,16,0
"N00003027",436,234,124,67,10,1
"N00003028",449,209,170,55,14,1
"N00003029",513,258,164,75,13,3
"N00003030",380,160,123,77,17,3
"N00003031",469,237,155,56,16,5
"N00003032",357,215,95,37,6,4
"N00003033",450,234,129,69,15,3
"N00003034",231,96,65,49,16,5
"N00003035",376,168,117,64,24,3
"N00003036",345,165,106,56,16,2
"N00003037",393,178,119,80,15,1
"N00003038",350,173,109,54,12,2
"N00003039",314,129,104,56,21,4
"N00003040",432,143,160,98,22,9
"N00003041",437,212,162,47,13,3
"N00003042",254,97,91,54,10,2
"N00003043",203,80,64,41,17,1
"N00003044",356,165,115,68,7,1
"N00003045",785,421,257,89,14,4
"N00003046",336,196,105,28,3,4
"N00003047",417,207,142,59,7,2
"N00003048",428,223,141,55,8,1
"N00003049",323,133,114,60,16,0
"N00003050",342,184,100,43,12,3
"N00003051",377,202,108,53,13,1
"N00003052",280,136,87,39,10,8
"N00003053",231,110,67,46,7,1
"N00003054",320,152,105,56,6,1
"N00003055",369,186,132,43,8,0
"N00003056",337,168,107,53,7,2
"N00003057",276,116,73,67,16,4
"N00003058",322,172,92,44,11,3
"N00003059",315,144,114,44,11,2
"N00003060",274,97,83,68,21,5
"N00003061",478,270,126,62,18,2
"N00003062",437,204,160,65,8,0
"N00003063",517,268,166,70,9,4
"N00003064",440,195,153,72,12,8
"N00003065",341,146,108,65,17,5
"N00003066",377,186,136,45,9,1
"N00003067",316,138,106,58,12,2
"N00003068",189,59,65,50,14,1
