"Geography_Code","NM_1518_1_0","NM_1518_1_1","NM_1518_1_2","NM_1518_1_3","NM_1518_1_4","NM_1518_1_5","NM_1518_1_6","NM_1518_1_7","NM_1518_1_8","NM_1518_1_9"
"N00001659",101,5,12,19,22,5,5,11,12,10
"N00001660",116,9,35,9,19,13,7,10,5,9
"N00001661",207,22,33,17,32,24,22,23,22,12
"N00001662",172,16,21,17,37,27,14,14,14,12
"N00001663",170,7,15,20,29,24,17,21,14,23
"N00001664",168,17,25,10,31,18,19,17,14,17
"N00001665",180,15,30,18,27,22,23,14,11,20
"N00001666",176,23,25,16,42,19,11,19,7,14
"N00001667",159,10,26,16,30,26,10,12,14,15
"N00001668",190,14,23,17,37,24,23,25,11,16
"N00001669",171,19,30,21,29,18,11,18,13,12
"N00001670",83,4,7,5,13,14,9,9,8,14
"N00001671",104,2,2,6,13,15,20,16,9,21
"N00001672",142,8,8,10,36,18,16,16,17,13
"N00001673",225,20,30,12,32,30,26,24,25,26
"N00001674",101,7,5,8,15,9,11,17,6,23
"N00001675",114,6,5,10,13,20,12,12,14,22
"N00001676",113,3,3,4,15,15,11,21,12,29
"N00001677",325,42,44,34,59,53,19,40,14,20
"N00001678",235,21,42,25,31,39,18,30,11,18
"N00001679",231,19,35,25,51,32,26,21,13,9
"N00001680",295,32,55,40,53,39,23,15,16,22
"N00001681",146,9,16,23,17,20,16,14,14,17
"N00001682",157,11,15,15,24,24,22,15,12,19
"N00001683",136,7,11,12,23,23,13,13,13,21
"N00001684",495,56,61,67,104,52,42,35,33,45
"N00001685",172,9,22,17,36,18,12,22,14,22
"N00001686",144,10,14,13,31,21,15,12,13,15
"N00001687",158,13,29,13,39,20,8,15,6,15
"N00001688",154,5,10,14,25,20,20,14,17,29
"N00001689",100,7,8,7,11,7,12,16,9,23
"N00001690",163,18,32,17,24,19,13,12,11,17
"N00001691",119,5,7,13,16,13,14,18,15,18
"N00001692",99,4,6,6,15,13,7,14,12,22
"N00001693",135,21,31,15,17,13,6,11,12,9
"N00001694",133,13,22,17,34,9,13,8,8,9
"N00001695",214,21,48,28,39,21,22,12,12,11
"N00001696",195,18,39,24,42,16,16,16,12,12
"N00001697",148,19,23,13,21,17,13,12,10,20
"N00001698",116,14,24,11,10,10,14,13,7,13
"N00001699",251,27,78,35,45,19,15,16,8,8
"N00001700",119,10,7,11,22,11,11,15,12,20
"N00001701",78,5,7,7,18,14,7,7,4,9
"N00001702",155,11,25,15,31,11,14,19,11,18
"N00001703",457,29,67,54,78,51,37,41,42,58
"N00001704",305,32,55,27,47,27,31,32,23,31
"N00001705",96,5,10,6,14,14,7,11,6,23
"N00001706",242,27,61,24,50,17,18,22,10,13
"N00001707",191,18,45,31,35,13,10,20,4,15
"N00001708",356,37,105,51,59,20,24,36,14,10
"N00001709",104,7,8,12,22,8,11,14,9,13
"N00001710",156,17,62,22,19,9,8,13,2,4
"N00001711",172,29,56,25,20,10,11,12,2,7
"N00001712",146,7,10,10,25,19,15,21,12,27
"N00001713",63,3,5,8,8,9,3,7,10,10
"N00001714",230,11,6,16,26,32,31,33,24,51
"N00001715",109,5,7,6,9,12,13,20,13,24
"N00001716",145,12,16,22,29,17,12,19,10,8
"N00001717",191,14,21,15,40,29,26,10,15,21
"N00001718",120,5,11,8,19,18,19,15,9,16
"N00001719",132,6,6,9,21,8,16,16,17,33
"N00001720",117,9,10,7,24,18,12,11,8,18
"N00001721",107,2,7,8,23,10,18,9,18,12
"N00001722",113,4,4,6,19,14,12,14,15,25
"N00001723",119,4,5,10,17,14,17,10,15,27
"N00001724",100,7,4,6,17,14,9,12,8,23
"N00001725",97,8,3,11,8,12,6,11,16,22
"N00001726",105,8,8,0,17,17,13,14,8,20
"N00001727",64,5,3,4,8,8,5,6,13,12
"N00001728",105,5,6,7,21,20,6,11,14,15
"N00001729",116,8,8,6,13,17,15,16,12,21
"N00001730",96,5,9,8,19,14,12,6,12,11
"N00001731",70,1,3,6,12,8,7,10,9,14
"N00001732",633,47,114,70,115,51,54,74,45,63
"N00001733",114,4,7,6,16,12,22,20,7,20
"N00001734",138,10,8,14,16,23,16,20,14,17
"N00001735",118,9,16,6,19,16,12,9,13,18
"N00001736",92,7,18,8,13,11,11,7,4,13
"N00001737",178,13,20,14,29,19,19,24,13,27
"N00001738",142,23,40,29,19,3,11,5,9,3
"N00001739",161,12,50,23,16,24,8,13,4,11
"N00001740",304,28,47,35,61,37,35,20,19,22
"N00001741",118,12,38,11,15,11,13,7,2,9
"N00001742",94,7,13,14,17,9,10,6,9,9
"N00001743",139,8,27,16,24,12,18,12,9,13
"N00001744",187,19,28,24,39,25,12,15,18,7
"N00001745",193,12,19,18,47,13,25,25,14,20
"N00001746",138,11,19,14,20,19,11,19,10,15
"N00001747",337,22,42,27,72,52,28,22,37,35
"N00001748",233,28,38,24,37,38,22,14,16,16
"N00001749",166,20,33,12,24,30,11,13,11,12
"N00001750",143,17,23,15,36,8,11,12,11,10
"N00001751",140,15,26,28,24,13,17,7,4,6
"N00001752",123,13,24,11,25,8,9,15,7,11
"N00001753",154,16,20,10,24,19,18,16,8,23
"N00001754",198,24,32,21,41,25,11,21,8,15
"N00001755",186,38,57,14,31,23,9,4,6,4
"N00001756",157,24,38,14,30,19,7,11,3,11
"N00001757",135,14,32,14,30,9,9,8,6,13
"N00001758",126,5,19,18,27,4,9,15,8,21
"N00001759",156,15,33,14,36,15,11,12,10,10
"N00001760",580,65,223,68,84,31,34,36,14,25
"N00001761",207,30,93,20,20,7,8,16,1,12
"N00001762",102,4,14,5,13,10,18,12,11,15
"N00001763",689,75,212,81,108,40,48,68,17,40
"N00001764",80,6,9,5,12,5,9,12,5,17
"N00001765",456,42,140,43,76,33,29,42,19,32
"N00001766",114,8,12,10,17,16,13,15,8,15
"N00001767",172,18,46,21,35,14,8,11,8,11
"N00001768",168,16,36,28,37,13,13,10,8,7
"N00001769",206,20,68,21,35,14,17,19,4,8
"N00001770",171,19,72,13,24,9,11,13,1,9
"N00001771",235,33,79,27,30,19,17,11,2,17
"N00001772",137,13,33,17,29,13,3,20,4,5
"N00001773",140,11,36,13,23,11,14,16,6,10
"N00001774",172,13,41,26,31,20,9,20,8,4
"N00001775",180,16,62,23,25,9,10,17,9,9
"N00001776",170,15,37,25,25,16,12,17,10,13
"N00001777",185,20,61,22,34,11,15,10,7,5
"N00001778",178,18,26,27,38,22,17,10,8,12
"N00001779",120,7,12,7,15,12,17,11,7,32
"N00001780",361,38,78,54,74,25,26,21,9,36
"N00001781",205,26,35,33,52,10,14,16,5,14
"N00001782",210,21,31,18,54,26,17,14,11,18
"N00001783",193,15,31,12,38,19,24,20,13,21
"N00001784",130,7,19,9,19,16,16,14,12,18
"N00001785",144,2,9,6,26,24,24,17,11,25
"N00001786",127,6,19,14,21,13,20,14,7,13
"N00001787",99,6,2,8,13,14,15,12,7,22
"N00001788",142,6,7,10,20,23,15,16,9,36
"N00001789",253,16,63,29,45,23,21,22,12,22
"N00001790",143,20,39,9,33,15,10,9,3,5
"N00001791",217,18,66,25,34,13,16,27,3,15
"N00001792",189,22,68,20,26,8,8,21,4,12
"N00001793",239,27,81,27,39,21,12,14,3,15
"N00001794",377,25,59,34,78,44,47,25,25,40
"N00001795",171,11,43,17,34,10,13,16,10,17
"N00001796",172,17,50,21,20,18,15,13,10,8
"N00001797",165,20,53,11,27,11,11,13,3,16
"N00001798",225,30,70,24,39,14,15,14,6,13
"N00001799",142,16,37,17,20,22,4,16,4,6
"N00001800",190,12,35,22,39,17,23,11,16,15
"N00001801",222,25,75,35,38,14,12,9,3,11
"N00001802",199,11,63,22,34,21,15,12,9,12
"N00001803",140,15,17,10,27,19,13,15,5,19
"N00001804",157,14,38,23,33,14,16,9,6,4
"N00001805",476,38,130,75,78,30,37,43,23,22
"N00001806",148,12,13,10,16,19,22,21,9,26
"N00001807",124,13,24,14,18,12,13,8,8,14
"N00001808",92,5,7,3,12,8,11,15,13,18
"N00001809",107,4,8,7,8,12,19,17,12,20
"N00001810",73,5,5,4,13,7,3,14,8,14
"N00001811",92,4,9,7,9,10,12,13,10,18
"N00001812",134,8,12,9,16,13,18,14,17,27
"N00001813",52,0,2,6,10,4,4,6,10,10
"N00001814",318,23,48,43,51,26,34,33,25,35
"N00001815",165,4,31,10,34,15,14,19,12,26
"N00001816",231,14,30,20,44,28,23,30,16,26
"N00001817",148,11,21,19,33,17,15,14,10,8
"N00001818",141,7,12,13,25,19,16,17,10,22
"N00001819",173,12,28,18,33,14,17,24,10,17
"N00001820",131,10,24,12,24,14,11,11,12,13
"N00001821",339,18,102,34,42,37,41,27,8,30
"N00001822",126,9,26,17,28,16,13,3,2,12
"N00001823",202,11,38,28,45,13,25,17,7,18
"N00001824",195,27,32,23,46,22,14,16,6,9
"N00001825",120,9,16,12,26,15,8,12,6,16
"N00001826",202,12,41,28,46,16,20,17,10,12
"N00001827",164,14,32,14,28,21,16,14,8,17
"N00001828",128,8,22,10,28,13,15,12,3,17
"N00001829",120,14,20,15,14,11,13,15,4,14
"N00001830",162,7,9,11,18,15,22,29,15,36
"N00001831",181,19,36,27,47,13,11,10,8,10
"N00001832",110,3,9,4,17,15,15,11,12,24
"N00001833",150,3,10,12,31,16,19,19,17,23
"N00001834",96,1,8,5,19,11,12,10,8,22
"N00001835",119,8,5,10,17,16,19,14,10,20
"N00001836",117,5,12,4,20,9,17,12,6,32
"N00001837",85,3,8,7,15,12,7,13,5,15
"N00001838",99,4,7,1,8,16,17,13,11,22
"N00001839",165,13,62,18,26,11,14,10,6,5
"N00001840",190,16,79,25,28,9,5,16,4,8
"N00001841",193,20,59,26,36,9,14,12,13,4
"N00001842",144,12,52,24,22,9,9,9,2,5
"N00001843",195,17,69,26,24,12,11,20,4,12
"N00001844",150,14,43,19,26,12,11,14,5,6
"N00001845",141,5,52,10,20,9,9,20,9,7
"N00001846",132,4,51,13,22,8,8,9,11,6
"N00001847",121,9,35,10,24,19,4,12,2,6
"N00001848",137,14,43,19,22,12,6,12,3,6
"N00001849",132,15,19,20,25,9,16,9,6,13
"N00001850",329,28,96,35,67,24,24,21,10,24
"N00001851",139,11,32,18,40,7,13,3,8,7
"N00001852",135,14,44,20,33,5,9,4,4,2
"N00001853",155,16,43,17,24,18,16,10,7,4
"N00001854",108,8,5,9,13,8,17,9,9,30
"N00001855",147,7,22,15,25,19,19,10,7,23
"N00001856",130,12,21,9,22,14,15,14,9,14
"N00001857",138,8,24,7,26,20,14,10,7,22
"N00001858",97,7,8,8,13,13,7,10,7,24
"N00001859",117,8,11,7,17,12,20,14,10,18
"N00001860",72,1,8,2,16,8,7,5,7,18
"N00001861",102,4,9,4,18,10,14,9,9,25
"N00001862",183,15,35,18,32,21,9,17,12,24
"N00001863",106,11,21,12,21,10,8,8,3,12
"N00001864",157,15,58,23,22,12,7,9,3,8
"N00001865",230,19,82,38,40,12,9,15,7,8
"N00001866",126,9,37,22,18,8,7,9,5,11
"N00001867",196,16,40,29,38,17,9,23,6,18
"N00001868",189,27,45,23,30,9,17,24,7,7
"N00001869",158,19,40,23,27,9,12,18,4,6
"N00001870",167,12,51,25,26,11,11,17,5,9
"N00001871",213,13,68,30,28,20,14,16,17,7
"N00001872",126,8,39,17,31,12,5,8,2,4
"N00001873",467,62,182,59,58,24,28,22,8,24
"N00001874",204,18,59,21,37,11,16,19,9,14
"N00001875",117,15,45,10,25,7,7,4,1,3
"N00001876",153,11,52,19,18,7,13,18,9,6
"N00001877",110,21,39,9,20,2,6,6,3,4
"N00001878",132,12,40,16,30,12,4,12,2,4
"N00001879",153,8,69,14,27,11,5,10,5,4
"N00001880",167,10,14,15,33,32,14,15,16,18
"N00001881",407,18,57,32,65,54,46,51,27,57
"N00001882",122,8,21,8,34,11,9,13,4,14
"N00001883",121,6,10,9,25,18,8,11,8,26
"N00001884",109,6,15,8,30,13,7,10,6,14
"N00001885",64,3,5,4,15,9,10,5,6,7
"N00001886",84,2,2,2,13,11,10,17,11,16
"N00001887",144,14,11,10,20,18,19,24,8,20
"N00001888",132,10,22,15,21,12,10,10,12,20
"N00001889",102,2,8,2,18,10,15,18,10,19
"N00001890",289,29,64,31,64,24,19,27,11,20
"N00001891",197,17,54,22,40,11,18,14,4,17
"N00001892",120,8,21,14,33,19,7,8,3,7
"N00001893",106,3,17,5,14,12,17,15,12,11
"N00001894",123,3,12,11,18,18,11,20,11,19
"N00001895",131,3,20,12,28,8,19,14,9,18
"N00001896",234,17,56,27,30,15,23,24,23,19
"N00001897",136,9,24,8,21,21,14,23,6,10
"N00001898",127,5,25,6,17,17,12,17,7,21
"N00001899",86,3,11,2,12,11,12,12,9,14
"N00001900",184,21,51,12,30,33,9,5,6,17
"N00001901",187,18,31,21,25,37,19,14,7,15
"N00001902",208,27,49,21,39,27,14,17,6,8
"N00001903",211,26,82,25,27,17,12,14,5,3
"N00001904",135,4,24,17,23,22,15,18,5,7
"N00001905",122,10,20,16,21,11,11,10,7,16
"N00001906",165,19,28,15,32,25,13,12,5,16
"N00001907",171,12,27,17,22,29,17,19,12,16
"N00001908",134,7,13,23,18,26,11,7,12,17
"N00001909",180,14,21,20,37,23,18,21,11,15
"N00001910",220,23,44,20,74,16,14,9,4,16
"N00001911",135,10,23,13,17,6,11,22,10,23
"N00001912",192,16,76,15,31,17,15,12,2,8
"N00001913",156,7,50,13,31,20,6,14,4,11
"N00001914",179,14,67,19,24,15,11,14,3,12
"N00001915",350,38,133,33,54,17,16,24,12,23
"N00001916",122,13,36,19,21,10,7,4,4,8
"N00001917",153,13,43,18,29,10,11,16,7,6
"N00001918",119,15,43,7,18,8,6,9,5,8
"N00001919",136,4,5,14,15,10,29,15,14,30
"N00001920",167,15,23,15,32,20,14,19,9,20
"N00001921",101,3,0,5,20,10,14,10,12,27
"N00001922",122,6,15,7,14,18,16,11,9,26
"N00001923",102,2,1,6,12,11,24,11,9,26
"N00001924",144,6,14,10,19,15,17,26,10,27
"N00001925",115,3,7,9,17,10,19,9,11,30
"N00001926",129,5,7,3,20,10,27,14,10,33
"N00001927",107,3,11,14,18,13,20,4,7,17
"N00001928",83,4,8,5,12,10,15,13,10,6
"N00001929",228,36,54,21,36,30,11,16,11,13
"N00001930",121,9,7,12,18,15,18,10,7,25
"N00001931",110,7,18,5,18,12,8,14,14,14
"N00001932",129,11,14,15,35,14,8,16,10,6
"N00001933",155,17,22,16,33,18,13,13,9,14
"N00001934",116,13,17,9,24,8,12,9,16,8
"N00001935",181,11,83,21,23,13,7,13,2,8
"N00001936",154,12,44,19,17,15,13,17,6,11
"N00001937",121,11,48,12,17,8,6,7,2,10
"N00001938",125,5,17,5,10,20,16,16,14,22
"N00001939",141,13,23,14,29,13,17,12,6,14
"N00001940",195,12,64,21,35,11,16,18,6,12
"N00001941",142,12,41,20,14,8,9,13,8,17
"N00001942",235,24,52,16,37,41,18,13,15,19
"N00001943",203,16,41,12,28,49,11,12,22,12
"N00001944",155,14,30,12,20,23,17,11,15,13
"N00001945",237,21,41,17,24,47,32,12,18,25
"N00001946",182,12,22,11,19,51,15,13,15,24
"N00001947",198,18,32,13,31,35,11,22,14,22
"N00001948",69,3,8,4,6,13,5,9,7,14
"N00001949",297,39,81,43,44,29,16,19,8,18
"N00001950",71,4,8,4,6,12,12,7,4,14
"N00001951",120,13,37,15,17,10,3,10,4,11
"N00001952",103,5,21,9,14,16,10,8,5,15
"N00001953",59,4,5,6,5,9,11,2,8,9
"N00001954",115,14,47,9,9,5,9,11,5,6
"N00001955",130,15,34,9,17,15,14,15,2,9
"N00001956",60,0,1,2,9,6,11,9,5,17
"N00001957",131,8,11,8,21,15,20,19,18,11
"N00001958",101,2,5,4,8,15,13,13,14,27
"N00001959",87,3,4,5,13,9,10,10,12,21
"N00001960",93,5,2,4,9,11,12,15,10,25
"N00001961",206,15,16,16,30,31,22,26,16,34
"N00001962",112,7,10,12,18,11,9,14,15,16
"N00001963",41,2,3,3,2,2,6,10,5,8
"N00001964",86,0,4,5,7,12,12,17,12,17
"N00001965",129,12,32,11,21,18,9,10,5,11
"N00001966",192,20,24,13,28,31,22,20,15,19
"N00001967",225,23,33,21,30,44,15,24,18,17
"N00001968",105,2,10,5,8,22,14,21,7,16
"N00001969",231,29,53,26,33,26,17,18,11,18
"N00001970",106,5,12,8,16,17,17,14,5,12
"N00001971",204,12,39,16,32,36,15,21,19,14
"N00001972",124,16,29,8,26,6,8,12,11,8
"N00001973",103,4,9,8,11,8,11,16,14,22
"N00001974",85,5,7,4,8,14,12,9,13,13
"N00001975",114,6,15,3,12,24,9,9,11,25
"N00001976",159,8,13,12,11,31,13,27,18,26
"N00001977",104,4,9,6,17,11,8,13,16,20
"N00001978",113,1,6,3,18,15,10,20,17,23
"N00001979",88,5,4,5,11,17,7,15,4,20
"N00001980",104,0,2,4,7,23,8,20,10,30
"N00001981",62,2,7,2,4,8,7,4,12,16
"N00001982",330,28,34,23,45,52,31,38,37,42
"N00001983",101,2,2,6,10,16,10,16,10,29
"N00001984",139,10,13,17,12,16,17,22,8,24
"N00001985",86,4,2,2,3,9,13,19,10,24
"N00001986",170,6,12,8,18,21,23,24,23,35
"N00001987",166,11,14,8,26,20,20,23,16,28
"N00001988",141,4,3,8,9,17,21,23,20,36
"N00001989",161,16,20,9,24,20,24,21,13,14
"N00001990",87,5,2,3,7,10,12,16,7,25
"N00001991",115,3,3,3,10,18,22,22,9,25
"N00001992",86,4,1,5,8,17,12,10,14,15
"N00001993",87,5,1,4,7,4,11,15,17,23
"N00001994",159,13,25,10,25,33,13,13,7,20
"N00001995",142,9,18,12,18,33,17,10,8,17
"N00001996",146,18,15,9,14,25,11,14,19,21
"N00001997",167,17,34,16,23,39,7,7,14,10
"N00001998",116,9,26,8,18,15,9,12,2,17
"N00001999",638,47,137,65,61,44,59,127,21,77
"N00002000",130,19,38,16,13,9,14,8,5,8
"N00002001",187,18,42,11,17,46,14,11,12,16
"N00002002",139,11,18,7,14,45,12,11,7,14
"N00002003",133,24,27,8,14,19,8,11,10,12
"N00002004",182,11,36,9,17,42,15,19,17,16
"N00002005",66,4,11,6,10,11,4,6,6,8
"N00002006",87,11,16,6,7,15,9,5,5,13
"N00002007",92,14,18,7,12,11,5,6,5,14
"N00002008",242,20,25,17,21,53,19,24,32,31
"N00002009",111,8,20,3,22,16,17,7,4,14
"N00002010",202,20,41,10,24,46,9,13,21,18
"N00002011",269,26,49,12,24,69,24,17,26,22
"N00002012",205,9,32,7,28,67,18,12,16,16
"N00002013",118,4,9,5,8,36,11,10,11,24
"N00002014",420,46,99,37,70,36,41,44,19,28
"N00002015",128,11,25,12,24,19,13,6,1,17
"N00002016",77,4,9,2,15,7,8,14,5,13
"N00002017",118,10,31,12,13,7,13,13,7,12
"N00002018",618,65,133,63,89,78,62,47,26,55
"N00002019",96,10,26,6,10,13,4,11,8,8
"N00002020",119,12,23,16,18,16,14,7,6,7
"N00002021",207,24,40,12,17,43,14,18,20,19
"N00002022",170,18,27,6,18,42,17,8,13,21
"N00002023",227,23,44,19,27,55,27,10,6,16
"N00002024",224,18,39,7,32,53,18,19,20,18
"N00002025",76,10,5,2,9,20,7,7,8,8
"N00002026",145,3,16,4,15,41,17,11,22,16
"N00002027",93,8,13,3,6,24,10,10,8,11
"N00002028",628,78,114,64,111,57,43,72,43,46
"N00002029",295,21,66,32,51,28,26,29,24,18
"N00002030",127,6,8,2,10,20,13,14,20,34
"N00002031",170,11,30,22,31,11,11,27,9,18
"N00002032",241,42,57,25,39,16,15,19,16,12
"N00002033",121,11,17,8,22,10,10,14,15,14
"N00002034",172,15,34,13,32,16,17,18,11,16
"N00002035",163,12,37,15,25,15,23,15,8,13
"N00002036",147,10,25,13,19,30,12,9,7,22
"N00002037",279,24,59,16,44,55,20,22,13,26
"N00002038",191,11,38,13,33,27,10,26,14,19
"N00002039",119,5,8,7,12,17,10,18,16,26
"N00002040",175,12,25,14,23,47,9,12,13,20
"N00002041",162,13,31,6,26,49,4,9,7,17
"N00002042",107,11,39,10,15,3,5,9,7,8
"N00002043",163,16,41,13,15,18,16,11,8,25
"N00002044",248,38,50,25,29,18,29,27,7,25
"N00002045",149,11,25,10,30,15,14,13,17,14
"N00002046",111,12,27,12,17,6,8,14,8,7
"N00002047",81,9,20,4,9,2,9,12,4,12
"N00002048",68,5,13,3,7,6,11,8,5,10
"N00002049",98,13,16,9,12,15,11,8,6,8
"N00002050",64,3,4,7,6,12,9,10,4,9
"N00002051",201,23,43,12,26,19,14,32,4,28
"N00002052",128,8,22,17,14,7,13,13,8,26
"N00002053",72,4,10,3,7,9,8,11,2,18
"N00002054",204,12,38,11,23,65,22,8,10,15
"N00002055",209,11,42,12,18,50,21,17,17,21
"N00002056",230,20,36,24,42,54,16,11,12,15
"N00002057",182,18,35,9,18,53,16,6,12,15
"N00002058",266,10,48,19,31,91,20,14,13,20
"N00002059",90,5,13,5,13,11,6,16,5,16
"N00002060",346,49,52,29,33,52,30,33,27,41
"N00002061",313,37,65,26,52,39,27,20,14,33
"N00002062",84,9,12,7,12,11,9,10,6,8
"N00002063",132,23,32,6,12,13,4,26,4,12
"N00002064",333,19,91,22,39,20,26,64,12,40
"N00002065",116,19,36,12,7,15,1,14,6,6
"N00002066",143,17,40,18,19,11,12,12,7,7
"N00002067",521,32,86,36,43,37,29,161,16,81
"N00002068",101,6,33,8,18,7,10,11,3,5
"N00002069",188,14,39,18,27,16,19,20,10,25
"N00002070",575,51,115,50,133,57,50,48,22,49
"N00002071",139,22,36,19,19,8,5,14,3,13
"N00002072",135,13,17,13,24,12,8,16,11,21
"N00002073",102,5,5,4,17,6,9,20,12,24
"N00002074",404,33,51,36,78,42,33,55,30,46
"N00002075",185,12,22,14,39,21,21,18,18,20
"N00002076",81,3,7,3,15,12,8,16,8,9
"N00002077",106,6,18,4,15,14,8,18,8,15
"N00002078",90,3,9,3,11,14,10,16,15,9
"N00002079",257,18,56,32,34,24,24,21,17,31
"N00002080",111,5,7,3,15,12,17,11,21,20
"N00002081",95,5,4,5,9,12,8,12,10,30
"N00002082",574,25,53,38,47,31,41,189,40,110
"N00002083",133,11,33,13,28,13,13,13,6,3
"N00002084",192,20,37,19,30,13,14,12,19,28
"N00002085",288,41,70,33,38,23,17,38,10,18
"N00002086",221,30,50,26,36,18,17,20,8,16
"N00002087",90,4,9,5,18,13,5,11,17,8
"N00002088",130,13,26,11,21,13,15,11,6,14
"N00002089",169,15,47,15,35,12,17,14,6,8
"N00002090",200,10,38,13,19,38,18,20,24,20
"N00002091",367,24,45,25,37,111,37,15,33,40
"N00002092",176,12,24,12,23,42,20,13,15,15
"N00002093",244,11,38,15,31,70,24,21,15,19
"N00002094",317,20,48,19,39,67,32,23,36,33
"N00002095",206,18,27,16,25,48,20,15,19,18
"N00002096",213,24,24,21,23,58,14,16,21,12
"N00002097",177,13,21,11,25,43,18,16,13,17
"N00002098",160,4,17,7,13,45,22,17,21,14
"N00002099",201,12,39,7,22,57,12,12,19,21
"N00002100",200,19,27,8,26,54,14,16,23,13
"N00002101",257,16,30,15,28,65,20,26,24,33
"N00002102",173,15,18,8,24,47,13,11,22,15
"N00002103",341,23,48,23,35,74,28,31,33,46
"N00002104",99,4,3,7,12,20,11,13,11,18
"N00002105",182,12,16,8,20,36,11,31,17,31
"N00002106",168,14,19,11,19,35,15,12,22,21
"N00002107",267,20,45,22,31,37,24,32,26,30
"N00002108",126,9,12,5,15,18,11,16,17,23
"N00002109",215,12,40,14,22,62,17,13,21,14
"N00002110",201,19,28,10,27,51,14,13,17,22
"N00002111",237,15,51,9,23,53,25,15,21,25
"N00002112",205,17,31,9,27,58,16,16,17,14
"N00002113",246,13,48,15,19,75,19,13,18,26
"N00002114",150,13,15,4,15,33,13,17,15,25
"N00002115",106,7,10,10,7,16,13,7,19,17
"N00002116",103,4,6,5,4,15,16,9,24,20
"N00002117",145,17,23,15,11,15,17,19,9,19
"N00002118",188,14,16,8,16,28,18,26,31,31
"N00002119",102,8,9,5,19,12,11,7,13,18
"N00002120",114,6,13,8,15,27,8,13,14,10
"N00002121",207,20,29,8,26,45,20,15,26,18
"N00002122",250,16,35,15,21,69,23,20,31,20
"N00002123",207,14,37,10,14,48,15,20,32,17
"N00002124",172,15,22,8,22,43,14,18,17,13
"N00002125",594,52,89,48,53,137,62,40,62,51
"N00002126",199,18,31,16,28,30,15,18,24,19
"N00002127",368,31,49,27,42,68,32,35,51,33
"N00002128",367,26,40,16,50,67,28,35,46,59
"N00002129",407,39,39,23,40,67,28,47,61,63
"N00002130",184,13,28,8,10,38,13,17,34,23
"N00002131",197,21,35,9,18,51,10,20,15,18
"N00002132",175,11,12,10,20,52,13,18,16,23
"N00002133",256,20,48,14,25,69,16,22,19,23
"N00002134",169,11,26,8,10,32,14,26,24,18
"N00002135",236,10,38,9,34,70,19,12,24,20
"N00002136",126,7,13,7,13,17,7,25,18,19
"N00002137",125,4,9,8,17,17,11,21,13,25
"N00002138",113,14,6,5,15,20,9,15,12,17
"N00002139",344,28,47,24,43,55,23,44,45,35
"N00002140",122,19,32,5,12,15,10,13,7,9
"N00002141",84,1,6,1,8,13,8,18,10,19
"N00002142",80,1,0,3,8,16,9,21,5,17
"N00002143",190,8,23,9,20,54,13,12,23,28
"N00002144",248,18,43,11,21,59,24,23,25,24
"N00002145",216,14,41,17,21,58,13,11,19,22
"N00002146",175,12,30,14,15,44,21,14,12,13
"N00002147",147,5,16,12,18,37,13,13,16,17
"N00002148",200,19,29,13,15,59,12,15,23,15
"N00002149",189,26,25,12,12,46,17,16,21,14
"N00002150",145,14,25,10,19,26,9,18,13,11
"N00002151",134,15,14,7,7,26,15,8,20,22
"N00002152",138,10,6,15,7,23,9,28,18,22
"N00002153",237,16,33,14,24,60,32,11,19,28
"N00002154",174,11,20,9,27,43,13,18,18,15
"N00002155",221,13,43,14,22,57,16,19,16,21
"N00002156",141,10,19,8,17,25,18,12,23,9
"N00002157",81,4,8,5,4,12,16,9,11,12
"N00002158",213,16,28,12,29,57,17,13,20,21
"N00002159",257,15,49,16,21,61,20,27,26,22
"N00002160",174,15,37,12,17,41,20,11,13,8
"N00002161",212,18,43,15,20,52,20,8,17,19
"N00002162",208,9,47,9,25,50,8,16,26,18
"N00002163",280,18,49,19,42,48,34,12,22,36
"N00002164",123,8,10,12,12,25,13,15,15,13
"N00002165",169,18,24,17,21,26,12,22,15,14
"N00002166",151,15,25,9,14,26,13,18,15,16
"N00002167",131,11,23,6,13,20,11,12,16,19
"N00002168",151,12,18,7,14,19,21,12,25,23
"N00002169",223,20,33,18,16,47,23,19,21,26
"N00002170",116,10,10,6,13,18,11,16,15,17
"N00002171",269,17,48,17,38,50,20,24,28,27
"N00002172",305,20,52,17,52,50,30,30,24,30
"N00002173",240,34,62,21,31,34,16,14,12,16
"N00002174",232,24,38,23,33,42,11,19,20,22
"N00002175",376,36,79,38,55,51,28,29,21,39
"N00002176",287,25,46,20,46,39,25,26,30,30
"N00002177",296,35,67,21,32,52,24,19,26,20
"N00002178",224,11,45,15,27,41,26,24,20,15
"N00002179",167,14,21,9,25,18,20,13,26,21
"N00002180",101,7,8,7,10,9,13,10,21,16
"N00002181",359,31,72,44,55,43,31,19,33,31
"N00002182",176,20,27,18,16,31,23,19,10,12
"N00002183",124,6,12,6,10,14,8,9,41,18
"N00002184",72,8,6,4,4,8,6,5,21,10
"N00002185",166,10,15,8,13,20,5,18,53,24
"N00002186",108,8,8,7,7,11,6,7,33,21
"N00002187",129,5,18,9,13,11,6,12,32,23
"N00002188",52,3,2,1,3,8,2,7,12,14
"N00002189",85,3,8,5,8,9,5,11,22,14
"N00002190",220,17,17,19,13,25,22,31,51,25
"N00002191",67,4,2,8,0,8,10,2,21,12
"N00002192",240,16,35,21,42,35,22,20,22,27
