"Geography_Code","NM_1533_1_0","NM_1533_1_1","NM_1533_1_2"
"N00002324",4,2,2
"N00002325",3,2,1
"N00002326",1,1,0
"N00002327",17,7,10
"N00002328",15,7,8
"N00002329",0,0,0
"N00002330",5,2,3
"N00002331",14,7,7
"N00002332",0,0,0
"N00002333",3,1,2
"N00002334",2,2,0
"N00002335",14,7,7
"N00002336",0,0,0
"N00002337",9,6,3
"N00002338",3,2,1
"N00002339",3,1,2
"N00002340",1,0,1
"N00002341",2,0,2
"N00002342",0,0,0
"N00002343",2,2,0
"N00002344",1,0,1
"N00002345",4,1,3
"N00002346",2,1,1
"N00002347",8,6,2
"N00002348",4,1,3
"N00002349",3,2,1
"N00002350",0,0,0
"N00002351",13,5,8
"N00002352",0,0,0
"N00002353",17,7,10
"N00002354",0,0,0
"N00002355",3,0,3
"N00002356",5,4,1
"N00002357",4,0,4
"N00002358",0,0,0
"N00002359",1,1,0
"N00002360",3,0,3
"N00002361",0,0,0
"N00002362",1,1,0
"N00002363",1,0,1
"N00002364",1,1,0
"N00002365",1,0,1
"N00002366",0,0,0
"N00002367",6,2,4
"N00002368",11,4,7
"N00002369",9,6,3
"N00002370",7,2,5
"N00002371",6,3,3
"N00002372",7,2,5
"N00002373",5,2,3
"N00002374",1,1,0
"N00002375",6,3,3
"N00002376",12,6,6
"N00002377",7,4,3
"N00002378",5,1,4
"N00002379",10,5,5
"N00002380",4,1,3
"N00002381",7,4,3
"N00002382",3,0,3
"N00002383",13,4,9
"N00002384",5,1,4
"N00002385",9,5,4
"N00002386",1,0,1
"N00002387",1,0,1
"N00002388",3,2,1
"N00002389",0,0,0
"N00002390",3,2,1
"N00002391",9,5,4
"N00002392",8,0,8
"N00002393",17,11,6
"N00002394",3,0,3
"N00002395",5,0,5
"N00002396",0,0,0
"N00002397",2,1,1
"N00002398",0,0,0
"N00002399",2,1,1
"N00002400",7,3,4
"N00002401",14,4,10
"N00002402",7,4,3
"N00002403",8,8,0
"N00002404",7,4,3
"N00002405",6,3,3
"N00002406",12,9,3
"N00002407",14,4,10
"N00002408",13,6,7
"N00002409",1,0,1
"N00002410",5,0,5
"N00002411",41,29,12
"N00002412",12,6,6
"N00002413",20,8,12
"N00002414",16,9,7
"N00002415",9,2,7
"N00002416",7,3,4
"N00002417",9,3,6
"N00002418",15,8,7
"N00002419",12,10,2
"N00002420",6,3,3
"N00002421",5,3,2
"N00002422",9,5,4
"N00002423",0,0,0
"N00002424",0,0,0
"N00002425",6,2,4
"N00002426",12,7,5
"N00002427",1,0,1
"N00002428",4,2,2
"N00002429",2,0,2
"N00002430",2,1,1
"N00002431",5,2,3
"N00002432",3,1,2
"N00002433",6,2,4
"N00002434",1,1,0
"N00002435",3,1,2
"N00002436",0,0,0
"N00002437",7,5,2
"N00002438",8,2,6
"N00002439",4,2,2
"N00002440",5,1,4
"N00002441",0,0,0
"N00002442",2,1,1
"N00002443",5,2,3
"N00002444",13,7,6
"N00002445",3,3,0
"N00002446",0,0,0
"N00002447",0,0,0
"N00002448",2,0,2
"N00002449",5,3,2
"N00002450",0,0,0
"N00002451",9,3,6
"N00002452",1,1,0
"N00002453",2,2,0
"N00002454",3,1,2
"N00002455",14,7,7
"N00002456",8,6,2
"N00002457",6,2,4
"N00002458",0,0,0
"N00002459",5,3,2
"N00002460",6,4,2
"N00002461",6,4,2
"N00002462",10,5,5
"N00002463",6,5,1
"N00002464",7,3,4
"N00002465",5,0,5
"N00002466",3,1,2
"N00002467",0,0,0
"N00002468",2,0,2
"N00002469",9,4,5
"N00002470",0,0,0
"N00002471",3,1,2
"N00002472",3,1,2
"N00002473",1,0,1
"N00002474",4,1,3
"N00002475",5,2,3
"N00002476",3,2,1
"N00002477",5,1,4
"N00002478",4,2,2
"N00002479",14,6,8
"N00002480",11,7,4
"N00002481",2,0,2
"N00002482",9,7,2
"N00002483",1,0,1
"N00002484",6,4,2
"N00002485",2,1,1
"N00002486",2,1,1
"N00002487",13,6,7
"N00002488",20,7,13
"N00002489",30,18,12
"N00002490",11,4,7
"N00002491",5,3,2
"N00002492",2,1,1
"N00002493",1,1,0
"N00002494",0,0,0
"N00002495",6,2,4
"N00002496",2,1,1
"N00002497",13,8,5
"N00002498",12,7,5
"N00002499",8,2,6
"N00002500",9,4,5
"N00002501",50,21,29
"N00002502",6,5,1
"N00002503",8,3,5
"N00002504",2,1,1
"N00002505",2,0,2
"N00002506",1,1,0
"N00002507",1,0,1
"N00002508",1,0,1
"N00002509",1,1,0
"N00002510",1,1,0
"N00002511",0,0,0
"N00002512",16,7,9
"N00002513",12,4,8
"N00002514",18,5,13
"N00002515",7,3,4
"N00002516",12,10,2
"N00002517",8,5,3
"N00002518",13,6,7
"N00002519",4,3,1
"N00002520",14,8,6
"N00002521",14,9,5
"N00002522",2,1,1
"N00002523",4,3,1
"N00002524",7,3,4
"N00002525",30,16,14
"N00002526",23,10,13
"N00002527",18,9,9
"N00002528",7,3,4
"N00002529",15,7,8
"N00002530",6,2,4
"N00002531",21,9,12
"N00002532",10,1,9
"N00002533",10,5,5
"N00002534",4,2,2
"N00002535",14,5,9
"N00002536",10,5,5
"N00002537",18,5,13
"N00002538",15,8,7
"N00002539",1,0,1
"N00002540",21,7,14
"N00002541",27,10,17
"N00002542",4,4,0
"N00002543",1,1,0
"N00002544",5,4,1
"N00002545",2,1,1
"N00002546",5,2,3
"N00002547",7,3,4
"N00002548",4,2,2
"N00002549",2,2,0
"N00002550",5,3,2
"N00002551",2,1,1
"N00002552",0,0,0
"N00002553",3,0,3
"N00002554",13,4,9
"N00002555",1,0,1
"N00002556",1,0,1
"N00002557",4,2,2
"N00002558",5,1,4
"N00002559",1,0,1
"N00002560",22,12,10
"N00002561",14,7,7
"N00002562",8,5,3
"N00002563",9,5,4
"N00002564",1,1,0
"N00002565",1,0,1
"N00002566",4,2,2
"N00002567",0,0,0
"N00002568",4,1,3
"N00002569",13,7,6
"N00002570",1,0,1
"N00002571",9,2,7
"N00002572",9,5,4
"N00002573",0,0,0
"N00002574",4,2,2
"N00002575",5,1,4
"N00002576",7,3,4
"N00002577",6,2,4
"N00002578",3,1,2
"N00002579",1,0,1
"N00002580",4,1,3
"N00002581",4,2,2
"N00002582",15,7,8
"N00002583",2,0,2
"N00002584",3,2,1
"N00002585",1,1,0
"N00002586",1,1,0
"N00002587",6,2,4
"N00002588",0,0,0
"N00002589",6,3,3
"N00002590",16,4,12
"N00002591",22,10,12
"N00002592",24,13,11
"N00002593",5,2,3
"N00002594",2,0,2
"N00002595",4,0,4
"N00002596",13,7,6
"N00002597",3,1,2
"N00002598",0,0,0
"N00002599",8,5,3
"N00002600",8,2,6
"N00002601",10,7,3
"N00002602",17,8,9
"N00002603",2,2,0
"N00002604",1,1,0
"N00002605",0,0,0
"N00002606",1,1,0
"N00002607",1,1,0
"N00002608",3,1,2
"N00002609",16,5,11
"N00002610",3,2,1
"N00002611",1,0,1
"N00002612",1,0,1
"N00002613",4,2,2
"N00002614",3,3,0
"N00002615",2,2,0
"N00002616",5,4,1
"N00002617",7,3,4
"N00002618",1,0,1
"N00002619",3,1,2
"N00002620",4,0,4
"N00002621",1,0,1
"N00002622",2,1,1
"N00002623",0,0,0
"N00002624",0,0,0
"N00002625",0,0,0
"N00002626",3,1,2
"N00002627",0,0,0
"N00002628",10,5,5
"N00002629",1,0,1
"N00002630",3,2,1
"N00002631",1,0,1
"N00002632",2,1,1
"N00002633",7,3,4
"N00002634",10,4,6
"N00002635",6,4,2
"N00002636",7,3,4
"N00002637",8,3,5
"N00002638",2,1,1
"N00002639",2,1,1
"N00002640",3,2,1
"N00002641",6,3,3
"N00002642",10,3,7
"N00002643",15,8,7
"N00002644",2,1,1
"N00002645",4,1,3
"N00002646",3,2,1
"N00002647",8,4,4
"N00002648",2,0,2
"N00002649",3,2,1
"N00002650",1,0,1
"N00002651",3,1,2
"N00002652",4,1,3
"N00002653",0,0,0
"N00002654",2,1,1
"N00002655",0,0,0
"N00002656",4,0,4
"N00002657",2,2,0
"N00002658",1,0,1
"N00002659",0,0,0
"N00002660",5,3,2
"N00002661",4,0,4
"N00002662",0,0,0
"N00002663",2,0,2
"N00002664",3,3,0
"N00002665",3,1,2
"N00002666",7,5,2
"N00002667",9,4,5
"N00002668",4,1,3
"N00002669",6,4,2
"N00002670",26,16,10
"N00002671",16,9,7
"N00002672",3,1,2
"N00002673",8,5,3
"N00002674",0,0,0
"N00002675",8,4,4
"N00002676",5,1,4
"N00002677",10,3,7
"N00002678",5,3,2
"N00002679",6,4,2
"N00002680",11,6,5
"N00002681",11,2,9
"N00002682",2,0,2
"N00002683",3,2,1
"N00002684",9,6,3
"N00002685",11,3,8
"N00002686",14,7,7
"N00002687",5,2,3
"N00002688",10,4,6
"N00002689",0,0,0
"N00002690",4,4,0
"N00002691",2,0,2
"N00002692",6,4,2
"N00002693",4,3,1
"N00002694",8,4,4
"N00002695",5,0,5
"N00002696",12,4,8
"N00002697",13,6,7
"N00002698",9,8,1
"N00002699",4,2,2
"N00002700",4,0,4
"N00002701",8,2,6
"N00002702",3,1,2
"N00002703",10,5,5
"N00002704",10,5,5
"N00002705",5,3,2
"N00002706",4,1,3
"N00002707",12,2,10
"N00002708",0,0,0
"N00002709",6,4,2
"N00002710",0,0,0
"N00002711",10,6,4
"N00002712",6,2,4
"N00002713",5,1,4
"N00002714",13,3,10
"N00002715",2,0,2
"N00002716",3,1,2
"N00002717",16,6,10
"N00002718",12,4,8
"N00002719",8,3,5
"N00002720",2,1,1
"N00002721",11,4,7
"N00002722",9,7,2
"N00002723",7,1,6
"N00002724",6,2,4
"N00002725",5,4,1
"N00002726",14,7,7
"N00002727",6,2,4
"N00002728",7,3,4
"N00002729",0,0,0
"N00002730",0,0,0
"N00002731",1,0,1
"N00002732",8,6,2
"N00002733",0,0,0
"N00002734",6,4,2
"N00002735",3,1,2
"N00002736",3,1,2
"N00002737",5,1,4
"N00002738",9,7,2
"N00002739",5,3,2
"N00002740",2,1,1
"N00002741",7,4,3
"N00002742",6,4,2
"N00002743",11,4,7
"N00002744",3,0,3
"N00002745",2,2,0
"N00002746",4,3,1
"N00002747",8,3,5
"N00002748",4,2,2
"N00002749",2,2,0
"N00002750",1,0,1
"N00002751",3,1,2
"N00002752",2,0,2
"N00002753",12,5,7
"N00002754",5,2,3
"N00002755",18,10,8
"N00002756",7,2,5
"N00002757",6,2,4
"N00002758",2,2,0
"N00002759",3,1,2
"N00002760",8,3,5
"N00002761",14,5,9
"N00002762",18,7,11
"N00002763",6,2,4
"N00002764",12,7,5
"N00002765",5,2,3
"N00002766",5,1,4
"N00002767",10,1,9
"N00002768",4,1,3
"N00002769",6,3,3
"N00002770",7,3,4
"N00002771",4,3,1
"N00002772",7,3,4
"N00002773",0,0,0
"N00002774",27,14,13
"N00002775",13,5,8
"N00002776",7,5,2
"N00002777",4,1,3
"N00002778",7,3,4
"N00002779",11,4,7
"N00002780",3,1,2
"N00002781",3,0,3
"N00002782",5,1,4
"N00002783",1,1,0
"N00002784",13,10,3
"N00002785",7,3,4
"N00002786",10,5,5
"N00002787",6,3,3
"N00002788",6,3,3
"N00002789",4,3,1
"N00002790",11,5,6
"N00002791",10,6,4
"N00002792",6,2,4
"N00002793",8,3,5
"N00002794",14,7,7
"N00002795",5,1,4
"N00002796",11,4,7
"N00002797",15,9,6
"N00002798",9,3,6
"N00002799",2,1,1
"N00002800",10,4,6
"N00002801",24,15,9
"N00002802",1,1,0
"N00002803",6,2,4
"N00002804",2,0,2
"N00002805",2,2,0
"N00002806",8,4,4
"N00002807",4,2,2
"N00002808",4,1,3
"N00002809",12,4,8
"N00002810",10,6,4
"N00002811",6,3,3
"N00002812",1,1,0
"N00002813",10,4,6
"N00002814",1,1,0
"N00002815",0,0,0
"N00002816",2,1,1
"N00002817",5,3,2
"N00002818",6,4,2
"N00002819",7,2,5
"N00002820",9,5,4
"N00002821",5,1,4
"N00002822",2,0,2
"N00002823",9,8,1
"N00002824",9,1,8
"N00002825",11,2,9
"N00002826",4,1,3
"N00002827",8,4,4
"N00002828",3,1,2
"N00002829",9,3,6
"N00002830",11,5,6
"N00002831",10,4,6
"N00002832",10,5,5
"N00002833",11,6,5
"N00002834",11,4,7
"N00002835",13,5,8
"N00002836",7,1,6
"N00002837",4,1,3
"N00002838",13,2,11
"N00002839",4,3,1
"N00002840",16,5,11
"N00002841",14,6,8
"N00002842",7,4,3
"N00002843",2,2,0
"N00002844",4,1,3
"N00002845",4,1,3
"N00002846",5,2,3
"N00002847",10,5,5
"N00002848",14,5,9
"N00002849",1,1,0
"N00002850",1,0,1
"N00002851",3,3,0
"N00002852",7,6,1
"N00002853",21,8,13
"N00002854",6,3,3
"N00002855",4,2,2
"N00002856",11,3,8
"N00002857",5,2,3
"N00002858",2,2,0
"N00002859",3,1,2
"N00002860",4,1,3
"N00002861",6,4,2
"N00002862",3,1,2
"N00002863",8,3,5
"N00002864",5,3,2
"N00002865",9,2,7
"N00002866",4,1,3
"N00002867",11,3,8
"N00002868",5,1,4
"N00002869",6,3,3
"N00002870",11,6,5
"N00002871",8,4,4
"N00002872",3,3,0
"N00002873",0,0,0
"N00002874",1,1,0
"N00002875",19,10,9
"N00002876",8,2,6
"N00002877",1,1,0
"N00002878",2,1,1
"N00002879",7,5,2
"N00002880",5,2,3
"N00002881",3,2,1
"N00002882",7,1,6
"N00002883",5,3,2
"N00002884",6,2,4
"N00002885",4,1,3
"N00002886",12,8,4
"N00002887",13,7,6
"N00002888",26,16,10
"N00002889",8,4,4
"N00002890",11,5,6
"N00002891",5,3,2
"N00002892",7,1,6
"N00002893",4,0,4
"N00002894",3,0,3
"N00002895",6,2,4
"N00002896",6,3,3
"N00002897",16,13,3
"N00002898",10,7,3
"N00002899",3,1,2
"N00002900",0,0,0
"N00002901",1,0,1
"N00002902",4,2,2
"N00002903",0,0,0
"N00002904",11,6,5
"N00002905",5,3,2
"N00002906",10,4,6
"N00002907",5,3,2
"N00002908",8,3,5
"N00002909",11,6,5
"N00002910",11,8,3
"N00002911",16,3,13
"N00002912",15,7,8
"N00002913",8,4,4
"N00002914",25,10,15
"N00002915",3,1,2
"N00002916",12,6,6
"N00002917",6,4,2
"N00002918",5,2,3
"N00002919",19,5,14
"N00002920",9,3,6
"N00002921",11,2,9
"N00002922",17,3,14
"N00002923",10,6,4
"N00002924",7,5,2
"N00002925",8,4,4
"N00002926",8,3,5
"N00002927",9,4,5
"N00002928",11,5,6
"N00002929",13,7,6
"N00002930",11,4,7
"N00002931",5,4,1
"N00002932",3,3,0
"N00002933",17,5,12
"N00002934",12,7,5
"N00002935",14,7,7
"N00002936",11,2,9
"N00002937",11,4,7
"N00002938",10,3,7
"N00002939",10,6,4
"N00002940",12,4,8
"N00002941",1,0,1
"N00002942",12,7,5
"N00002943",2,1,1
"N00002944",5,3,2
"N00002945",11,5,6
"N00002946",8,4,4
"N00002947",3,3,0
"N00002948",18,11,7
"N00002949",6,3,3
"N00002950",14,10,4
"N00002951",7,3,4
"N00002952",11,7,4
"N00002953",0,0,0
"N00002954",16,6,10
"N00002955",15,7,8
"N00002956",8,3,5
"N00002957",4,1,3
"N00002958",15,9,6
"N00002959",14,7,7
"N00002960",5,2,3
"N00002961",5,1,4
"N00002962",1,1,0
"N00002963",9,3,6
"N00002964",12,6,6
"N00002965",10,6,4
"N00002966",11,5,6
"N00002967",5,3,2
"N00002968",6,2,4
"N00002969",5,3,2
"N00002970",0,0,0
"N00002971",1,0,1
"N00002972",2,2,0
"N00002973",6,3,3
"N00002974",9,3,6
"N00002975",9,4,5
"N00002976",5,1,4
"N00002977",11,7,4
"N00002978",17,8,9
"N00002979",2,0,2
"N00002980",10,6,4
"N00002981",4,1,3
"N00002982",16,8,8
"N00002983",7,3,4
"N00002984",0,0,0
"N00002985",1,0,1
"N00002986",11,7,4
"N00002987",9,3,6
"N00002988",11,6,5
"N00002989",12,7,5
"N00002990",7,4,3
"N00002991",1,1,0
"N00002992",7,4,3
"N00002993",3,1,2
"N00002994",12,4,8
"N00002995",5,2,3
"N00002996",3,1,2
"N00002997",7,3,4
"N00002998",8,1,7
"N00002999",0,0,0
"N00003000",7,3,4
"N00003001",3,2,1
"N00003002",7,2,5
"N00003003",24,11,13
"N00003004",1,1,0
"N00003005",13,8,5
"N00003006",10,5,5
"N00003007",9,5,4
"N00003008",7,4,3
"N00003009",15,3,12
"N00003010",2,1,1
"N00003011",8,3,5
"N00003012",15,5,10
"N00003013",13,7,6
"N00003014",9,4,5
"N00003015",15,8,7
"N00003016",12,3,9
"N00003017",5,2,3
"N00003018",1,1,0
"N00003019",9,2,7
"N00003020",7,2,5
"N00003021",8,2,6
"N00003022",4,1,3
"N00003023",4,0,4
"N00003024",9,6,3
"N00003025",5,1,4
"N00003026",13,7,6
"N00003027",16,4,12
"N00003028",8,4,4
"N00003029",13,5,8
"N00003030",2,0,2
"N00003031",7,1,6
"N00003032",12,5,7
"N00003033",15,7,8
"N00003034",7,4,3
"N00003035",5,2,3
"N00003036",1,1,0
"N00003037",2,1,1
"N00003038",9,4,5
"N00003039",3,2,1
"N00003040",4,2,2
"N00003041",7,3,4
"N00003042",4,2,2
"N00003043",0,0,0
"N00003044",9,3,6
"N00003045",13,7,6
"N00003046",7,2,5
"N00003047",5,2,3
"N00003048",6,3,3
"N00003049",7,1,6
"N00003050",6,0,6
"N00003051",7,1,6
"N00003052",3,0,3
"N00003053",4,2,2
"N00003054",8,1,7
"N00003055",9,7,2
"N00003056",6,3,3
"N00003057",5,2,3
"N00003058",6,5,1
"N00003059",9,0,9
"N00003060",1,0,1
"N00003061",14,3,11
"N00003062",12,7,5
"N00003063",13,6,7
"N00003064",0,0,0
"N00003065",4,2,2
"N00003066",9,2,7
"N00003067",6,2,4
"N00003068",0,0,0
"N00003069",1,1,0
"N00003070",3,0,3
"N00003071",1,0,1
"N00003072",0,0,0
"N00003073",6,1,5
"N00003074",6,2,4
"N00003075",6,5,1
"N00003076",3,2,1
"N00003077",0,0,0
"N00003078",6,3,3
"N00003079",3,1,2
"N00003080",1,1,0
"N00003081",0,0,0
"N00003082",0,0,0
"N00003083",0,0,0
"N00003084",1,1,0
"N00003085",0,0,0
"N00003086",0,0,0
"N00003087",8,5,3
"N00003088",2,2,0
"N00003089",1,0,1
"N00003090",4,1,3
"N00003091",4,2,2
"N00003092",2,1,1
"N00003093",13,11,2
"N00003094",6,1,5
"N00003095",5,3,2
"N00003096",5,2,3
"N00003097",11,3,8
"N00003098",8,5,3
"N00003099",1,1,0
"N00003100",6,1,5
"N00003101",2,1,1
"N00003102",7,0,7
"N00003103",3,2,1
"N00003104",4,3,1
"N00003105",4,1,3
"N00003106",0,0,0
"N00003107",0,0,0
"N00003108",2,1,1
"N00003109",10,6,4
"N00003110",5,1,4
"N00003111",2,1,1
"N00003112",1,1,0
"N00003113",2,1,1
"N00003114",2,0,2
"N00003115",0,0,0
"N00003116",3,2,1
"N00003117",3,1,2
"N00003118",0,0,0
"N00003119",0,0,0
"N00003120",3,0,3
"N00003121",1,0,1
"N00003122",3,1,2
"N00003123",1,0,1
"N00003124",0,0,0
"N00003125",5,2,3
"N00003126",10,5,5
"N00003127",11,3,8
"N00003128",0,0,0
"N00003129",6,3,3
"N00003130",9,4,5
"N00003131",8,1,7
"N00003132",0,0,0
"N00003133",13,5,8
"N00003134",2,2,0
"N00003135",3,2,1
"N00003136",2,2,0
"N00003137",2,2,0
"N00003138",0,0,0
"N00003139",2,1,1
"N00003140",5,3,2
"N00003141",8,6,2
"N00003142",9,4,5
"N00003143",0,0,0
"N00003144",8,2,6
"N00003145",7,5,2
"N00003146",0,0,0
"N00003147",14,6,8
"N00003148",4,3,1
"N00003149",6,5,1
"N00003150",5,2,3
"N00003151",0,0,0
"N00003152",9,4,5
"N00003153",8,2,6
"N00003154",6,2,4
"N00003155",0,0,0
"N00003156",1,0,1
"N00003157",2,0,2
"N00003158",4,4,0
"N00003159",4,1,3
"N00003160",1,0,1
"N00003161",23,11,12
"N00003162",5,2,3
"N00003163",7,3,4
"N00003164",12,4,8
"N00003165",2,1,1
"N00003166",10,3,7
"N00003167",8,2,6
"N00003168",2,1,1
"N00003169",6,4,2
"N00003170",5,3,2
"N00003171",3,1,2
"N00003172",3,2,1
"N00003173",5,3,2
"N00003174",0,0,0
"N00003175",0,0,0
"N00003176",10,5,5
"N00003177",8,1,7
"N00003178",3,2,1
"N00003179",8,4,4
"N00003180",6,3,3
"N00003181",9,6,3
"N00003182",5,4,1
"N00003183",8,3,5
"N00003184",5,1,4
"N00003185",1,0,1
"N00003186",0,0,0
"N00003187",3,0,3
"N00003188",9,3,6
"N00003189",3,1,2
"N00003190",12,4,8
"N00003191",5,2,3
"N00003192",2,0,2
"N00003193",5,3,2
"N00003194",12,4,8
"N00003195",6,4,2
"N00003196",7,2,5
"N00003197",5,1,4
"N00003198",5,3,2
"N00003199",1,1,0
"N00003200",8,3,5
"N00003201",9,4,5
"N00003202",1,1,0
"N00003203",0,0,0
"N00003204",7,5,2
"N00003205",3,2,1
"N00003206",5,4,1
"N00003207",9,4,5
"N00003208",5,3,2
"N00003209",5,2,3
"N00003210",2,1,1
"N00003211",0,0,0
"N00003212",1,1,0
"N00003213",0,0,0
"N00003214",0,0,0
"N00003215",0,0,0
"N00003216",4,1,3
"N00003217",5,3,2
"N00003218",11,4,7
"N00003219",1,0,1
"N00003220",7,3,4
"N00003221",7,4,3
"N00003222",6,2,4
"N00003223",1,1,0
"N00003224",1,1,0
"N00003225",7,3,4
"N00003226",8,6,2
"N00003227",2,1,1
"N00003228",3,2,1
"N00003229",4,2,2
"N00003230",0,0,0
"N00003231",3,1,2
"N00003232",5,3,2
"N00003233",1,1,0
"N00003234",8,4,4
"N00003235",9,5,4
"N00003236",5,4,1
"N00003237",15,7,8
"N00003238",8,4,4
"N00003239",10,1,9
"N00003240",13,3,10
"N00003241",7,5,2
"N00003242",7,0,7
"N00003243",16,9,7
"N00003244",11,4,7
"N00003245",7,4,3
"N00003246",7,3,4
"N00003247",8,4,4
"N00003248",3,2,1
"N00003249",3,1,2
"N00003250",3,0,3
"N00003251",2,1,1
"N00003252",2,2,0
"N00003253",0,0,0
"N00003254",6,1,5
"N00003255",5,2,3
"N00003256",10,4,6
"N00003257",8,1,7
"N00003258",16,5,11
"N00003259",7,2,5
"N00003260",6,2,4
"N00003261",11,4,7
"N00003262",6,2,4
"N00003263",3,1,2
"N00003264",9,6,3
"N00003265",9,6,3
"N00003266",9,4,5
"N00003267",11,6,5
"N00003268",6,2,4
"N00003269",4,0,4
"N00003270",11,6,5
"N00003271",5,2,3
"N00003272",1,1,0
"N00003273",11,6,5
"N00003274",2,1,1
"N00003275",1,1,0
"N00003276",0,0,0
"N00003277",2,0,2
"N00003278",1,0,1
"N00003279",1,1,0
"N00003280",8,5,3
"N00003281",1,0,1
"N00003282",11,2,9
"N00003283",1,0,1
"N00003284",2,1,1
"N00003285",0,0,0
"N00003286",0,0,0
"N00003287",5,3,2
"N00003288",2,2,0
"N00003289",7,4,3
"N00003290",7,5,2
"N00003291",7,1,6
"N00003292",1,0,1
"N00003293",0,0,0
"N00003294",1,0,1
"N00003295",6,4,2
"N00003296",0,0,0
"N00003297",1,0,1
"N00003298",2,2,0
"N00003299",2,1,1
"N00003300",3,1,2
"N00003301",0,0,0
"N00003302",2,1,1
"N00003303",4,3,1
"N00003304",0,0,0
"N00003305",3,1,2
"N00003306",5,2,3
"N00003307",7,6,1
"N00003308",17,5,12
"N00003309",0,0,0
"N00003310",0,0,0
"N00003311",3,1,2
"N00003312",0,0,0
"N00003313",5,2,3
"N00003314",9,4,5
"N00003315",0,0,0
"N00003316",4,1,3
"N00003317",9,5,4
"N00003318",19,9,10
"N00003319",12,6,6
"N00003320",10,4,6
"N00003321",4,2,2
"N00003322",7,2,5
"N00003323",6,2,4
"N00003324",0,0,0
"N00003325",9,2,7
"N00003326",2,0,2
"N00003327",10,5,5
"N00003328",0,0,0
"N00003329",13,7,6
"N00003330",6,3,3
"N00003331",14,4,10
"N00003332",8,2,6
"N00003333",6,4,2
"N00003334",1,0,1
"N00003335",7,1,6
"N00003336",5,4,1
"N00003337",4,2,2
"N00003338",0,0,0
"N00003339",4,1,3
"N00003340",3,3,0
"N00003341",4,3,1
"N00003342",9,6,3
"N00003343",2,0,2
"N00003344",0,0,0
"N00003345",3,1,2
"N00003346",8,2,6
"N00003347",5,3,2
"N00003348",10,3,7
"N00003349",10,4,6
"N00003350",3,2,1
"N00003351",4,0,4
"N00003352",5,2,3
"N00003353",5,3,2
"N00003354",1,0,1
"N00003355",5,0,5
"N00003356",4,1,3
"N00003357",7,4,3
"N00003358",8,0,8
"N00003359",9,6,3
"N00003360",2,1,1
"N00003361",2,2,0
"N00003362",8,6,2
"N00003363",6,2,4
"N00003364",2,0,2
"N00003365",16,7,9
"N00003366",1,0,1
"N00003367",6,4,2
"N00003368",2,2,0
"N00003369",1,0,1
"N00003370",2,0,2
"N00003371",2,1,1
"N00003372",1,1,0
"N00003373",0,0,0
"N00003374",0,0,0
"N00003375",0,0,0
"N00003376",0,0,0
"N00003377",0,0,0
"N00003378",2,1,1
"N00003379",1,1,0
"N00003380",2,2,0
"N00003381",7,6,1
"N00003382",0,0,0
"N00003383",2,1,1
"N00003384",11,7,4
"N00003385",9,1,8
"N00003386",0,0,0
"N00003387",16,10,6
"N00003388",9,4,5
"N00003389",14,10,4
"N00003390",5,3,2
"N00003391",0,0,0
"N00003392",11,5,6
"N00003393",1,1,0
"N00003394",11,6,5
"N00003395",1,1,0
"N00003396",11,7,4
"N00003397",3,2,1
"N00003398",2,1,1
"N00003399",6,3,3
"N00003400",5,2,3
"N00003401",5,4,1
"N00003402",1,0,1
"N00003403",1,0,1
"N00003404",0,0,0
"N00003405",0,0,0
"N00003406",0,0,0
"N00003407",5,3,2
"N00003408",2,1,1
"N00003409",0,0,0
"N00003410",9,3,6
"N00003411",1,0,1
"N00003412",0,0,0
"N00003413",1,0,1
"N00003414",2,0,2
"N00003415",4,1,3
"N00003416",0,0,0
"N00003417",0,0,0
"N00003418",4,1,3
"N00003419",6,2,4
"N00003420",1,1,0
"N00003421",0,0,0
"N00003422",6,2,4
"N00003423",2,0,2
"N00003424",5,2,3
"N00003425",0,0,0
"N00003426",10,3,7
"N00003427",1,0,1
"N00003428",0,0,0
"N00003429",1,1,0
"N00003430",1,0,1
"N00003431",0,0,0
"N00003432",0,0,0
"N00003433",0,0,0
"N00003434",3,0,3
"N00003435",1,0,1
"N00003436",3,2,1
"N00003437",1,0,1
"N00003438",7,2,5
"N00003439",4,2,2
"N00003440",7,4,3
"N00003441",2,1,1
"N00003442",0,0,0
"N00003443",3,1,2
"N00003444",3,2,1
"N00003445",0,0,0
"N00003446",6,3,3
"N00003447",0,0,0
"N00003448",10,5,5
"N00003449",5,1,4
"N00003450",3,1,2
"N00003451",1,0,1
"N00003452",5,2,3
"N00003453",3,1,2
"N00003454",5,0,5
"N00003455",3,3,0
"N00003456",4,3,1
"N00003457",0,0,0
"N00003458",0,0,0
"N00003459",3,2,1
"N00003460",5,3,2
"N00003461",2,1,1
"N00003462",9,5,4
"N00003463",10,1,9
"N00003464",8,3,5
"N00003465",3,1,2
"N00003466",1,0,1
"N00003467",7,5,2
"N00003468",2,1,1
"N00003469",3,1,2
"N00003470",6,2,4
"N00003471",2,1,1
"N00003472",3,3,0
"N00003473",4,1,3
"N00003474",9,4,5
"N00003475",15,12,3
"N00003476",16,8,8
"N00003477",1,0,1
"N00003478",12,5,7
"N00003479",23,10,13
"N00003480",0,0,0
"N00003481",2,2,0
"N00003482",1,0,1
"N00003483",0,0,0
"N00003484",0,0,0
"N00003485",0,0,0
"N00003486",0,0,0
