"Geography_Code","NM_160_1_0","NM_160_1_1","NM_160_1_2"
"N00002026",437,15,29.1
"N00002027",252,13,19.4
"N00002028",1232,100,12.3
"N00002029",582,88,6.6
"N00002030",330,18,18.3
"N00002031",350,13,26.9
"N00002032",499,41,12.2
"N00002033",249,13,19.2
"N00002034",312,16,19.5
"N00002035",341,8,42.6
"N00002036",354,1312,0.3
"N00002037",574,3166,0.2
"N00002038",394,886,0.4
"N00002039",306,27,11.3
"N00002040",342,876,0.4
"N00002041",355,997,0.4
"N00002042",269,30,9
"N00002043",350,26,13.5
"N00002044",555,46,12.1
"N00002045",436,66,6.6
"N00002046",269,18,14.9
"N00002047",222,15,14.8
"N00002048",202,7,28.9
"N00002049",218,9,24.2
"N00002050",189,7,27
"N00002051",495,27,18.3
"N00002052",241,9,26.8
"N00002053",232,5,46.4
"N00002054",446,2662,0.2
"N00002055",494,2420,0.2
"N00002056",470,1534,0.3
"N00002057",415,1563,0.3
"N00002058",630,2539,0.2
"N00002059",257,6,42.8
"N00002060",879,63,14
"N00002061",670,315,2.1
"N00002062",226,7,32.3
"N00002063",352,30,11.7
"N00002064",704,29,24.3
"N00002065",270,18,15
"N00002066",364,176,2.1
"N00002067",1004,33,30.4
"N00002068",248,13,19.1
"N00002069",435,157,2.8
"N00002070",1134,124,9.1
"N00002071",320,48,6.7
"N00002072",284,40,7.1
"N00002073",262,4,65.5
"N00002074",840,27,31.1
"N00002075",362,27,13.4
"N00002076",226,9,25.1
"N00002077",229,23,10
"N00002078",266,7,38
"N00002079",654,34,19.2
"N00002080",321,5,64.2
"N00002081",282,4,70.5
"N00002082",1350,168,8
"N00002083",323,51,6.3
"N00002084",438,14,31.3
"N00002085",603,25,24.1
"N00002086",482,86,5.6
"N00002087",238,16,14.9
"N00002088",336,14,24
"N00002089",374,26,14.4
"N00002090",484,507,1
"N00002091",980,1033,0.9
"N00002092",517,141,3.7
"N00002093",597,405,1.5
"N00002094",695,355,2
"N00002095",485,737,0.7
"N00002096",454,1030,0.4
"N00002097",395,774,0.5
"N00002098",397,4499,0.1
"N00002099",454,690,0.7
"N00002100",505,1972,0.3
"N00002101",551,1135,0.5
"N00002102",450,1506,0.3
"N00002103",804,47,17.1
"N00002104",280,6,46.7
"N00002105",417,25,16.7
"N00002106",327,68,4.8
"N00002107",538,28,19.2
"N00002108",421,10,42.1
"N00002109",524,737,0.7
"N00002110",530,288,1.8
"N00002111",563,945,0.6
"N00002112",468,803,0.6
"N00002113",531,1237,0.4
"N00002114",366,87,4.2
"N00002115",249,12,20.8
"N00002116",263,4,65.8
"N00002117",323,37,8.7
"N00002118",406,34,11.9
"N00002119",278,17,16.4
"N00002120",261,311,0.8
"N00002121",454,3409,0.1
"N00002122",523,1543,0.3
"N00002123",461,1304,0.4
"N00002124",346,668,0.5
"N00002125",1354,1872,0.7
"N00002126",480,178,2.7
"N00002127",812,147,5.5
"N00002128",763,83,9.2
"N00002129",1023,64,16
"N00002130",401,66,6.1
"N00002131",426,1251,0.3
"N00002132",381,872,0.4
"N00002133",513,1201,0.4
"N00002134",343,597,0.6
"N00002135",518,1371,0.4
"N00002136",310,9,34.4
"N00002137",283,8,35.4
"N00002138",306,14,21.9
"N00002139",747,23,32.5
"N00002140",281,18,15.6
"N00002141",226,6,37.7
"N00002142",220,3,73.3
"N00002143",457,918,0.5
"N00002144",575,1112,0.5
"N00002145",498,1181,0.4
"N00002146",385,659,0.6
"N00002147",394,34,11.6
"N00002148",406,1402,0.3
"N00002149",434,1013,0.4
"N00002150",344,640,0.5
"N00002151",295,668,0.4
"N00002152",338,296,1.1
"N00002153",449,1809,0.2
"N00002154",394,1114,0.4
"N00002155",528,1294,0.4
"N00002156",378,68,5.6
"N00002157",292,14,20.9
"N00002158",455,1053,0.4
"N00002159",556,1500,0.4
"N00002160",387,622,0.6
"N00002161",523,726,0.7
"N00002162",469,747,0.6
"N00002163",556,143,3.9
"N00002164",297,11,27
"N00002165",382,11,34.7
"N00002166",371,15,24.7
"N00002167",349,22,15.9
"N00002168",360,23,15.7
"N00002169",457,25,18.3
"N00002170",313,49,6.4
"N00002171",531,482,1.1
"N00002172",630,171,3.7
"N00002173",476,1124,0.4
"N00002174",538,765,0.7
"N00002175",742,465,1.6
"N00002176",570,19,30
"N00002177",617,1155,0.5
"N00002178",514,411,1.3
"N00002179",332,26,12.8
"N00002180",199,77,2.6
"N00002181",719,191,3.8
"N00002182",362,586,0.6
"N00002183",280,36,7.8
"N00002184",220,8,27.5
"N00002185",412,10,41.2
"N00002186",232,2,116
"N00002187",286,9,31.8
"N00002188",190,7,27.1
"N00002189",235,7,33.6
"N00002190",533,10,53.3
"N00002191",213,3,71
"N00002192",493,247,2
"N00002193",241,6,40.2
"N00002194",219,6,36.5
"N00002195",312,363,0.9
"N00002196",589,584,1
"N00002197",657,339,1.9
"N00002198",290,8,36.2
"N00002199",317,4,79.2
"N00002200",411,13,31.6
"N00002201",244,5,48.8
"N00002202",477,37,12.9
"N00002203",1147,358,3.2
"N00002204",431,488,0.9
"N00002205",805,120,6.7
"N00002206",325,41,7.9
"N00002207",299,109,2.7
"N00002208",334,257,1.3
"N00002209",361,12,30.1
"N00002210",417,356,1.2
"N00002211",247,61,4
"N00002212",259,39,6.6
"N00002213",790,557,1.4
"N00002214",358,21,17
"N00002215",271,4,67.8
"N00002216",269,18,14.9
"N00002217",235,7,33.6
"N00002218",235,7,33.6
"N00002219",224,11,20.4
"N00002220",484,9,53.8
"N00002221",448,6,74.7
"N00002222",282,16,17.6
"N00002223",138,4,34.5
"N00002224",198,4,49.5
"N00002225",331,11,30.1
"N00002226",225,3,75
"N00002227",249,6,41.5
"N00002228",260,5,52
"N00002229",1012,24,42.2
"N00002230",289,6,48.2
"N00002231",348,5,69.6
"N00002232",799,32,25
"N00002233",312,16,19.5
"N00002234",246,15,16.4
"N00002235",314,8,39.2
"N00002236",611,29,21.1
"N00002237",340,8,42.5
"N00002238",274,4,68.5
"N00002239",242,4,60.5
"N00002240",329,8,41.1
"N00002241",323,10,32.3
"N00002242",276,8,34.5
"N00002243",242,6,40.3
"N00002244",299,41,7.3
"N00002245",214,7,30.6
"N00002246",467,87,5.4
"N00002247",471,176,2.7
"N00002248",778,179,4.3
"N00002249",613,281,2.2
"N00002250",351,62,5.7
"N00002251",394,9,43.8
"N00002252",895,930,1
"N00002253",418,638,0.7
"N00002254",545,528,1
"N00002255",543,440,1.2
"N00002256",499,815,0.6
"N00002257",342,8,42.8
"N00002258",344,349,1
"N00002259",353,9,39.2
"N00002260",797,426,1.9
"N00002261",723,449,1.6
"N00002262",444,763,0.6
"N00002263",487,524,0.9
"N00002264",732,13,56.3
"N00002265",618,11,56.2
"N00002266",290,86,3.4
"N00002267",486,35,13.9
"N00002268",803,95,8.5
"N00002269",326,23,14.2
"N00002270",352,10,35.2
"N00002271",333,10,33.3
"N00002272",272,5,54.4
"N00002273",597,51,11.7
"N00002274",251,111,2.3
"N00002275",254,5,50.8
"N00002276",299,17,17.6
"N00002277",515,44,11.7
"N00002278",336,15,22.4
"N00002279",205,8,25.6
"N00002280",288,11,26.2
"N00002281",420,5,84
"N00002282",276,6,46
"N00002283",277,3,92.3
"N00002284",297,4,74.2
"N00002285",420,7,60
"N00002286",359,6,59.8
"N00002287",308,7,44
"N00002288",294,4,73.5
"N00002289",242,8,30.2
"N00002290",456,35,13
"N00002291",442,59,7.5
"N00002292",309,22,14
"N00002293",231,5,46.2
"N00002294",292,14,20.9
"N00002295",334,8,41.8
"N00002296",407,8,50.9
"N00002297",335,13,25.8
"N00002298",277,13,21.3
"N00002299",372,58,6.4
"N00002300",813,557,1.5
"N00002301",671,35,19.2
"N00002302",658,51,12.9
"N00002303",447,309,1.4
"N00002304",218,20,10.9
"N00002305",790,32,24.7
"N00002306",1483,218,6.8
"N00002307",378,414,0.9
"N00002308",329,7,47
"N00002309",224,3,74.7
"N00002310",218,4,54.5
"N00002311",285,7,40.7
"N00002312",309,6,51.5
"N00002313",302,21,14.4
"N00002314",274,26,10.5
"N00002315",344,13,26.5
"N00002316",254,5,50.8
"N00002317",304,5,60.8
"N00002318",383,16,23.9
"N00002319",698,41,17
"N00002320",299,19,15.7
"N00002321",290,7,41.4
"N00002322",302,23,13.1
"N00002323",331,13,25.5
"N00002324",291,4,72.8
"N00002325",453,74,6.1
"N00002326",307,23,13.3
"N00002327",1297,215,6
"N00002328",363,15,24.2
"N00002329",316,7,45.1
"N00002330",619,354,1.7
"N00002331",606,399,1.5
"N00002332",360,18,20
"N00002333",395,83,4.8
"N00002334",345,5,69
"N00002335",540,667,0.8
"N00002336",322,7,46
"N00002337",355,7,50.7
"N00002338",263,5,52.6
"N00002339",296,14,21.1
"N00002340",295,4,73.8
"N00002341",236,23,10.3
"N00002342",284,5,56.8
"N00002343",350,10,35
"N00002344",378,10,37.8
"N00002345",300,23,13
"N00002346",235,9,26.1
"N00002347",678,75,9
"N00002348",338,9,37.6
"N00002349",250,5,50
"N00002350",180,5,36
"N00002351",1332,104,12.8
"N00002352",292,14,20.9
"N00002353",1824,47,38.8
"N00002354",378,19,19.9
"N00002355",278,3,92.7
"N00002356",409,27,15.1
"N00002357",348,8,43.5
"N00002358",236,3,78.7
"N00002359",255,3,85
"N00002360",234,8,29.2
"N00002361",295,7,42.1
"N00002362",242,5,48.4
"N00002363",231,5,46.2
"N00002364",212,5,42.4
"N00002365",287,4,71.8
"N00002366",272,4,68
"N00002367",384,16,24
"N00002368",437,744,0.6
"N00002369",740,464,1.6
"N00002370",387,777,0.5
"N00002371",463,1003,0.5
"N00002372",613,587,1
"N00002373",436,392,1.1
"N00002374",300,237,1.3
"N00002375",393,647,0.6
"N00002376",436,447,1
"N00002377",433,175,2.5
"N00002378",749,150,5
"N00002379",667,77,8.7
"N00002380",298,211,1.4
"N00002381",386,39,9.9
"N00002382",458,17,26.9
"N00002383",454,28,16.2
"N00002384",377,17,22.2
"N00002385",278,12,23.2
"N00002386",265,9,29.4
"N00002387",451,14,32.2
"N00002388",199,2,99.5
"N00002389",311,12,25.9
"N00002390",293,4,73.2
"N00002391",402,46,8.7
"N00002392",349,12,29.1
"N00002393",653,25,26.1
"N00002394",363,10,36.3
"N00002395",412,6,68.7
"N00002396",288,20,14.4
"N00002397",333,9,37
"N00002398",366,6,61
"N00002399",266,7,38
"N00002400",218,43,5.1
"N00002401",1544,80,19.3
"N00002402",233,21,11.1
"N00002403",400,19,21.1
"N00002404",882,48,18.4
"N00002405",332,64,5.2
"N00002406",304,27,11.3
"N00002407",263,8,32.9
"N00002408",388,47,8.3
"N00002409",319,5,63.8
"N00002410",285,4,71.2
"N00002411",339,62,5.5
"N00002412",388,42,9.2
"N00002413",403,9,44.8
"N00002414",279,12,23.2
"N00002415",276,8,34.5
"N00002416",515,1608,0.3
"N00002417",355,614,0.6
"N00002418",570,2569,0.2
"N00002419",652,1196,0.5
"N00002420",507,1846,0.3
"N00002421",427,1624,0.3
"N00002422",482,2656,0.2
"N00002423",209,5,41.8
"N00002424",328,6,54.7
"N00002425",296,7,42.3
"N00002426",338,5,67.6
"N00002427",351,5,70.2
"N00002428",325,6,54.2
"N00002429",304,6,50.7
"N00002430",318,6,53
"N00002431",999,32,31.2
"N00002432",258,7,36.9
"N00002433",377,9,41.9
"N00002434",266,3,88.7
"N00002435",277,7,39.6
"N00002436",417,12,34.8
"N00002437",291,30,9.7
"N00002438",354,7,50.6
"N00002439",314,8,39.2
"N00002440",306,5,61.2
"N00002441",236,4,59
"N00002442",337,18,18.7
"N00002443",348,8,43.5
"N00002444",812,50,16.2
"N00002445",307,20,15.3
"N00002446",254,6,42.3
"N00002447",326,5,65.2
"N00002448",326,5,65.2
"N00002449",289,11,26.3
"N00002450",287,8,35.9
"N00002451",620,14,44.3
"N00002452",307,13,23.6
"N00002453",364,12,30.3
"N00002454",354,23,15.4
"N00002455",383,12,31.9
"N00002456",381,19,20.1
"N00002457",538,25,21.5
"N00002458",299,35,8.5
"N00002459",830,472,1.8
"N00002460",459,183,2.5
"N00002461",596,1864,0.3
"N00002462",536,2895,0.2
"N00002463",431,1315,0.3
"N00002464",411,1494,0.3
"N00002465",850,31,27.4
"N00002466",302,13,23.2
"N00002467",304,4,76
"N00002468",280,7,40
"N00002469",620,25,24.8
"N00002470",394,7,56.3
"N00002471",322,31,10.4
"N00002472",478,10,47.8
"N00002473",331,4,82.8
"N00002474",373,17,21.9
"N00002475",386,5,77.2
"N00002476",387,10,38.7
"N00002477",312,306,1
"N00002478",570,229,2.5
"N00002479",481,716,0.7
"N00002480",659,1142,0.6
"N00002481",330,12,27.5
"N00002482",314,11,28.5
"N00002483",332,6,55.3
"N00002484",322,10,32.2
"N00002485",285,6,47.5
"N00002486",446,7,63.7
"N00002487",462,8,57.8
"N00002488",1345,19,70.8
"N00002489",818,50,16.4
"N00002490",387,253,1.5
"N00002491",339,15,22.6
"N00002492",309,10,30.9
"N00002493",319,6,53.2
"N00002494",269,6,44.8
"N00002495",594,22,27
"N00002496",360,6,60
"N00002497",615,14,43.9
"N00002498",1256,217,5.8
"N00002499",694,187,3.7
"N00002500",603,17,35.5
"N00002501",1778,103,17.3
"N00002502",531,47,11.3
"N00002503",294,55,5.3
"N00002504",285,15,19
"N00002505",254,6,42.3
"N00002506",287,6,47.8
"N00002507",304,9,33.8
"N00002508",181,9,20.1
"N00002509",243,7,34.7
"N00002510",555,10,55.5
"N00002511",166,3,55.3
"N00002512",694,102,6.8
"N00002513",321,301,1.1
"N00002514",423,230,1.8
"N00002515",315,1548,0.2
"N00002516",371,521,0.7
"N00002517",346,20,17.3
"N00002518",715,133,5.4
"N00002519",336,8,42
"N00002520",880,26,33.8
"N00002521",1352,354,3.8
"N00002522",299,13,23
"N00002523",340,11,30.9
"N00002524",416,12,34.7
"N00002525",1801,2077,0.9
"N00002526",1103,428,2.6
"N00002527",434,22,19.7
"N00002528",300,5,60
"N00002529",416,10,41.6
"N00002530",400,8,50
"N00002531",487,9,54.1
"N00002532",359,12,29.9
"N00002533",910,20,45.5
"N00002534",433,11,39.4
"N00002535",444,18,24.7
"N00002536",607,1499,0.4
"N00002537",1634,2184,0.7
"N00002538",705,1008,0.7
"N00002539",265,13,20.4
"N00002540",1969,487,4
"N00002541",1232,30,41.1
"N00002542",326,9,36.2
"N00002543",265,4,66.2
"N00002544",645,25,25.8
"N00002545",321,10,32.1
"N00002546",255,5,51
"N00002547",1040,23,45.2
"N00002548",574,11,52.2
"N00002549",238,11,21.6
"N00002550",269,5,53.8
"N00002551",346,8,43.2
"N00002552",279,4,69.8
"N00002553",248,6,41.3
"N00002554",372,11,33.8
"N00002555",355,15,23.7
"N00002556",320,5,64
"N00002557",346,29,11.9
"N00002558",307,6,51.2
"N00002559",316,18,17.6
"N00002560",471,85,5.5
"N00002561",314,179,1.8
"N00002562",347,29,12
"N00002563",364,15,24.3
"N00002564",266,58,4.6
"N00002565",288,10,28.8
"N00002566",303,39,7.8
"N00002567",339,37,9.2
"N00002568",309,11,28.1
"N00002569",306,21,14.6
"N00002570",263,22,12
"N00002571",338,14,24.1
"N00002572",346,12,28.8
"N00002573",294,5,58.8
"N00002574",298,5,59.6
"N00002575",309,7,44.1
"N00002576",785,13,60.4
"N00002577",536,9,59.6
"N00002578",299,4,74.8
"N00002579",402,3,134
"N00002580",306,5,61.2
"N00002581",330,10,33
"N00002582",1465,24,61
"N00002583",327,5,65.4
"N00002584",350,7,50
"N00002585",262,5,52.4
"N00002586",350,8,43.8
"N00002587",836,17,49.2
"N00002588",305,6,50.8
"N00002589",317,6,52.8
"N00002590",1559,444,3.5
"N00002591",1265,40,31.6
"N00002592",492,29,17
"N00002593",300,18,16.7
"N00002594",367,4,91.8
"N00002595",399,10,39.9
"N00002596",377,9,41.9
"N00002597",339,5,67.8
"N00002598",263,9,29.2
"N00002599",395,38,10.4
"N00002600",288,6,48
"N00002601",364,8,45.5
"N00002602",339,22,15.4
"N00002603",853,24,35.5
"N00002604",328,16,20.5
"N00002605",258,4,64.5
"N00002606",388,5,77.6
"N00002607",175,3,58.3
"N00002608",251,6,41.8
"N00002609",844,18,46.9
"N00002610",292,8,36.5
"N00002611",135,3,45
"N00002612",309,3,103
"N00002613",678,34,19.9
"N00002614",359,3,119.7
"N00002615",289,4,72.2
"N00002616",342,3,114
"N00002617",462,6,77
"N00002618",221,4,55.2
"N00002619",599,12,49.9
"N00002620",547,10,54.7
"N00002621",216,4,54
"N00002622",314,20,15.7
"N00002623",260,7,37.1
"N00002624",251,6,41.8
"N00002625",332,7,47.4
"N00002626",891,27,33
"N00002627",302,4,75.5
"N00002628",922,13,70.9
"N00002629",242,2,121
"N00002630",297,9,33
"N00002631",320,2,160
"N00002632",414,43,9.6
"N00002633",426,16,26.6
"N00002634",311,260,1.2
"N00002635",341,13,26.2
"N00002636",393,380,1
"N00002637",499,1481,0.3
"N00002638",485,1148,0.4
"N00002639",309,136,2.3
"N00002640",343,11,31.2
"N00002641",361,31,11.6
"N00002642",468,40,11.7
"N00002643",392,75,5.2
"N00002644",330,11,30
"N00002645",317,15,21.1
"N00002646",351,35,10
"N00002647",766,48,16
"N00002648",202,27,7.5
"N00002649",496,359,1.4
"N00002650",305,19,16.1
"N00002651",479,24,20
"N00002652",297,6,49.5
"N00002653",444,25,17.8
"N00002654",337,52,6.5
"N00002655",280,5,56
"N00002656",717,24,29.9
"N00002657",370,19,19.5
"N00002658",429,227,1.9
"N00002659",357,6,59.5
"N00002660",427,110,3.9
"N00002661",490,25,19.6
"N00002662",402,14,28.7
"N00002663",340,9,37.8
"N00002664",298,15,19.9
"N00002665",277,12,23.1
"N00002666",263,23,11.4
"N00002667",778,32,24.3
"N00002668",317,17,18.6
"N00002669",530,1334,0.4
"N00002670",1917,874,2.2
"N00002671",1354,41,33
"N00002672",333,5,66.6
"N00002673",1282,504,2.5
"N00002674",289,10,28.9
"N00002675",385,609,0.6
"N00002676",708,25,28.3
"N00002677",408,887,0.5
"N00002678",368,54,6.8
"N00002679",534,14,38.1
"N00002680",430,594,0.7
"N00002681",436,1009,0.4
"N00002682",457,313,1.5
"N00002683",395,643,0.6
"N00002684",458,720,0.6
"N00002685",385,964,0.4
"N00002686",337,1154,0.3
"N00002687",306,669,0.5
"N00002688",375,1166,0.3
"N00002689",308,38,8.1
"N00002690",249,21,11.9
"N00002691",325,17,19.1
"N00002692",276,462,0.6
"N00002693",338,17,19.9
"N00002694",319,421,0.8
"N00002695",467,14,33.4
"N00002696",316,11,28.7
"N00002697",367,14,26.2
"N00002698",536,25,21.4
"N00002699",351,18,19.5
"N00002700",529,124,4.3
"N00002701",533,552,1
"N00002702",371,22,16.9
"N00002703",614,852,0.7
"N00002704",558,613,0.9
"N00002705",483,482,1
"N00002706",437,841,0.5
"N00002707",564,844,0.7
"N00002708",264,24,11
"N00002709",468,357,1.3
"N00002710",418,17,24.6
"N00002711",764,229,3.3
"N00002712",373,930,0.4
"N00002713",424,590,0.7
"N00002714",490,628,0.8
"N00002715",424,533,0.8
"N00002716",348,180,1.9
"N00002717",566,1679,0.3
"N00002718",473,94,5
"N00002719",333,855,0.4
"N00002720",344,520,0.7
"N00002721",363,1214,0.3
"N00002722",437,1299,0.3
"N00002723",407,24,17
"N00002724",230,14,16.4
"N00002725",433,1267,0.3
"N00002726",1345,1505,0.9
"N00002727",390,212,1.8
"N00002728",1055,149,7.1
"N00002729",293,25,11.7
"N00002730",271,62,4.4
"N00002731",277,12,23.1
"N00002732",307,60,5.1
"N00002733",401,19,21.1
"N00002734",493,185,2.7
"N00002735",431,769,0.6
"N00002736",357,1096,0.3
"N00002737",320,919,0.3
"N00002738",456,1005,0.5
"N00002739",398,1015,0.4
"N00002740",383,732,0.5
"N00002741",456,269,1.7
"N00002742",379,61,6.2
"N00002743",364,619,0.6
"N00002744",267,5,53.4
"N00002745",324,12,27
"N00002746",309,14,22.1
"N00002747",262,44,6
"N00002748",351,456,0.8
"N00002749",334,20,16.7
"N00002750",261,7,37.3
"N00002751",301,29,10.4
"N00002752",283,627,0.5
"N00002753",524,64,8.2
"N00002754",410,192,2.1
"N00002755",589,310,1.9
"N00002756",315,11,28.6
"N00002757",483,12,40.2
"N00002758",254,11,23.1
"N00002759",337,11,30.6
"N00002760",306,7,43.7
"N00002761",941,189,5
"N00002762",364,221,1.6
"N00002763",381,933,0.4
"N00002764",427,1064,0.4
"N00002765",371,1533,0.2
"N00002766",499,1094,0.5
"N00002767",396,877,0.5
"N00002768",362,176,2.1
"N00002769",483,1187,0.4
"N00002770",463,1368,0.3
"N00002771",272,9,30.2
"N00002772",297,16,18.6
"N00002773",217,4,54.2
"N00002774",640,46,13.9
"N00002775",478,26,18.4
"N00002776",292,12,24.3
"N00002777",237,9,26.3
"N00002778",254,12,21.2
"N00002779",496,1668,0.3
"N00002780",345,55,6.3
"N00002781",401,1061,0.4
"N00002782",510,1275,0.4
"N00002783",390,1005,0.4
"N00002784",544,992,0.5
"N00002785",599,2845,0.2
"N00002786",503,1249,0.4
"N00002787",464,1129,0.4
"N00002788",370,772,0.5
"N00002789",539,236,2.3
"N00002790",493,275,1.8
"N00002791",419,300,1.4
"N00002792",479,1086,0.4
"N00002793",452,632,0.7
"N00002794",551,1216,0.5
"N00002795",539,2087,0.3
"N00002796",571,1031,0.6
"N00002797",551,2069,0.3
"N00002798",415,1804,0.2
"N00002799",308,489,0.6
"N00002800",406,929,0.4
"N00002801",486,1880,0.3
"N00002802",452,1800,0.3
"N00002803",506,1009,0.5
"N00002804",412,181,2.3
"N00002805",384,255,1.5
"N00002806",495,1810,0.3
"N00002807",402,1931,0.2
"N00002808",513,1379,0.4
"N00002809",491,1321,0.4
"N00002810",325,71,4.6
"N00002811",340,327,1
"N00002812",397,2341,0.2
"N00002813",449,265,1.7
"N00002814",501,158,3.2
"N00002815",327,12,27.2
"N00002816",358,25,14.3
"N00002817",631,32,19.7
"N00002818",465,13,35.8
"N00002819",448,16,28
"N00002820",609,1050,0.6
"N00002821",457,1090,0.4
"N00002822",393,256,1.5
"N00002823",375,191,2
"N00002824",372,510,0.7
"N00002825",654,1010,0.6
"N00002826",406,2291,0.2
"N00002827",360,2267,0.2
"N00002828",344,38,9.1
"N00002829",477,631,0.8
"N00002830",451,1380,0.3
"N00002831",472,1388,0.3
"N00002832",403,394,1
"N00002833",390,640,0.6
"N00002834",632,1244,0.5
"N00002835",511,958,0.5
"N00002836",444,617,0.7
"N00002837",333,46,7.2
"N00002838",454,2556,0.2
"N00002839",367,1397,0.3
"N00002840",1431,6487,0.2
"N00002841",519,244,2.1
"N00002842",622,129,4.8
"N00002843",389,103,3.8
"N00002844",413,25,16.5
"N00002845",314,9,34.9
"N00002846",629,50,12.6
"N00002847",644,542,1.2
"N00002848",1266,360,3.5
"N00002849",217,10,21.7
"N00002850",294,10,29.4
"N00002851",401,24,16.7
"N00002852",307,7,43.9
"N00002853",1040,162,6.4
"N00002854",474,255,1.9
"N00002855",454,179,2.5
"N00002856",314,107,2.9
"N00002857",521,219,2.4
"N00002858",440,11,40
"N00002859",540,46,11.7
"N00002860",368,123,3
"N00002861",421,27,15.6
"N00002862",271,6,45.2
"N00002863",329,7,47
"N00002864",347,12,28.9
"N00002865",643,1198,0.5
"N00002866",482,932,0.5
"N00002867",573,522,1.1
"N00002868",488,32,15.2
"N00002869",402,82,4.9
"N00002870",587,351,1.7
"N00002871",864,79,10.9
"N00002872",313,32,9.8
"N00002873",298,5,59.6
"N00002874",295,5,59
"N00002875",1081,4630,0.2
"N00002876",531,3126,0.2
"N00002877",297,16,18.6
"N00002878",205,42,4.9
"N00002879",434,584,0.7
"N00002880",438,1240,0.4
"N00002881",523,35,14.9
"N00002882",375,719,0.5
"N00002883",478,453,1.1
"N00002884",476,480,1
"N00002885",659,37,17.8
"N00002886",823,33,24.9
"N00002887",661,365,1.8
"N00002888",424,130,3.3
"N00002889",324,37,8.8
"N00002890",406,756,0.5
"N00002891",633,455,1.4
"N00002892",500,684,0.7
"N00002893",274,44,6.2
"N00002894",341,13,26.2
"N00002895",502,40,12.6
"N00002896",353,668,0.5
"N00002897",998,215,4.6
"N00002898",302,78,3.9
"N00002899",303,117,2.6
"N00002900",309,10,30.9
"N00002901",277,181,1.5
"N00002902",329,18,18.3
"N00002903",747,33,22.6
"N00002904",422,272,1.6
"N00002905",433,39,11.1
"N00002906",420,40,10.5
"N00002907",634,499,1.3
"N00002908",474,178,2.7
"N00002909",558,827,0.7
"N00002910",716,715,1
"N00002911",724,810,0.9
"N00002912",345,1255,0.3
"N00002913",309,144,2.1
"N00002914",1272,2571,0.5
"N00002915",217,59,3.7
"N00002916",443,424,1
"N00002917",308,727,0.4
"N00002918",339,4366,0.1
"N00002919",391,1776,0.2
"N00002920",375,54,6.9
"N00002921",309,7111,0
"N00002922",468,2757,0.2
"N00002923",351,1803,0.2
"N00002924",386,70,5.5
"N00002925",311,720,0.4
"N00002926",368,117,3.1
"N00002927",390,3859,0.1
"N00002928",358,3080,0.1
"N00002929",727,5764,0.1
"N00002930",416,939,0.4
"N00002931",628,610,1
"N00002932",393,1650,0.2
"N00002933",522,1737,0.3
"N00002934",429,3428,0.1
"N00002935",402,3751,0.1
"N00002936",395,1739,0.2
"N00002937",409,1132,0.4
"N00002938",420,1702,0.2
"N00002939",411,2556,0.2
"N00002940",388,4459,0.1
"N00002941",312,37,8.4
"N00002942",427,2364,0.2
"N00002943",288,7,41.1
"N00002944",633,11,57.5
"N00002945",378,23,16.4
"N00002946",297,12,24.8
"N00002947",396,21,18.9
"N00002948",345,136,2.5
"N00002949",360,56,6.4
"N00002950",396,52,7.6
"N00002951",231,18,12.8
"N00002952",326,315,1
"N00002953",226,22,10.3
"N00002954",639,2379,0.3
"N00002955",438,3373,0.1
"N00002956",358,426,0.8
"N00002957",378,226,1.7
"N00002958",453,5629,0.1
"N00002959",546,1421,0.4
"N00002960",350,1962,0.2
"N00002961",326,1257,0.3
"N00002962",374,59,6.3
"N00002963",368,1179,0.3
"N00002964",373,1210,0.3
"N00002965",311,2094,0.1
"N00002966",576,1818,0.3
"N00002967",277,7,39.6
"N00002968",279,6,46.5
"N00002969",218,8,27.2
"N00002970",281,17,16.5
"N00002971",365,42,8.7
"N00002972",287,209,1.4
"N00002973",407,1720,0.2
"N00002974",324,1737,0.2
"N00002975",488,987,0.5
"N00002976",308,435,0.7
"N00002977",410,1920,0.2
"N00002978",450,3250,0.1
"N00002979",408,24,17
"N00002980",398,26,15.3
"N00002981",250,36,6.9
"N00002982",516,58,8.9
"N00002983",320,471,0.7
"N00002984",213,14,15.2
"N00002985",140,2,70
"N00002986",382,23,16.6
"N00002987",469,1348,0.3
"N00002988",462,2208,0.2
"N00002989",500,2130,0.2
"N00002990",355,6861,0.1
"N00002991",349,2279,0.2
"N00002992",495,1444,0.3
"N00002993",228,38,6
"N00002994",635,1024,0.6
"N00002995",691,180,3.8
"N00002996",235,35,6.7
"N00002997",290,419,0.7
"N00002998",256,10,25.6
"N00002999",253,12,21.1
"N00003000",481,2352,0.2
"N00003001",265,1244,0.2
"N00003002",809,1955,0.4
"N00003003",1353,2061,0.7
"N00003004",262,401,0.7
"N00003005",482,1599,0.3
"N00003006",440,626,0.7
"N00003007",493,1699,0.3
"N00003008",635,361,1.8
"N00003009",513,970,0.5
"N00003010",414,94,4.4
"N00003011",302,80,3.8
"N00003012",393,1150,0.3
"N00003013",408,1761,0.2
"N00003014",422,765,0.6
"N00003015",394,1501,0.3
"N00003016",303,1049,0.3
"N00003017",381,348,1.1
"N00003018",239,104,2.3
"N00003019",539,23,23.4
"N00003020",440,100,4.4
"N00003021",383,205,1.9
"N00003022",303,76,4
"N00003023",250,6,41.7
"N00003024",426,45,9.5
"N00003025",341,368,0.9
