"Geography_Code","NM_1531_1_0","NM_1531_1_1","NM_1531_1_10","NM_1531_1_100","NM_1531_1_101","NM_1531_1_11","NM_1531_1_12","NM_1531_1_13","NM_1531_1_14","NM_1531_1_15","NM_1531_1_16","NM_1531_1_17","NM_1531_1_18","NM_1531_1_19","NM_1531_1_2","NM_1531_1_20","NM_1531_1_21","NM_1531_1_22","NM_1531_1_23","NM_1531_1_24","NM_1531_1_25","NM_1531_1_26","NM_1531_1_27","NM_1531_1_28","NM_1531_1_29","NM_1531_1_3","NM_1531_1_30","NM_1531_1_31","NM_1531_1_32","NM_1531_1_33","NM_1531_1_34","NM_1531_1_35","NM_1531_1_36","NM_1531_1_37","NM_1531_1_38","NM_1531_1_39","NM_1531_1_4","NM_1531_1_40","NM_1531_1_41","NM_1531_1_42","NM_1531_1_43","NM_1531_1_44","NM_1531_1_45","NM_1531_1_46","NM_1531_1_47","NM_1531_1_48","NM_1531_1_49","NM_1531_1_5","NM_1531_1_50","NM_1531_1_51","NM_1531_1_52","NM_1531_1_53","NM_1531_1_54","NM_1531_1_55","NM_1531_1_56","NM_1531_1_57","NM_1531_1_58","NM_1531_1_59","NM_1531_1_6","NM_1531_1_60","NM_1531_1_61","NM_1531_1_62","NM_1531_1_63","NM_1531_1_64","NM_1531_1_65","NM_1531_1_66","NM_1531_1_67","NM_1531_1_68","NM_1531_1_69","NM_1531_1_7","NM_1531_1_70","NM_1531_1_71","NM_1531_1_72","NM_1531_1_73","NM_1531_1_74","NM_1531_1_75","NM_1531_1_76","NM_1531_1_77","NM_1531_1_78","NM_1531_1_79","NM_1531_1_8","NM_1531_1_80","NM_1531_1_81","NM_1531_1_82","NM_1531_1_83","NM_1531_1_84","NM_1531_1_85","NM_1531_1_86","NM_1531_1_87","NM_1531_1_88","NM_1531_1_89","NM_1531_1_9","NM_1531_1_90","NM_1531_1_91","NM_1531_1_92","NM_1531_1_93","NM_1531_1_94","NM_1531_1_95","NM_1531_1_96","NM_1531_1_97","NM_1531_1_98","NM_1531_1_99"
"N00004034",237,5,2,0,0,1,2,1,1,3,2,1,1,3,3,1,0,2,4,0,2,4,3,3,3,5,7,7,1,6,2,5,5,0,4,2,2,2,4,3,3,5,3,4,4,5,3,4,1,4,1,4,1,2,4,2,1,2,2,2,3,6,3,2,6,3,0,4,5,3,3,1,1,2,3,2,0,1,2,0,3,2,2,6,0,3,0,3,2,2,1,0,2,2,0,0,0,0,0,0,0,0
"N00004035",288,2,1,0,0,4,2,2,3,5,2,2,3,2,0,2,2,4,4,4,0,5,1,3,3,5,3,2,4,7,2,2,1,1,3,2,1,3,3,7,3,2,2,1,4,1,3,2,4,5,1,2,3,4,2,6,5,1,1,2,4,1,4,2,7,3,7,4,4,2,4,3,8,7,6,12,4,3,4,8,2,8,1,7,3,2,2,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0
"N00004036",261,9,2,0,0,2,4,4,2,0,4,1,3,2,5,2,5,1,2,4,1,2,4,1,6,10,2,9,4,8,6,5,7,4,7,5,7,2,4,6,3,4,4,5,3,4,4,3,4,4,3,3,1,1,1,3,1,1,2,1,2,2,2,3,3,1,1,0,2,5,0,0,1,1,3,1,1,0,3,0,6,0,0,2,0,4,1,1,0,1,2,2,3,1,0,0,0,0,0,0,0,0
"N00004037",307,3,3,0,0,3,1,5,2,3,3,1,5,6,3,1,4,2,5,3,3,3,1,6,5,7,5,4,9,8,4,6,7,2,4,5,3,8,5,4,5,2,6,1,7,0,1,6,2,6,7,3,6,5,2,2,5,0,6,1,3,3,5,3,1,4,0,6,2,5,1,2,0,2,2,2,3,3,2,2,6,0,4,5,1,3,0,2,0,0,0,6,2,1,0,0,0,0,0,0,0,1
"N00004038",255,4,2,0,0,1,1,2,4,1,1,3,3,2,3,4,1,0,5,4,2,6,5,3,2,4,4,3,5,3,1,2,4,2,2,7,3,4,3,3,1,5,8,3,1,4,4,4,3,0,1,1,5,4,2,1,3,4,2,4,3,0,1,2,3,1,3,7,6,0,2,2,6,3,3,6,4,0,3,2,3,3,1,3,4,3,2,0,2,2,1,3,0,1,0,0,0,0,1,0,0,0
"N00004039",285,4,1,0,0,2,1,4,2,4,5,3,5,2,0,3,5,0,6,3,8,4,6,1,4,3,1,3,3,2,2,3,2,1,5,1,3,3,4,1,8,1,6,1,7,6,6,0,1,3,3,4,5,3,1,4,1,1,5,5,7,5,2,1,6,5,4,5,4,2,5,0,2,1,2,2,2,3,5,7,2,1,6,1,2,3,4,2,1,1,2,4,2,1,1,0,0,0,0,1,0,0
"N00004040",300,4,3,0,0,6,4,0,3,5,4,5,3,3,1,4,6,2,5,2,3,1,3,3,0,3,2,1,3,5,1,2,5,4,1,4,4,3,5,3,1,3,7,5,8,9,4,2,3,5,4,3,5,4,6,8,2,5,2,3,2,5,1,3,7,4,0,2,3,2,3,4,4,2,2,5,5,6,2,5,4,5,1,4,1,1,0,2,3,1,1,4,0,0,1,0,0,0,0,0,0,0
"N00004041",304,3,6,0,0,3,1,4,4,6,6,7,7,3,3,1,5,1,1,2,1,3,4,3,2,1,0,3,1,1,2,1,4,1,4,4,0,4,5,6,6,6,5,4,4,8,7,4,2,2,1,6,4,2,2,2,2,1,5,4,3,4,4,2,0,3,4,6,13,1,4,10,2,5,8,7,6,7,0,3,3,4,1,2,1,1,2,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0
"N00004042",586,7,5,0,0,5,10,6,10,5,8,10,13,6,5,6,7,6,6,10,7,11,3,7,3,3,5,5,3,7,4,6,7,7,6,1,4,9,8,3,13,14,14,7,4,11,8,6,12,8,14,6,15,8,4,4,8,13,9,6,10,1,5,4,13,7,7,7,6,8,10,6,8,10,6,3,4,3,5,5,10,2,4,4,5,2,2,2,2,0,0,6,1,0,0,0,0,0,0,0,0,0
"N00004043",357,8,6,0,0,5,6,10,5,9,4,7,3,3,4,7,2,2,5,1,6,1,2,2,2,8,0,7,2,7,1,3,2,7,5,7,3,4,8,3,9,3,7,7,6,16,9,4,1,6,5,2,3,4,6,1,6,4,7,3,6,5,2,4,2,3,2,3,3,4,5,4,1,2,4,3,3,1,3,5,2,1,1,1,2,2,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0
"N00004044",290,2,2,0,0,0,7,5,3,2,3,4,3,8,1,3,2,3,0,4,4,3,3,3,3,1,4,2,2,3,2,1,3,1,5,1,2,3,1,4,3,1,6,1,4,5,4,1,7,1,4,5,5,2,8,5,4,8,2,3,4,7,2,3,1,3,4,5,4,3,2,4,2,4,3,4,5,8,5,2,3,3,5,1,4,3,6,0,1,2,0,2,2,0,0,0,0,0,1,0,0,0
"N00004045",347,3,5,0,0,5,6,3,2,3,3,2,9,5,4,3,5,6,5,4,2,4,6,4,6,6,1,5,10,5,3,10,3,5,3,1,2,5,3,2,3,6,5,7,4,8,8,7,5,5,4,5,2,2,3,4,2,5,2,1,1,6,1,5,3,2,2,7,7,5,3,3,6,9,4,3,6,1,1,0,1,5,2,0,1,2,3,0,2,1,0,3,1,2,2,0,0,0,0,0,0,0
"N00004046",292,1,4,0,0,5,7,2,4,4,4,5,3,4,2,6,7,6,2,3,3,4,3,2,2,2,4,6,2,3,2,4,5,3,3,7,3,4,3,6,5,5,2,3,1,5,3,1,7,4,2,4,4,3,4,1,3,1,1,1,7,4,0,9,3,5,3,4,1,2,5,6,5,3,2,3,4,4,0,1,3,1,3,3,1,2,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0
"N00004047",1081,12,24,0,0,15,17,22,20,23,15,32,21,15,16,13,19,12,14,7,6,4,4,6,5,21,6,6,9,12,10,16,16,22,21,16,19,23,25,30,35,20,25,31,15,38,21,26,19,24,19,27,14,7,9,9,6,7,24,11,3,6,4,13,7,8,3,4,6,16,2,1,2,1,0,1,2,1,1,2,22,1,0,0,1,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"N00004048",474,8,5,0,0,11,10,9,7,9,8,9,10,4,6,9,7,6,5,5,5,4,5,2,3,4,2,1,3,4,1,2,4,12,6,10,4,10,9,13,11,11,9,12,10,6,17,9,16,8,8,7,6,9,10,7,4,3,9,3,0,4,5,6,1,2,1,2,2,9,2,4,2,1,2,1,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"N00004049",492,9,6,0,0,7,10,4,9,5,5,4,8,7,3,3,2,3,5,1,1,4,2,3,4,7,1,3,4,4,5,4,6,10,9,8,8,12,13,16,22,11,6,7,6,9,7,6,8,5,6,4,5,3,3,2,7,7,11,8,6,9,1,13,6,2,4,8,7,7,5,5,4,4,1,2,4,0,1,0,13,6,1,1,2,2,1,3,2,0,0,13,0,0,0,1,0,0,0,0,0,0
"N00004050",984,20,15,0,1,15,13,6,16,12,8,8,10,10,17,7,14,8,10,17,15,3,10,7,7,15,6,8,6,8,12,7,10,19,20,30,26,19,19,21,15,14,11,18,7,9,19,18,17,17,10,13,10,17,15,18,11,17,20,15,8,6,12,8,12,11,9,9,5,24,6,4,3,7,4,7,4,5,4,1,19,6,3,4,8,2,3,2,1,2,0,16,3,0,0,0,0,0,0,0,0,0
"N00004051",992,3,21,0,0,19,21,14,17,20,23,22,24,9,8,16,12,18,13,25,9,7,9,1,5,6,2,0,1,7,2,5,5,9,5,6,9,18,22,15,15,16,23,21,24,30,25,16,18,24,16,17,23,23,19,16,16,14,15,8,11,8,11,5,16,7,6,6,11,18,4,2,5,6,4,3,5,4,5,0,16,3,1,0,1,0,3,2,2,2,1,16,0,1,0,0,0,0,0,0,0,0
"N00004052",330,2,1,0,0,5,4,4,2,4,3,4,3,4,5,4,4,6,3,5,6,2,3,2,2,1,2,0,0,3,2,3,3,1,3,5,2,3,2,0,2,2,5,6,4,9,7,6,4,5,7,9,8,6,6,6,7,7,3,5,8,2,5,12,5,9,8,8,1,2,1,2,5,1,2,2,2,3,3,3,1,3,3,2,3,2,3,0,1,0,0,3,0,0,1,1,0,0,0,0,0,1
"N00004053",300,7,1,0,0,5,1,2,6,3,5,4,1,3,4,5,4,4,3,3,4,6,2,1,3,4,3,5,3,4,2,7,4,1,1,1,3,4,3,6,6,6,3,6,7,9,3,1,7,5,6,6,6,1,6,4,6,1,1,5,4,3,3,3,2,0,4,7,3,2,4,4,2,4,0,1,2,2,2,3,4,2,1,2,0,1,2,1,0,0,0,1,5,1,0,2,0,0,0,0,0,0
"N00004054",483,2,4,0,0,7,1,4,4,9,9,4,9,10,13,8,2,6,6,7,4,6,6,3,6,4,6,6,6,5,9,8,7,5,9,7,9,7,7,13,6,4,5,9,10,6,7,9,8,6,11,9,11,4,5,4,6,9,9,4,4,5,5,3,7,3,6,7,4,4,1,4,4,6,2,3,3,1,2,1,10,1,3,0,1,2,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0
"N00004055",235,4,2,0,0,3,1,1,4,0,5,4,2,2,4,1,2,0,4,1,2,2,4,2,3,3,3,3,1,3,0,1,4,3,4,4,2,4,3,4,3,3,3,6,2,1,4,0,4,3,6,4,5,2,3,6,6,2,0,3,2,5,2,4,5,5,4,1,0,0,0,6,0,3,3,5,0,1,2,2,5,1,3,1,5,1,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"N00004056",427,3,5,0,0,11,9,6,9,10,4,7,7,13,7,7,7,3,10,4,1,2,2,6,3,10,2,5,0,6,0,11,5,6,10,12,5,8,8,2,9,4,11,15,8,13,6,2,12,9,5,4,5,6,3,9,3,3,7,4,1,0,1,5,1,0,2,3,5,4,6,2,1,2,3,0,2,4,2,0,7,0,2,1,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0
"N00004057",382,3,6,0,0,4,1,4,5,8,5,6,5,10,4,4,4,4,5,8,2,4,3,3,2,5,0,1,3,2,4,4,4,2,2,11,7,0,4,4,8,11,3,3,7,5,10,6,12,6,3,10,6,5,8,2,5,5,1,6,4,5,11,7,7,4,5,3,5,5,2,4,3,3,6,3,3,4,2,2,7,4,0,0,1,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0
"N00004058",1248,28,21,0,0,14,16,20,13,21,14,19,17,15,30,8,11,7,17,11,9,18,12,8,13,25,26,32,27,31,40,19,28,30,25,29,31,23,23,23,17,20,12,16,23,17,15,17,17,20,13,8,16,7,11,11,17,14,24,9,13,11,5,7,9,4,7,8,4,25,4,5,4,5,1,5,8,3,1,4,19,4,3,0,0,1,0,1,0,2,1,24,1,1,0,0,0,0,0,0,0,0
"N00004059",1463,39,22,1,0,13,11,18,21,22,14,18,13,21,37,16,15,18,7,22,14,30,35,44,49,46,39,61,39,30,52,45,40,35,27,28,32,29,18,25,23,21,21,21,21,20,18,20,16,10,5,8,14,14,4,5,4,6,24,5,2,6,3,7,6,2,5,1,2,22,5,2,0,2,2,3,1,0,2,0,32,2,0,2,1,0,1,1,2,0,0,22,1,0,0,0,0,0,0,0,0,0
"N00004060",1223,31,19,0,0,18,13,14,18,11,14,14,17,16,27,18,11,15,18,15,21,13,27,25,23,31,32,38,43,32,31,41,34,26,38,40,35,18,20,17,25,15,17,16,16,11,9,18,14,15,11,12,8,10,7,3,9,9,25,1,2,5,8,2,3,2,2,1,1,20,0,1,4,1,1,1,2,0,0,1,18,1,0,0,1,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0
"N00004061",640,11,8,0,0,5,13,13,17,9,11,16,11,15,14,13,13,8,5,7,4,6,8,1,3,17,12,10,8,12,16,13,16,18,14,16,13,15,13,17,14,16,12,11,9,8,11,17,8,7,6,6,7,3,2,5,5,3,12,1,3,2,1,2,0,0,3,2,0,13,0,2,1,0,1,1,0,1,0,0,13,0,0,0,0,1,1,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0
"N00004062",493,1,10,0,0,8,10,4,10,7,10,6,9,4,5,10,13,6,12,3,11,3,8,2,3,7,6,1,2,6,6,6,5,1,4,10,7,8,5,5,6,7,10,8,11,13,10,11,10,19,7,12,6,7,10,7,8,12,2,8,8,4,8,3,3,2,1,2,2,11,1,2,1,2,2,0,3,1,2,0,3,0,2,0,1,0,0,1,0,1,0,6,2,1,0,0,0,0,0,0,0,0
"N00004063",832,10,10,0,0,9,7,5,11,11,11,13,12,15,13,11,12,15,12,9,7,10,15,9,7,17,10,13,12,8,15,11,8,6,5,14,10,10,13,17,15,11,15,18,13,12,10,10,18,27,13,11,16,10,12,17,10,7,10,8,12,8,8,14,6,7,7,10,10,9,8,5,4,3,2,5,6,3,1,0,8,3,2,1,2,1,3,2,0,0,1,14,1,0,0,0,0,0,0,0,0,0
"N00004064",612,8,8,0,0,6,9,11,9,6,7,15,7,12,10,5,10,8,7,10,9,13,9,4,0,5,7,8,16,14,9,9,9,12,9,12,10,8,13,9,3,10,11,4,7,9,15,14,9,7,5,12,6,15,9,15,6,7,11,11,7,11,5,4,7,3,4,10,2,9,0,1,1,0,2,0,1,0,0,0,11,0,1,2,2,1,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0
"N00004065",260,3,0,0,0,5,0,3,1,6,3,1,2,2,6,1,1,4,5,2,5,3,5,5,3,4,0,4,1,4,1,3,0,4,6,2,7,4,1,1,1,4,3,0,2,3,3,2,5,7,2,2,2,3,4,0,2,1,1,4,5,1,4,6,1,1,4,4,3,4,1,0,4,0,3,3,4,5,2,1,1,3,6,3,2,10,3,2,0,1,5,1,2,3,0,0,1,0,1,1,0,0
"N00004066",245,2,1,1,0,1,3,4,1,0,1,5,1,4,0,3,3,0,3,4,5,5,2,1,0,2,0,3,5,2,4,1,3,6,8,4,2,1,2,4,3,1,1,1,2,3,1,4,4,5,4,5,2,3,3,6,4,6,3,6,1,8,5,0,4,8,6,3,7,4,4,5,3,1,3,2,0,1,2,1,0,2,0,1,1,1,1,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0
"N00004067",259,5,6,0,0,4,4,4,1,7,7,3,3,4,6,2,4,3,2,4,4,5,1,7,6,2,7,1,5,3,2,6,5,4,2,4,5,2,5,4,3,3,2,6,5,2,7,2,3,0,4,2,4,1,0,2,2,1,6,2,0,3,0,1,1,3,0,4,2,3,2,1,2,2,2,1,1,4,2,3,3,0,2,1,1,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"N00004068",289,5,6,0,0,4,4,2,4,6,3,2,6,7,1,3,9,4,5,4,4,3,3,2,4,2,4,3,4,4,3,3,5,4,3,2,6,9,4,5,0,4,7,3,6,5,4,4,4,1,2,4,4,6,6,1,2,2,4,3,2,2,1,4,4,2,4,2,6,5,1,3,2,5,3,2,1,1,1,2,1,2,0,2,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"N00004069",251,2,4,0,0,2,3,4,2,6,4,2,0,5,7,5,4,8,3,5,3,2,5,5,4,4,2,3,4,5,5,3,6,3,1,5,3,4,5,2,2,2,3,2,1,3,4,3,5,3,2,0,4,8,4,2,1,1,2,4,3,1,0,3,2,3,4,2,3,6,3,2,3,1,2,2,1,0,0,2,2,2,2,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
"N00004070",213,1,0,0,0,1,2,3,2,1,0,4,2,0,4,3,3,2,1,7,0,2,2,3,3,1,2,2,0,0,3,2,1,4,2,1,2,2,1,3,2,2,5,3,2,4,3,0,1,5,4,12,6,5,3,1,4,5,1,0,1,1,5,8,5,1,4,4,5,4,4,4,3,3,2,0,2,1,2,2,1,2,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"N00004071",282,7,6,0,0,5,4,4,3,1,7,7,2,6,3,3,6,1,2,4,4,4,4,5,5,7,5,4,6,5,4,3,3,8,5,3,7,5,5,5,3,2,4,3,1,5,3,7,3,2,3,2,1,1,1,4,3,4,6,1,3,3,2,3,3,4,3,3,1,3,2,1,1,3,0,1,1,2,4,3,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"N00004072",341,2,4,0,0,7,7,8,3,5,7,5,4,5,5,2,4,3,2,5,7,7,2,5,3,10,8,6,6,3,4,2,1,11,6,1,12,6,10,6,3,1,6,6,0,4,5,8,1,3,6,4,4,4,3,0,1,1,10,2,4,7,5,5,5,1,3,6,2,4,5,1,0,1,0,0,3,1,1,5,10,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"N00004073",1068,25,10,0,0,13,16,9,11,24,18,24,22,20,24,6,15,10,11,14,23,13,16,16,16,25,25,17,21,35,19,30,22,20,24,23,31,22,15,30,14,13,20,14,19,13,20,15,7,12,9,10,10,9,10,14,10,5,15,5,4,4,6,1,5,6,0,1,1,21,2,1,2,1,2,2,0,4,1,0,21,0,0,1,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
"N00004074",335,5,3,0,0,8,5,8,5,4,6,6,4,1,3,1,1,3,0,3,1,3,1,7,3,4,14,3,7,11,9,7,12,11,5,6,9,6,5,5,5,6,2,4,2,6,1,4,5,2,5,3,7,1,4,6,2,0,9,4,3,3,0,2,2,4,3,1,1,6,2,2,1,3,2,0,2,2,4,1,4,1,0,0,1,2,0,2,0,0,1,6,0,0,1,0,0,0,0,0,0,0
"N00004075",427,4,0,0,0,3,6,6,4,9,7,9,10,11,0,6,10,10,10,3,5,11,3,2,3,6,5,2,4,2,4,7,4,4,0,4,2,3,4,5,4,5,9,7,9,10,8,6,11,11,12,4,11,9,6,8,5,5,3,8,7,9,6,8,6,3,6,4,3,2,2,0,4,1,3,4,0,0,1,3,5,3,1,0,1,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0
"N00004076",319,6,5,0,0,2,3,2,4,3,8,4,5,9,4,6,6,8,10,2,5,4,6,1,2,3,1,7,3,1,5,4,2,6,4,2,3,3,4,5,5,6,3,10,11,6,5,1,6,6,6,7,9,4,2,2,3,2,8,4,3,0,1,0,2,1,3,2,0,5,0,1,2,1,2,2,1,2,0,0,2,3,2,5,1,0,1,1,1,1,1,7,1,0,0,1,0,0,0,0,0,0
"N00004077",359,6,5,0,0,6,6,4,8,1,2,2,4,6,6,5,3,6,5,7,3,6,4,5,4,9,6,3,9,6,4,11,1,1,6,4,6,10,3,9,3,1,3,7,5,4,7,7,6,6,2,6,5,3,6,5,2,4,4,7,4,6,6,3,1,6,3,3,5,4,4,1,4,3,2,0,0,3,0,3,4,4,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
"N00004078",309,4,3,0,0,6,5,7,3,4,10,4,4,4,5,2,1,4,3,8,4,4,7,1,4,3,3,2,3,0,4,4,2,2,3,1,2,4,8,5,8,4,10,8,6,8,5,1,4,2,4,5,3,2,1,2,4,2,6,2,4,4,3,3,4,5,2,3,5,3,4,2,2,2,0,4,1,6,1,1,4,1,0,0,1,1,0,1,0,1,1,4,1,2,2,0,0,1,0,0,0,0
"N00004079",282,2,3,0,0,2,4,2,3,8,7,3,1,3,3,4,7,1,4,2,2,1,4,1,2,2,6,2,6,8,3,2,2,4,0,2,4,1,2,3,4,3,4,7,7,3,3,4,5,8,4,0,3,5,6,4,4,7,1,8,3,5,4,4,5,1,4,5,5,1,6,3,2,2,4,2,4,4,5,0,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"N00004080",306,4,6,0,0,5,3,8,7,4,4,4,10,4,2,5,1,3,2,2,5,5,7,3,2,5,6,2,2,5,6,3,8,3,2,3,4,4,1,7,1,5,6,4,2,3,5,4,6,5,3,2,4,5,3,1,3,3,8,4,4,1,5,3,7,7,4,2,5,3,2,4,2,2,0,0,1,1,2,3,5,0,1,0,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0
"N00004081",299,5,4,0,0,1,3,4,3,5,4,6,5,2,3,3,3,2,5,1,1,4,6,5,8,2,9,7,4,4,2,8,3,2,0,1,9,4,4,5,5,0,9,3,8,1,5,5,6,7,4,5,3,8,2,3,5,3,4,1,2,2,1,1,3,0,4,7,5,4,5,1,4,3,2,4,2,1,1,0,7,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"N00004082",376,7,4,0,0,4,6,6,2,7,3,7,5,7,9,4,9,4,3,6,3,7,4,7,5,5,6,7,9,6,7,7,9,5,5,5,7,5,4,2,2,3,6,10,6,5,3,7,6,5,5,2,7,7,9,2,2,0,2,1,4,3,3,4,3,2,4,2,1,8,5,2,2,4,1,2,2,3,2,1,7,3,2,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0
"N00004083",308,2,2,0,1,5,4,6,10,2,6,3,5,5,4,5,8,2,5,8,6,3,5,5,6,3,3,4,2,2,3,3,4,3,1,7,7,7,2,3,6,6,6,4,5,5,4,3,4,3,3,0,2,2,3,3,5,4,3,2,2,7,7,2,4,2,8,1,3,7,6,2,0,2,2,1,2,0,1,0,1,2,1,2,2,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
"N00004084",317,2,3,0,0,6,5,1,8,3,2,1,2,2,0,3,4,3,1,2,3,1,2,1,5,4,2,1,1,1,2,1,3,3,4,4,2,6,6,4,6,6,4,8,4,3,6,2,4,1,5,6,2,4,6,2,5,4,4,2,2,5,10,6,3,4,2,3,2,2,2,4,4,5,4,9,4,6,5,2,6,3,3,4,2,4,3,3,4,6,0,4,1,1,1,0,0,0,0,0,0,0
"N00004085",919,10,9,1,0,9,11,12,7,8,11,3,11,11,11,11,25,22,14,13,7,11,10,9,10,14,11,18,14,10,11,17,8,11,16,9,14,11,10,9,9,9,10,13,12,8,18,11,9,9,12,17,13,9,9,12,13,9,9,5,9,4,17,10,10,15,9,11,11,7,5,6,9,11,7,14,2,13,3,5,3,5,10,1,4,8,11,7,6,5,5,2,7,7,4,3,1,2,1,2,2,0
"N00004086",231,10,0,0,0,4,2,2,1,2,2,4,1,1,0,5,2,4,8,4,4,5,2,5,4,1,4,7,4,3,1,1,3,8,3,2,2,1,3,5,3,1,3,11,5,8,5,3,3,2,3,2,3,4,3,4,2,2,2,0,1,0,2,2,2,2,1,4,1,2,2,0,4,1,1,2,0,0,2,0,1,0,3,2,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"N00004087",783,19,11,0,0,15,11,12,9,5,11,16,5,22,8,43,63,38,10,13,9,10,11,13,10,8,7,13,10,15,15,12,11,15,10,16,11,16,16,12,13,10,11,7,6,10,8,13,9,4,4,8,6,5,6,3,9,8,8,1,4,3,8,3,4,2,2,6,4,10,4,3,1,2,1,0,1,0,1,0,6,0,1,0,0,1,2,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0
"N00004088",407,4,3,0,1,2,5,6,4,9,5,3,5,1,5,1,6,2,7,5,5,4,2,5,4,3,5,3,8,5,3,4,5,3,0,3,5,10,6,4,2,4,5,5,4,1,5,0,8,5,7,5,6,10,10,7,5,9,2,5,1,4,3,4,4,7,2,6,3,1,4,1,2,4,5,2,2,3,5,6,4,4,5,4,8,5,9,3,6,5,1,3,2,4,2,2,2,1,0,1,0,1
"N00004089",303,2,2,0,0,7,1,4,6,4,10,4,7,4,3,4,2,2,1,2,3,2,3,1,0,3,1,0,0,2,4,1,4,6,4,4,5,2,5,4,2,9,5,6,7,5,3,3,3,4,9,2,6,2,3,1,8,8,2,2,8,2,1,4,4,1,2,4,1,3,2,3,5,3,4,2,2,3,3,2,4,2,1,2,5,4,1,1,2,1,0,9,0,2,0,0,0,0,1,0,0,0
"N00004090",990,5,3,0,0,5,4,5,4,7,1,9,13,79,7,285,84,61,35,12,13,7,6,12,11,2,5,13,11,10,8,4,5,7,7,4,6,9,5,5,3,10,5,10,8,16,6,1,7,6,4,7,8,7,6,3,3,10,6,6,3,5,2,2,2,4,6,2,2,7,2,3,4,5,3,1,1,3,4,2,1,0,3,2,4,3,2,0,1,2,0,6,0,1,0,1,0,0,0,0,0,0
"N00004091",944,1,2,0,0,8,7,5,4,5,6,7,5,52,0,177,118,94,45,31,30,32,13,10,7,1,5,5,5,5,3,5,3,4,2,5,4,7,6,3,5,5,1,2,12,4,3,4,4,4,6,5,15,8,5,5,4,8,2,3,2,8,3,6,5,5,4,6,3,3,2,5,3,4,3,2,3,2,3,5,3,4,9,1,4,2,2,2,2,1,3,4,1,1,0,0,1,0,0,0,0,0
"N00004092",277,8,1,0,0,3,2,2,7,2,5,3,2,4,2,4,1,1,1,2,2,1,2,5,4,4,3,4,4,1,7,3,4,8,3,5,2,7,4,6,3,3,2,5,3,2,6,3,5,3,6,4,4,0,2,4,2,2,1,5,3,3,3,2,1,2,3,5,3,3,2,5,4,0,2,2,3,4,0,4,4,1,2,0,5,4,0,3,1,1,0,2,1,3,0,0,0,1,0,1,0,0
"N00004093",373,7,1,1,1,2,0,4,3,2,0,2,1,3,6,3,1,1,3,5,4,7,4,8,7,2,10,5,6,5,5,4,4,6,6,5,1,6,9,7,2,4,3,5,4,6,7,5,5,3,5,5,3,6,8,4,5,6,4,7,5,4,6,6,2,5,3,2,0,5,2,3,8,5,3,3,4,5,5,2,3,8,3,4,4,1,3,2,4,2,2,0,2,1,1,0,1,0,0,0,0,0
"N00004094",563,6,4,0,0,7,9,11,3,7,7,10,6,9,5,6,7,6,5,7,6,9,5,6,6,7,8,11,13,5,13,9,13,10,5,11,10,4,6,9,10,11,8,10,9,8,9,7,7,6,4,4,7,3,3,8,4,6,9,3,7,6,7,6,2,6,1,3,4,12,4,5,7,9,6,4,4,3,4,4,9,3,2,3,3,3,1,1,1,4,0,10,0,0,1,0,0,0,0,0,1,0
