"Geography_Code","NM_1544_1_0","NM_1544_1_1","NM_1544_1_10","NM_1544_1_11","NM_1544_1_12","NM_1544_1_13","NM_1544_1_14","NM_1544_1_15","NM_1544_1_16","NM_1544_1_17","NM_1544_1_18","NM_1544_1_19","NM_1544_1_2","NM_1544_1_20","NM_1544_1_21","NM_1544_1_22","NM_1544_1_23","NM_1544_1_24","NM_1544_1_25","NM_1544_1_26","NM_1544_1_27","NM_1544_1_28","NM_1544_1_29","NM_1544_1_3","NM_1544_1_30","NM_1544_1_31","NM_1544_1_32","NM_1544_1_33","NM_1544_1_34","NM_1544_1_35","NM_1544_1_36","NM_1544_1_37","NM_1544_1_38","NM_1544_1_39","NM_1544_1_4","NM_1544_1_40","NM_1544_1_41","NM_1544_1_42","NM_1544_1_43","NM_1544_1_44","NM_1544_1_45","NM_1544_1_46","NM_1544_1_47","NM_1544_1_48","NM_1544_1_49","NM_1544_1_5","NM_1544_1_50","NM_1544_1_51","NM_1544_1_52","NM_1544_1_53","NM_1544_1_54","NM_1544_1_55","NM_1544_1_6","NM_1544_1_7","NM_1544_1_8","NM_1544_1_9"
"N00000081",339,335,4,4,1,0,1,0,2,0,0,0,326,1,0,0,0,0,1,0,1,0,0,11,1,0,0,0,0,0,0,0,1,0,312,1,0,0,0,0,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,5
"N00000082",342,339,2,2,0,0,0,0,2,0,0,0,329,2,0,0,0,0,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,8
"N00000083",650,645,3,3,2,0,0,0,1,0,0,0,635,1,0,0,0,0,1,0,0,1,0,29,2,0,0,0,0,0,0,0,0,0,600,0,0,0,2,0,2,2,0,2,0,3,0,0,0,0,0,0,2,1,1,6
"N00000084",456,453,1,1,1,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,10,2,1,1,0,0,0,0,0,0,0,435,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,4
"N00000085",437,431,37,36,1,23,3,0,9,1,0,1,394,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,3,3,0,0,1,0,366,1,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0
"N00000086",395,389,32,32,0,23,0,0,9,0,0,0,350,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,328,0,0,0,1,0,4,3,0,0,3,3,0,1,1,1,0,0,0,0,0,7
"N00000087",913,908,26,25,0,15,6,0,4,1,0,1,864,0,0,0,0,0,0,0,0,0,0,41,1,1,0,1,0,0,0,0,0,0,818,0,0,0,0,0,3,3,0,2,1,5,0,0,1,1,0,0,0,0,0,18
"N00000088",216,213,9,9,3,4,0,0,2,0,0,0,201,1,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3
"N00000089",478,473,14,14,0,9,5,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,432,0,0,0,1,0,3,3,0,3,0,5,0,0,1,0,1,0,0,0,2,5
"N00000090",392,388,20,20,1,5,4,0,10,0,0,0,361,1,0,1,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,3,2,0,2,0,6,0,1,0,0,0,0,2,0,0,7
"N00000091",476,469,28,27,0,23,2,0,2,1,0,1,433,1,0,0,0,0,1,0,1,0,0,6,5,0,0,0,4,4,0,0,0,0,426,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8
"N00000092",504,500,1,1,1,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,1,0,474,1,0,0,0,1,2,2,0,2,0,2,0,0,0,0,0,0,1,0,0,3
"N00000093",421,417,2,2,2,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,2,1,1,0,0,0,385,0,0,0,0,0,1,1,0,1,0,10,0,0,1,0,1,0,0,0,0,4
"N00000094",492,485,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,3,0,464,3,0,0,0,0,3,3,0,2,1,3,0,0,1,1,0,0,1,0,0,5
"N00000095",468,464,4,4,0,0,3,0,1,0,0,0,458,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,2,0,443,2,0,0,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,2
"N00000096",464,456,0,0,0,0,0,0,0,0,0,0,447,2,0,0,0,0,2,0,0,0,2,23,1,0,0,0,0,0,0,0,0,0,419,0,0,0,1,0,2,2,0,1,1,5,0,0,3,2,1,0,0,0,0,9
"N00000097",850,823,54,54,7,3,15,0,29,0,0,0,764,2,1,0,0,0,1,0,0,0,1,49,22,2,0,2,2,0,2,0,10,0,707,10,0,0,8,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,5
"N00000098",1192,1082,116,113,3,28,59,1,22,3,0,3,953,4,0,0,0,0,4,1,1,1,1,55,97,1,0,1,3,0,0,3,69,0,884,69,0,0,24,0,5,4,1,1,2,11,0,1,4,4,0,0,3,0,0,13
"N00000099",258,252,7,7,3,0,2,0,2,0,0,0,242,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,3,0,225,3,0,0,2,0,1,1,0,1,0,5,0,0,0,0,0,0,1,0,0,3
"N00000100",341,330,30,29,1,1,22,1,4,1,0,1,296,1,0,0,0,0,1,0,1,0,0,10,8,0,0,0,0,0,0,0,5,0,280,5,0,0,3,0,2,2,0,2,0,6,0,0,0,0,0,0,0,0,0,4
"N00000101",282,269,33,33,2,16,7,0,8,0,0,0,234,0,0,0,0,0,0,0,0,0,0,22,12,0,0,0,3,0,1,2,8,0,210,8,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2
"N00000102",318,305,14,14,1,7,4,0,2,0,0,0,286,1,1,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,11,0,273,11,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5
"N00000103",623,608,51,50,5,7,27,0,11,1,0,1,554,5,0,0,0,0,5,0,1,4,0,37,9,0,0,0,1,1,0,0,8,0,506,8,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,3,0,0,3
"N00000104",322,297,32,31,4,15,9,0,3,1,0,1,263,6,2,0,0,0,4,0,2,2,0,16,19,1,0,1,0,0,0,0,11,0,243,9,2,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1
"N00000105",327,317,27,26,2,2,19,0,3,1,0,1,287,5,0,0,0,0,5,0,1,0,4,13,3,0,0,0,0,0,0,0,0,0,268,0,0,0,3,0,1,1,0,1,0,5,0,0,1,1,0,0,1,0,0,3
"N00000106",198,192,8,8,2,2,2,0,2,0,0,0,184,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,4,0,176,4,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"N00000107",269,268,6,6,1,0,4,0,1,0,0,0,257,1,0,0,0,0,1,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
"N00000108",243,239,16,15,0,1,3,3,8,1,0,1,220,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,198,0,0,0,3,0,0,0,0,0,0,8,0,0,1,1,0,0,1,0,0,3
"N00000109",512,504,56,54,0,7,25,0,22,2,0,2,445,4,0,4,0,4,0,0,0,0,0,21,3,0,0,0,3,0,3,0,0,0,411,0,0,0,0,0,1,1,1,0,0,12,0,0,0,0,0,0,1,0,0,3
"N00000110",258,253,26,26,0,3,8,0,15,0,0,0,225,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,2,0,2,0,3,0,198,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2
"N00000111",356,350,9,8,0,3,1,3,1,1,0,1,336,0,0,0,0,0,0,0,0,0,0,19,5,1,0,1,0,0,0,0,4,0,315,4,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,5
"N00000112",402,399,14,14,0,8,3,0,3,0,0,0,381,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,3,0,354,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
"N00000113",309,300,12,12,2,0,5,0,5,0,0,0,287,1,0,0,0,0,1,0,0,0,1,21,7,0,0,0,2,0,1,1,5,0,261,5,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1
"N00000114",318,307,10,9,1,1,4,2,1,1,0,1,294,1,1,0,0,0,0,0,0,0,0,12,7,4,0,4,0,0,0,0,3,0,277,3,0,0,0,0,2,0,0,0,0,5,0,2,1,1,0,0,0,0,0,3
"N00000115",302,295,10,10,2,4,1,0,3,0,0,0,275,4,1,2,0,2,1,0,1,0,0,10,2,0,0,0,0,0,0,0,2,0,263,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,10
"N00000116",287,283,13,13,4,4,5,0,0,0,0,0,269,1,0,0,0,0,1,0,1,0,0,15,2,0,0,0,0,0,0,0,2,0,249,2,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1
"N00000117",168,167,11,11,4,0,2,0,5,0,0,0,152,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4
"N00000118",333,314,5,5,0,0,3,0,2,0,0,0,302,0,0,0,0,0,0,0,0,0,0,9,18,1,0,1,2,2,0,0,14,0,288,14,0,0,1,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,1,6
"N00000119",289,286,1,1,0,0,0,0,1,0,0,0,284,1,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,2,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1
"N00000120",323,317,4,4,1,0,2,0,1,0,0,0,310,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,0,296,3,0,0,0,0,2,2,0,0,2,3,0,0,1,0,1,0,0,0,0,3
"N00000121",293,285,4,3,0,0,2,0,1,1,0,1,279,4,1,0,0,0,3,0,3,0,0,6,3,1,0,1,0,0,0,0,2,0,270,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,2
"N00000122",481,464,8,8,2,0,0,0,6,0,0,0,444,7,0,0,0,0,7,0,3,2,2,19,6,0,0,0,4,2,2,0,0,0,418,0,0,0,2,0,3,3,0,0,3,7,0,0,1,1,0,0,0,0,0,12
"N00000123",351,346,3,3,0,0,1,0,2,0,0,0,339,3,0,0,0,0,3,0,3,0,0,8,1,0,0,0,0,0,0,0,0,0,329,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4
"N00000124",369,364,3,3,1,0,2,0,0,0,0,0,352,1,0,0,0,0,1,0,0,0,1,17,2,0,0,0,0,0,0,0,2,0,334,2,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,9
"N00000125",464,463,3,3,0,0,1,0,2,0,0,0,456,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"N00000126",481,481,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15
"N00000127",405,403,9,9,0,1,8,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,2
"N00000128",991,975,13,13,0,0,9,1,3,0,0,0,955,1,0,0,0,0,1,0,1,0,0,15,6,0,0,0,0,0,0,0,6,0,936,6,0,0,0,0,7,7,0,7,0,4,0,0,2,2,0,0,0,0,0,7
"N00000129",346,338,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,8,0,325,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
"N00000130",498,490,6,5,1,0,3,0,1,1,1,0,483,4,1,0,0,0,3,0,3,0,0,7,1,0,0,0,1,0,1,0,0,0,472,0,0,0,0,0,1,1,1,0,0,4,0,0,2,2,0,0,0,0,0,1
"N00000131",388,382,1,1,1,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,2,2,0,1,1,4,0,0,4,0,4,0,0,0,0,1
"N00000132",366,363,0,0,0,0,0,0,0,0,0,0,358,1,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,5
"N00000133",322,321,1,1,1,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,299,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10
"N00000134",437,430,3,3,0,0,0,0,3,0,0,0,425,2,0,0,0,0,2,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,5,2,0,0,2,12,2,1,0,0,0,0,2,0,0,2
"N00000135",312,312,1,1,0,0,0,0,1,0,0,0,311,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"N00000136",507,499,6,5,3,2,0,0,0,1,0,1,490,4,0,0,0,0,4,0,4,0,0,25,3,0,0,0,3,0,3,0,0,0,463,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
"N00000137",315,313,2,2,1,0,0,0,1,0,0,0,310,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"N00000138",464,460,2,2,0,0,0,0,2,0,0,0,457,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,447,0,0,0,1,0,3,2,0,1,1,4,0,1,0,0,0,0,1,0,0,1
"N00000139",301,299,10,10,2,1,4,0,3,0,0,0,280,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,2,2,264,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,9
"N00000140",333,330,9,8,2,4,1,0,1,1,0,1,318,1,0,0,0,0,1,0,0,1,0,12,1,1,0,1,0,0,0,0,0,0,300,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,3,0,0,3
"N00000141",443,438,6,6,2,4,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,5,3,414,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
"N00000142",205,205,2,2,1,0,0,0,1,0,0,0,197,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,6
"N00000143",215,213,2,2,0,0,2,0,0,0,0,0,209,2,0,0,0,0,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1
"N00000144",228,226,7,6,3,0,1,0,2,1,0,1,215,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,1,0,0,0,203,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,2,0,0,4
"N00000145",124,123,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"N00000146",271,269,14,14,0,13,0,0,1,0,0,0,241,1,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,14
"N00000147",227,223,3,1,0,0,1,0,0,2,0,2,216,0,0,0,0,0,0,0,0,0,0,6,4,1,1,0,0,0,0,0,3,3,207,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1
"N00000148",676,664,9,9,6,0,2,0,1,0,0,0,653,2,0,2,1,1,0,0,0,0,0,43,2,0,0,0,0,0,0,0,1,0,595,1,0,0,1,0,8,7,0,3,4,13,0,1,0,0,0,0,2,0,0,2
"N00000149",432,430,2,2,2,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,387,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6
"N00000150",365,362,1,0,0,0,0,0,0,1,0,1,361,1,0,0,0,0,1,0,1,0,0,20,2,0,0,0,0,0,0,0,2,2,335,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0
"N00000151",283,280,10,10,1,0,9,0,0,0,0,0,268,1,0,0,0,0,1,0,1,0,0,14,1,0,0,0,1,1,0,0,0,0,249,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,2
"N00000152",270,270,4,4,2,0,2,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1
"N00000153",250,244,3,3,3,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,6,0,2,0,0,1
"N00000154",259,258,3,3,3,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,232,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3
"N00000155",337,334,2,2,2,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,1,0,310,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
"N00000156",301,299,1,0,0,0,0,0,0,1,0,1,293,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,2,2,0,0,2,5,0,0,0,0,0,0,1,0,0,5
"N00000157",368,366,4,4,1,0,0,0,3,0,0,0,352,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,2,0,2,0,0,0,328,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,10
"N00000158",678,672,4,4,1,0,0,1,2,0,0,0,662,2,1,0,0,0,1,0,0,1,0,43,1,1,0,1,0,0,0,0,0,0,608,0,0,0,0,0,3,3,0,0,3,10,0,0,0,0,0,0,1,0,0,6
"N00000159",221,219,8,8,1,3,0,0,4,0,0,0,211,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,2,2,200,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
"N00000160",322,316,5,2,0,1,1,0,0,3,0,3,308,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,1,0,1,0,0,0,284,0,0,0,3,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,3
"N00000161",342,334,1,1,1,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,4,1,3,0,2,2,314,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,5
"N00000162",242,239,6,5,1,1,3,0,0,1,1,0,229,0,0,0,0,0,0,0,0,0,0,8,3,1,0,1,0,0,0,0,2,2,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"N00000163",311,311,5,5,1,2,1,0,1,0,0,0,305,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"N00000164",288,287,1,0,0,0,0,0,0,1,0,1,277,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,9
"N00000165",325,323,4,3,1,0,0,2,0,1,0,1,312,1,0,0,0,0,1,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,293,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7
"N00000166",273,268,3,3,1,0,2,0,0,0,0,0,262,1,0,0,0,0,1,1,0,0,0,10,3,1,1,0,0,0,0,0,2,0,249,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,3
"N00000167",379,375,1,1,0,0,0,0,1,0,0,0,367,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,1,0,0,0,0,350,0,0,0,0,0,3,3,0,2,1,3,0,0,0,0,0,0,0,0,0,7
"N00000168",345,339,6,4,1,0,0,0,3,2,0,2,333,1,0,0,0,0,1,0,1,0,0,6,2,1,0,1,0,0,0,0,0,0,324,0,0,0,1,0,3,3,0,1,2,3,0,0,0,0,0,0,0,0,0,0
"N00000169",704,698,3,2,1,1,0,0,0,1,1,0,669,2,0,1,0,1,1,0,0,0,1,26,3,0,0,0,0,0,0,0,1,0,638,1,0,0,2,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,2,24
"N00000170",370,364,1,1,1,0,0,0,0,0,0,0,360,3,0,0,0,0,3,0,3,0,0,20,1,0,0,0,0,0,0,0,0,0,336,0,0,0,1,0,1,1,0,0,1,4,0,0,1,1,0,0,0,0,0,3
"N00000171",416,408,1,1,1,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,4,0,386,4,0,0,2,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,7
"N00000172",772,759,6,6,1,0,1,0,4,0,0,0,750,1,0,0,0,0,1,0,0,0,1,41,8,0,0,0,7,1,6,0,0,0,703,0,0,0,1,0,4,4,0,2,2,4,0,0,0,0,0,0,2,0,0,3
"N00000173",373,367,1,1,1,0,0,0,0,0,0,0,364,3,0,0,0,0,3,1,2,0,0,8,1,0,0,0,0,0,0,0,1,0,354,1,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2
"N00000174",393,385,4,4,2,0,0,0,2,0,0,0,379,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,0,1,0,0,0,341,0,0,0,0,0,6,6,0,3,3,5,0,0,1,1,0,0,3,0,0,2
"N00000175",373,366,3,3,0,0,0,1,2,0,0,0,359,4,0,0,0,0,4,0,1,3,0,11,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,3,3,1,0,2,3,0,0,0,0,0,0,0,0,0,4
"N00000176",474,464,11,11,0,1,9,0,1,0,0,0,449,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,5,1,4,0,3,0,429,0,3,0,0,0,2,0,0,0,0,7,1,1,0,0,0,0,0,0,1,3
"N00000177",323,308,4,4,1,2,0,1,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,7,5,2,0,2,2,282,0,0,0,3,1,1,1,0,1,0,4,0,0,1,1,0,0,0,0,0,5
"N00000178",667,656,23,21,5,5,4,0,7,2,1,1,628,2,0,0,0,0,2,1,0,1,0,24,4,0,0,0,0,0,0,0,4,3,599,1,0,0,0,0,4,4,0,1,3,4,0,0,1,0,1,0,1,0,0,5
"N00000179",852,833,30,30,4,14,5,0,7,0,0,0,796,3,0,0,0,0,3,0,3,0,0,32,12,0,0,0,0,0,0,0,10,8,755,1,0,1,2,0,2,2,0,2,0,9,0,0,2,2,0,0,0,0,1,6
"N00000180",280,280,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"N00000181",274,258,12,11,0,2,6,0,3,1,1,0,243,0,0,0,0,0,0,0,0,0,0,13,10,1,0,1,5,3,2,0,0,0,228,0,0,0,4,0,3,3,0,1,2,0,0,0,3,1,2,0,2,0,0,3
"N00000182",228,227,4,4,1,0,3,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
"N00000183",293,273,12,12,1,6,2,0,3,0,0,0,257,1,0,0,0,0,1,0,1,0,0,8,16,0,0,0,3,1,2,0,7,2,245,0,5,0,6,0,3,3,0,2,1,3,0,0,0,0,0,0,1,0,1,3
"N00000184",372,364,20,19,1,4,6,0,8,1,1,0,337,2,0,1,1,0,1,0,1,0,0,17,2,0,0,0,0,0,0,0,0,0,314,0,0,0,2,0,3,3,0,2,1,5,0,0,1,1,0,0,1,0,0,7
"N00000185",211,210,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,3
"N00000186",299,293,7,7,0,0,0,0,7,0,0,0,283,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,1,1,0,0,1,1,266,0,0,0,2,0,2,2,0,1,1,3,0,0,0,0,0,0,1,0,0,3
"N00000187",255,255,4,3,1,1,1,0,0,1,0,1,246,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
"N00000188",347,347,5,4,0,0,0,0,4,1,0,1,337,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"N00000189",341,338,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1
"N00000190",304,297,1,1,0,0,0,0,1,0,0,0,294,3,0,0,0,0,3,0,3,0,0,10,1,1,0,1,0,0,0,0,0,0,278,0,0,0,0,0,3,2,0,2,0,4,0,1,0,0,0,0,2,0,0,2
"N00000191",303,302,1,0,0,0,0,0,0,1,0,1,299,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2
"N00000192",302,301,7,6,1,1,3,0,1,1,0,1,290,1,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4
"N00000193",291,282,3,1,1,0,0,0,0,2,1,1,277,4,2,0,0,0,2,0,2,0,0,11,2,0,0,0,0,0,0,0,0,0,264,0,0,0,2,0,2,2,0,2,0,2,0,0,1,0,1,0,0,0,0,2
