"Geography_Code","NM_1521_1_0","NM_1521_1_1","NM_1521_1_10","NM_1521_1_11","NM_1521_1_12","NM_1521_1_13","NM_1521_1_2","NM_1521_1_3","NM_1521_1_4","NM_1521_1_5","NM_1521_1_6","NM_1521_1_7","NM_1521_1_8","NM_1521_1_9"
"N00001279",121,0,10,3,7,10,0,0,17,10,10,12,27,25
"N00001280",148,5,10,8,2,8,2,3,18,19,10,9,39,30
"N00001281",214,45,4,2,2,29,4,41,75,18,16,7,11,9
"N00001282",236,47,10,4,6,26,10,37,66,36,18,7,14,12
"N00001283",232,46,6,4,2,18,19,27,76,37,7,13,21,8
"N00001284",274,42,9,5,4,30,8,34,66,40,19,13,30,25
"N00001285",246,26,7,5,2,10,7,19,67,52,19,15,28,22
"N00001286",249,14,6,6,0,21,5,9,42,54,11,23,47,31
"N00001287",206,23,3,2,1,15,3,20,53,36,14,13,28,21
"N00001288",219,18,2,2,0,23,5,13,42,54,5,17,34,24
"N00001289",217,16,3,3,0,17,2,14,54,33,14,14,44,22
"N00001290",251,15,2,0,2,25,1,14,60,56,10,21,37,25
"N00001291",256,19,12,6,6,27,3,16,49,46,15,20,36,32
"N00001292",629,64,30,21,9,89,5,59,162,103,52,26,65,38
"N00001293",283,23,3,1,2,41,6,17,63,54,19,11,34,35
"N00001294",256,14,15,9,6,34,1,13,45,48,18,14,33,35
"N00001295",263,11,11,6,5,29,2,9,45,50,12,29,45,31
"N00001296",208,9,25,17,8,14,4,5,31,21,13,21,45,29
"N00001297",295,15,15,11,4,38,3,12,56,40,16,23,52,40
"N00001298",272,10,37,27,10,22,2,8,30,23,13,22,55,60
"N00001299",231,9,16,10,6,23,0,9,25,29,15,19,47,48
"N00001300",232,7,13,8,5,22,1,6,48,35,20,19,36,32
"N00001301",308,14,20,16,4,39,2,12,53,46,17,18,61,40
"N00001302",475,10,95,71,24,75,2,8,42,46,16,23,90,78
"N00001303",254,6,42,33,9,25,2,4,30,34,12,16,45,44
"N00001304",225,7,14,8,6,22,2,5,44,36,21,23,31,27
"N00001305",230,9,18,17,1,29,3,6,41,41,13,11,32,36
"N00001306",160,8,30,20,10,7,2,6,16,20,0,16,32,31
"N00001307",243,6,42,30,12,27,1,5,25,31,10,15,50,37
"N00001308",342,20,26,21,5,23,4,16,57,55,22,17,66,56
"N00001309",256,6,50,36,14,23,1,5,33,29,13,14,51,37
"N00001310",665,37,56,31,25,74,4,33,94,96,42,51,122,93
"N00001311",197,1,34,29,5,28,0,1,12,22,6,14,44,36
"N00001312",423,19,57,43,14,54,2,17,45,41,13,25,94,75
"N00001313",309,16,27,16,11,11,2,14,62,41,18,22,54,58
"N00001314",278,10,44,33,11,27,2,8,40,34,14,17,50,42
"N00001315",189,11,13,12,1,13,3,8,24,20,6,17,45,40
"N00001316",236,8,26,16,10,8,0,8,27,29,5,28,50,55
"N00001317",207,5,7,4,3,16,1,4,21,27,9,21,49,52
"N00001318",216,18,15,12,3,16,2,16,26,38,10,20,31,42
"N00001319",205,14,12,5,7,18,3,11,38,40,10,13,30,30
"N00001320",189,11,6,4,2,22,5,6,22,30,14,15,43,26
"N00001321",206,9,11,3,8,27,1,8,32,38,12,13,28,36
"N00001322",197,8,28,23,5,13,2,6,34,24,7,15,34,34
"N00001323",228,13,29,24,5,17,3,10,33,26,15,17,35,43
"N00001324",170,12,7,6,1,17,2,10,40,24,10,15,25,20
"N00001325",955,285,18,16,2,112,28,257,300,98,62,8,41,31
"N00001326",273,96,5,2,3,34,6,90,74,25,18,5,14,2
"N00001327",223,69,4,4,0,23,5,64,64,21,27,4,8,3
"N00001328",708,222,17,14,3,87,21,201,205,53,61,11,30,22
"N00001329",216,48,5,3,2,35,5,43,56,29,13,5,17,8
"N00001330",234,73,6,3,3,30,6,67,62,17,29,5,8,4
"N00001331",201,59,7,3,4,24,5,54,54,14,20,6,12,5
"N00001332",165,21,11,6,5,15,1,20,46,16,5,12,25,14
"N00001333",239,79,1,0,1,35,10,69,79,20,13,7,3,2
"N00001334",254,64,8,2,6,42,5,59,68,35,11,4,11,11
"N00001335",175,42,7,1,6,8,5,37,55,24,6,10,16,7
"N00001336",203,72,6,3,3,25,5,67,63,18,9,2,6,2
"N00001337",220,69,4,0,4,32,4,65,57,24,20,5,6,3
"N00001338",212,20,13,13,0,27,4,16,40,30,10,8,25,39
"N00001339",249,8,26,22,4,16,0,8,39,41,6,21,50,42
"N00001340",530,46,37,20,17,43,7,39,94,89,27,35,81,78
"N00001341",262,21,12,6,6,39,6,15,45,44,24,16,36,25
"N00001342",295,31,14,12,2,42,10,21,70,52,15,19,30,22
"N00001343",230,12,6,5,1,23,1,11,76,38,20,14,21,20
"N00001344",260,24,13,4,9,37,5,19,71,39,7,15,33,21
"N00001345",194,21,8,2,6,15,3,18,51,45,10,10,17,17
"N00001346",603,121,8,3,5,70,8,113,198,77,30,25,50,24
"N00001347",402,66,14,7,7,30,6,60,104,71,29,25,42,21
"N00001348",223,34,11,9,2,18,6,28,65,34,24,13,17,7
"N00001349",184,35,4,3,1,16,5,30,51,28,13,7,21,9
"N00001350",665,13,173,144,29,51,4,9,55,53,20,31,116,153
"N00001351",275,3,58,43,15,33,0,3,19,27,10,19,46,60
"N00001352",248,24,32,26,6,10,2,22,28,38,7,15,47,47
"N00001353",236,8,54,44,10,22,1,7,18,27,6,14,39,48
"N00001354",577,12,146,128,18,39,3,9,48,56,14,29,95,138
"N00001355",221,11,52,39,13,15,3,8,15,28,2,14,43,41
"N00001356",212,7,46,39,7,20,1,6,18,15,8,12,39,47
"N00001357",119,0,36,28,8,6,0,0,13,9,5,5,22,23
"N00001358",236,4,56,44,12,11,1,3,25,23,9,21,51,36
"N00001359",206,11,35,30,5,17,4,7,23,23,9,14,39,35
"N00001360",185,7,36,34,2,13,0,7,18,19,7,6,43,36
"N00001361",206,3,42,32,10,29,1,2,17,15,7,17,45,31
"N00001362",227,4,51,48,3,21,1,3,10,17,8,18,42,56
"N00001363",192,15,13,9,4,10,5,10,45,36,13,19,26,15
"N00001364",410,40,13,8,5,21,3,37,95,63,37,37,56,48
"N00001365",282,47,5,4,1,18,12,35,70,37,22,24,30,29
"N00001366",179,24,2,0,2,12,4,20,48,28,16,13,20,16
"N00001367",270,22,25,20,5,20,5,17,34,28,12,23,57,49
"N00001368",211,32,4,0,4,13,5,27,62,25,16,15,24,20
"N00001369",270,31,5,4,1,12,1,30,55,47,20,25,49,26
"N00001370",249,32,5,2,3,25,2,30,66,32,15,22,33,19
"N00001371",222,29,5,3,2,21,8,21,61,39,11,21,19,16
"N00001372",413,48,9,6,3,29,5,43,95,81,36,30,45,40
"N00001373",214,19,7,3,4,13,2,17,52,35,21,14,31,22
"N00001374",209,17,2,1,1,22,4,13,50,41,14,12,29,22
"N00001375",240,18,7,3,4,17,3,15,47,42,11,19,46,33
"N00001376",146,6,7,5,2,11,0,6,30,25,4,16,21,26
"N00001377",198,20,3,3,0,19,5,15,47,37,16,12,23,21
"N00001378",187,25,6,5,1,6,3,22,47,28,18,11,32,14
"N00001379",188,14,8,7,1,11,5,9,37,30,10,11,41,26
"N00001380",288,82,26,20,6,35,8,74,72,31,14,1,16,11
"N00001381",328,95,9,5,4,20,8,87,98,34,15,11,24,22
"N00001382",240,60,2,2,0,33,7,53,78,26,12,7,19,3
"N00001383",203,55,6,2,4,26,10,45,65,17,14,4,12,4
"N00001384",205,29,3,1,2,18,7,22,68,17,16,17,27,10
"N00001385",265,76,9,3,6,25,9,67,80,23,14,12,19,7
"N00001386",430,61,30,17,13,27,3,58,114,56,17,27,56,42
"N00001387",219,32,9,6,3,15,3,29,55,26,5,12,39,26
"N00001388",171,18,7,3,4,12,2,16,37,30,7,19,23,18
"N00001389",151,17,9,9,0,5,5,12,43,31,5,8,18,15
"N00001390",214,42,5,2,3,21,5,37,53,34,16,15,19,9
"N00001391",230,37,6,3,3,18,10,27,66,41,16,13,23,10
"N00001392",217,39,13,9,4,14,0,39,43,27,7,21,23,30
"N00001393",229,55,5,4,1,12,4,51,71,33,7,11,21,14
"N00001394",210,38,6,3,3,13,3,35,62,32,10,8,23,18
"N00001395",192,38,2,1,1,7,8,30,51,28,15,11,21,19
"N00001396",561,146,17,10,7,25,10,136,148,90,21,26,51,37
"N00001397",135,20,1,0,1,4,3,17,38,22,8,7,16,19
"N00001398",198,24,7,6,1,7,2,22,60,37,5,19,23,16
"N00001399",639,221,25,17,8,46,20,201,180,71,41,4,30,21
"N00001400",234,76,3,3,0,20,12,64,79,16,14,8,9,9
"N00001401",694,186,28,14,14,56,4,182,164,83,38,32,69,38
"N00001402",532,153,10,4,6,55,11,142,151,55,25,29,42,12
"N00001403",310,61,10,8,2,45,9,52,79,35,23,15,24,18
"N00001404",504,123,50,38,12,44,16,107,128,56,28,14,37,24
"N00001405",167,23,10,7,3,13,3,20,31,22,3,15,27,23
"N00001406",154,23,7,3,4,4,0,23,36,18,8,9,31,18
"N00001407",204,42,13,12,1,19,2,40,52,23,10,10,14,21
"N00001408",371,109,8,5,3,33,9,100,122,55,15,8,8,13
"N00001409",202,50,2,1,1,16,5,45,64,21,16,7,18,8
"N00001410",201,42,10,6,4,14,7,35,71,23,6,9,15,11
"N00001411",214,51,5,4,1,16,4,47,64,21,16,10,24,7
"N00001412",111,17,5,4,1,14,2,15,26,16,8,5,14,6
"N00001413",194,40,5,4,1,21,6,34,65,26,11,8,12,6
"N00001414",186,38,8,2,6,18,3,35,63,22,8,5,18,6
"N00001415",201,6,50,46,4,28,1,5,14,16,9,10,30,38
"N00001416",792,219,79,65,14,47,8,211,152,89,20,47,83,56
"N00001417",206,7,47,40,7,11,2,5,12,12,3,18,42,54
"N00001418",549,72,87,75,12,53,3,69,101,60,23,25,54,74
"N00001419",196,26,35,27,8,8,3,23,35,25,9,13,21,24
"N00001420",176,6,23,18,5,13,0,6,22,20,4,15,35,38
"N00001421",1157,156,86,64,22,185,7,149,244,127,34,77,112,136
"N00001422",153,3,21,16,5,10,1,2,19,16,9,14,31,30
"N00001423",311,10,73,62,11,27,1,9,25,18,17,24,60,57
"N00001424",164,8,21,19,2,11,1,7,18,19,7,14,28,38
"N00001425",197,4,26,23,3,20,0,4,19,10,8,18,44,48
"N00001426",144,3,19,14,5,13,1,2,14,10,5,15,25,40
"N00001427",187,5,36,26,10,13,0,5,13,14,4,12,41,49
"N00001428",222,12,17,14,3,62,0,12,21,16,4,15,34,41
"N00001429",890,63,88,67,21,211,2,61,149,84,18,63,102,112
"N00001430",180,6,38,30,8,19,0,6,14,19,3,8,30,43
"N00001431",230,11,31,25,6,24,3,8,17,10,10,16,52,59
"N00001432",205,1,40,32,8,13,0,1,18,16,7,11,41,58
"N00001433",171,2,23,21,2,11,0,2,21,18,8,18,34,36
"N00001434",206,2,20,17,3,21,0,2,21,18,11,13,42,58
"N00001435",172,3,38,31,7,12,0,3,12,9,8,8,33,49
"N00001436",201,2,47,40,7,21,0,2,9,18,4,8,41,51
"N00001437",142,7,39,30,9,9,0,7,7,12,1,7,28,32
"N00001438",203,8,27,20,7,21,2,6,15,16,3,19,46,48
"N00001439",210,9,24,17,7,7,1,8,28,24,5,22,50,41
"N00001440",186,5,27,21,6,17,1,4,15,12,5,18,39,48
"N00001441",194,8,48,31,17,9,1,7,15,16,2,8,30,58
"N00001442",205,4,43,32,11,18,0,4,14,11,15,10,38,52
"N00001443",150,5,31,20,11,4,0,5,9,8,4,13,34,42
"N00001444",197,7,56,49,7,14,0,7,9,10,6,10,33,52
"N00001445",257,64,3,3,0,28,12,52,90,24,26,5,12,5
"N00001446",224,38,4,2,2,19,8,30,75,50,15,8,13,2
"N00001447",216,25,4,2,2,20,8,17,87,41,9,5,19,6
"N00001448",252,70,3,3,0,27,16,54,79,37,9,3,16,8
"N00001449",225,66,1,0,1,11,6,60,77,36,13,2,11,8
"N00001450",186,43,2,0,2,13,11,32,62,32,12,4,11,7
"N00001451",162,33,5,3,2,14,3,30,42,26,15,5,11,11
"N00001452",221,54,4,2,2,24,10,44,68,25,16,11,9,10
"N00001453",259,69,2,2,0,30,10,59,85,37,9,7,14,6
"N00001454",247,55,8,5,3,32,9,46,68,40,18,6,10,10
"N00001455",185,41,5,2,3,16,6,35,50,21,22,7,14,9
"N00001456",245,71,6,4,2,11,10,61,82,31,14,10,16,4
"N00001457",225,44,4,4,0,33,2,42,71,29,22,8,5,9
"N00001458",212,42,9,7,2,10,8,34,67,29,16,8,14,17
"N00001459",293,49,5,4,1,75,11,38,87,33,18,6,13,7
"N00001460",424,67,20,10,10,23,8,59,120,59,45,17,54,19
"N00001461",215,61,5,2,3,30,4,57,58,22,16,10,6,7
"N00001462",252,78,3,2,1,25,5,73,76,34,10,11,10,5
"N00001463",270,85,7,5,2,38,7,78,78,23,21,8,5,5
"N00001464",264,70,5,3,2,28,5,65,79,29,17,14,18,4
"N00001465",312,111,6,6,0,45,12,99,78,25,32,2,10,3
"N00001466",229,40,5,4,1,103,3,37,42,13,10,2,10,4
"N00001467",1426,55,15,14,1,1246,9,46,52,24,13,7,9,5
"N00001468",258,23,1,0,1,145,2,21,37,20,4,7,15,6
"N00001469",217,46,4,3,1,95,0,46,34,15,7,5,6,5
"N00001470",334,31,8,2,6,200,0,31,34,21,2,8,18,12
"N00001471",486,28,3,1,2,370,2,26,35,28,3,5,12,2
"N00001472",701,163,6,5,1,302,21,142,110,43,30,10,21,16
"N00001473",370,109,8,5,3,44,4,105,89,49,23,14,19,15
"N00001474",228,73,6,6,0,20,6,67,60,26,25,3,12,3
"N00001475",244,65,5,3,2,38,4,61,68,36,9,4,11,8
"N00001476",206,59,4,3,1,28,2,57,51,28,13,8,11,4
"N00001477",192,55,3,2,1,23,6,49,58,23,7,5,11,7
"N00001478",222,69,7,3,4,30,5,64,64,27,8,3,9,5
"N00001479",251,74,7,2,5,37,8,66,71,19,13,5,16,9
"N00001480",338,11,40,29,11,14,3,8,50,56,10,25,67,65
"N00001481",172,2,22,13,9,17,0,2,20,16,12,14,34,35
"N00001482",248,18,9,6,3,18,2,16,38,35,10,20,63,37
"N00001483",193,30,6,4,2,8,2,28,53,21,7,8,36,24
"N00001484",171,8,16,7,9,5,2,6,37,26,5,13,36,25
"N00001485",195,18,6,3,3,7,2,16,32,37,8,17,32,38
"N00001486",252,28,8,7,1,21,7,21,58,46,22,18,36,15
"N00001487",233,18,5,3,2,14,4,14,25,52,14,20,46,39
"N00001488",212,16,13,11,2,22,2,14,38,28,9,16,44,26
"N00001489",223,15,5,4,1,19,2,13,26,36,9,23,57,33
"N00001490",144,12,14,13,1,8,1,11,25,17,3,15,28,22
"N00001491",157,17,7,5,2,12,6,11,31,20,8,11,26,25
"N00001492",178,8,13,9,4,6,0,8,34,24,7,14,40,32
"N00001493",198,20,7,2,5,7,3,17,43,25,15,14,41,26
"N00001494",158,13,8,5,3,11,3,10,33,24,6,15,26,22
"N00001495",226,16,12,8,4,23,1,15,42,27,11,17,45,33
"N00001496",204,19,7,2,5,7,0,19,46,37,6,15,40,27
"N00001497",187,17,11,8,3,7,7,10,34,36,12,13,36,21
"N00001498",353,14,54,41,13,17,3,11,38,31,13,29,80,77
"N00001499",265,13,28,17,11,27,4,9,38,27,4,24,53,51
"N00001500",192,12,25,17,8,5,1,11,36,31,14,15,29,25
"N00001501",382,11,60,47,13,22,2,9,32,34,10,37,83,93
"N00001502",314,18,24,18,6,20,2,16,54,36,14,21,73,54
"N00001503",155,5,23,16,7,8,1,4,16,18,5,10,33,37
"N00001504",193,9,39,33,6,13,3,6,18,14,1,6,51,42
"N00001505",362,31,28,22,6,32,1,30,59,39,14,27,81,51
"N00001506",187,11,28,22,6,7,1,10,27,13,6,23,33,39
"N00001507",170,5,24,16,8,8,0,5,10,18,5,11,39,50
"N00001508",347,16,46,39,7,25,2,14,50,38,8,31,83,50
"N00001509",282,18,35,25,10,16,0,18,41,25,8,26,54,59
"N00001510",173,12,8,4,4,14,3,9,32,27,11,14,25,30
"N00001511",452,22,57,47,10,70,2,20,36,33,9,27,102,96
"N00001512",230,20,14,6,8,20,2,18,46,25,3,16,50,36
"N00001513",179,9,16,12,4,9,0,9,25,14,7,15,43,41
"N00001514",170,37,9,5,4,15,8,29,42,15,13,3,27,9
"N00001515",231,56,9,6,3,28,5,51,59,26,24,6,13,10
"N00001516",148,43,4,3,1,16,6,37,50,18,9,1,6,1
"N00001517",248,86,5,4,1,19,7,79,69,31,20,2,13,3
"N00001518",336,94,11,9,2,28,18,76,96,33,43,9,12,10
"N00001519",209,9,23,17,6,24,1,8,34,26,5,14,36,38
"N00001520",183,4,21,14,7,19,3,1,16,15,4,16,42,46
"N00001521",174,3,26,20,6,6,1,2,20,19,4,14,30,52
"N00001522",213,17,13,8,5,31,4,13,43,36,5,18,28,22
"N00001523",145,6,16,15,1,17,0,6,8,17,5,13,24,39
"N00001524",180,5,26,20,6,16,0,5,18,16,7,7,38,47
"N00001525",153,9,8,6,2,8,1,8,35,23,7,9,30,24
"N00001526",157,7,15,11,4,15,0,7,29,19,3,13,21,35
"N00001527",166,26,11,10,1,16,3,23,35,15,11,5,22,25
"N00001528",196,49,5,5,0,17,7,42,59,23,8,10,15,10
"N00001529",210,19,11,9,2,21,2,17,43,40,7,14,29,26
"N00001530",273,64,7,1,6,31,7,57,100,32,12,8,12,7
"N00001531",217,4,54,48,6,23,0,4,16,13,4,9,45,49
"N00001532",318,17,28,20,8,36,4,13,32,48,29,26,43,59
"N00001533",486,5,102,90,12,45,2,3,47,49,21,24,86,107
"N00001534",250,4,62,43,19,28,0,4,21,19,4,12,49,51
"N00001535",257,4,70,61,9,38,1,3,11,21,6,8,40,59
"N00001536",281,8,42,34,8,32,1,7,31,39,14,21,42,52
"N00001537",249,1,68,58,10,23,1,0,13,17,7,22,41,57
"N00001538",289,8,30,23,7,36,4,4,33,46,14,18,49,55
"N00001539",236,4,48,36,12,32,1,3,26,21,5,14,38,48
"N00001540",311,6,74,62,12,38,2,4,29,33,18,12,48,53
"N00001541",203,2,47,40,7,26,1,1,8,12,4,13,45,46
"N00001542",237,1,63,53,10,25,1,0,19,14,4,11,40,60
"N00001543",243,3,69,61,8,30,1,2,18,26,6,17,37,37
"N00001544",216,8,37,29,8,28,0,8,17,18,5,16,40,47
"N00001545",258,12,35,27,8,18,3,9,42,41,10,22,37,41
"N00001546",251,8,53,40,13,46,3,5,25,22,4,12,44,37
"N00001547",248,17,33,26,7,20,1,16,35,37,10,11,45,40
"N00001548",254,6,63,37,26,12,2,4,28,22,11,14,48,50
"N00001549",270,5,53,41,12,32,0,5,22,28,7,18,55,50
"N00001550",166,3,26,16,10,10,0,3,18,14,5,15,37,38
"N00001551",293,11,43,29,14,44,2,9,39,25,21,16,51,43
"N00001552",284,10,36,33,3,39,0,10,31,42,16,18,57,35
"N00001553",209,7,39,25,14,14,1,6,24,18,6,13,43,45
"N00001554",245,7,36,32,4,20,2,5,36,34,14,19,47,32
"N00001555",186,0,48,40,8,14,0,0,10,12,6,9,42,45
"N00001556",157,8,17,11,6,19,2,6,19,26,10,16,27,15
"N00001557",174,4,45,40,5,25,0,4,5,9,10,6,42,28
"N00001558",179,13,28,21,7,18,0,13,21,20,9,13,28,29
"N00001559",260,17,37,22,15,12,2,15,40,40,14,24,36,40
"N00001560",194,8,33,25,8,19,4,4,30,30,7,17,32,18
"N00001561",176,11,21,16,5,17,1,10,32,22,4,13,37,19
"N00001562",166,4,32,16,16,13,1,3,26,19,4,10,29,29
"N00001563",101,2,18,11,7,6,0,2,12,3,6,9,18,27
"N00001564",239,9,32,21,11,25,1,8,31,24,13,18,38,49
"N00001565",266,7,82,62,20,30,0,7,16,18,7,8,41,57
"N00001566",267,4,45,35,10,36,0,4,12,43,4,16,44,63
"N00001567",171,5,22,19,3,24,2,3,21,25,3,5,29,37
"N00001568",187,6,23,16,7,22,1,5,22,32,6,14,38,24
"N00001569",245,5,50,34,16,10,0,5,30,36,13,18,40,43
"N00001570",701,13,171,155,16,91,4,9,46,81,7,36,134,122
"N00001571",300,2,79,72,7,36,0,2,19,21,3,15,56,69
"N00001572",243,3,63,55,8,38,2,1,13,18,8,10,50,40
"N00001573",287,4,89,78,11,33,0,4,20,14,5,17,56,49
"N00001574",220,5,55,50,5,23,1,4,16,23,6,12,34,46
"N00001575",220,3,54,48,6,21,1,2,20,17,6,6,54,39
"N00001576",280,6,44,39,5,45,1,5,16,23,9,8,58,71
"N00001577",245,3,55,42,13,31,0,3,17,31,5,12,37,54
"N00001578",231,4,68,60,8,25,1,3,16,17,8,6,37,50
"N00001579",266,44,8,5,3,88,2,42,41,36,6,10,25,8
"N00001580",265,77,10,6,4,58,5,72,62,22,9,4,15,8
"N00001581",200,55,11,5,6,27,1,54,61,16,19,3,8,0
"N00001582",201,59,7,1,6,30,2,57,51,18,12,4,13,7
"N00001583",219,29,5,1,4,47,2,27,47,33,10,16,20,12
"N00001584",163,18,13,6,7,25,3,15,36,19,9,10,15,18
"N00001585",426,31,6,4,2,266,0,31,42,19,4,21,23,14
"N00001586",207,46,8,7,1,56,1,45,48,15,5,10,16,3
"N00001587",297,43,8,3,5,101,1,42,55,33,8,14,26,9
"N00001588",253,24,14,9,5,83,4,20,52,21,4,11,25,19
"N00001589",265,47,5,4,1,95,2,45,39,28,9,14,18,10
"N00001590",325,60,5,3,2,144,2,58,40,35,6,13,17,5
"N00001591",264,25,6,3,3,139,2,23,33,18,2,9,23,9
"N00001592",244,26,15,11,4,85,0,26,26,17,3,16,28,28
"N00001593",479,51,18,17,1,225,1,50,66,32,10,22,38,17
"N00001594",333,25,18,14,4,169,1,24,34,24,4,13,27,19
"N00001595",263,18,13,10,3,138,0,18,31,14,7,8,23,11
"N00001596",370,23,13,8,5,238,0,23,26,23,3,7,30,7
"N00001597",239,19,13,9,4,99,0,19,36,19,4,12,25,12
"N00001598",345,18,9,7,2,197,0,18,34,30,3,11,25,18
"N00001599",418,25,25,19,6,244,0,25,37,24,4,11,31,17
"N00001600",273,17,14,9,5,115,1,16,40,30,7,16,25,9
"N00001601",252,33,10,9,1,107,1,32,38,24,6,9,18,7
"N00001602",291,32,10,5,5,123,1,31,37,29,8,11,25,16
"N00001603",275,18,16,11,5,112,1,17,32,28,2,26,24,17
"N00001604",230,22,18,11,7,12,1,21,32,19,9,18,48,52
"N00001605",219,11,18,8,10,11,0,11,24,39,11,16,39,50
"N00001606",163,20,13,6,7,9,4,16,36,22,3,10,22,28
"N00001607",216,12,26,16,10,12,0,12,38,29,9,19,35,36
"N00001608",188,18,19,9,10,7,0,18,37,13,9,14,48,23
"N00001609",193,11,12,9,3,9,3,8,43,34,8,18,32,26
"N00001610",185,30,23,14,9,10,0,30,43,25,4,9,20,21
"N00001611",206,7,32,21,11,11,2,5,22,18,6,14,52,44
"N00001612",186,3,33,23,10,18,0,3,8,20,12,14,42,36
"N00001613",519,35,52,41,11,40,3,32,67,60,20,38,97,110
"N00001614",195,9,27,17,10,14,0,9,21,27,6,17,40,34
"N00001615",216,11,16,11,5,11,0,11,41,22,12,25,39,39
"N00001616",221,9,29,22,7,16,1,8,34,21,6,18,45,43
"N00001617",214,33,8,6,2,10,5,28,45,33,16,5,33,31
"N00001618",182,11,20,15,5,21,1,10,27,17,7,14,28,37
"N00001619",200,9,15,8,7,7,2,7,17,30,12,14,39,57
"N00001620",254,11,30,21,9,23,0,11,35,31,6,23,48,47
"N00001621",187,6,21,11,10,13,2,4,32,21,15,10,34,35
"N00001622",193,14,11,7,4,25,1,13,30,24,7,14,33,35
"N00001623",194,4,43,29,14,12,1,3,17,24,8,20,35,31
"N00001624",115,1,18,11,7,3,0,1,4,11,6,6,35,31
"N00001625",175,8,26,20,6,11,1,7,19,24,11,11,29,36
"N00001626",181,1,17,11,6,9,0,1,22,27,3,23,37,42
"N00001627",120,3,11,8,3,10,1,2,10,16,2,7,32,29
"N00001628",180,6,21,19,2,16,2,4,17,24,4,16,40,36
"N00001629",195,5,15,10,5,10,0,5,22,24,6,11,48,54
"N00001630",153,1,29,17,12,12,1,0,12,14,7,7,35,36
"N00001631",158,2,15,11,4,18,1,1,11,17,6,10,38,41
"N00001632",173,4,22,11,11,15,1,3,14,11,10,16,42,39
"N00001633",138,1,22,12,10,7,1,0,17,16,7,13,29,26
"N00001634",170,4,24,16,8,9,0,4,17,11,3,16,30,56
"N00001635",202,3,19,16,3,15,1,2,21,21,6,17,47,53
"N00001636",120,4,13,12,1,7,0,4,20,7,3,6,33,27
"N00001637",168,4,29,23,6,13,1,3,8,13,5,9,43,44
"N00001638",184,4,35,24,11,6,1,3,5,18,5,10,46,55
"N00001639",137,3,32,27,5,7,1,2,9,8,1,11,28,38
"N00001640",156,0,24,18,6,10,0,0,17,10,1,11,34,49
"N00001641",185,10,19,10,9,10,2,8,23,26,6,17,44,30
"N00001642",237,42,3,0,3,20,12,30,82,33,24,14,8,11
"N00001643",397,35,18,10,8,28,8,27,102,70,21,31,64,28
"N00001644",253,26,8,6,2,29,6,20,66,36,15,17,36,20
"N00001645",179,6,14,10,4,16,2,4,25,25,13,19,37,24
"N00001646",210,26,13,6,7,5,4,22,53,31,12,17,33,20
"N00001647",212,16,10,8,2,16,2,14,37,49,8,8,35,33
"N00001648",248,13,6,2,4,14,2,11,54,56,13,28,41,23
"N00001649",326,40,3,1,2,51,7,33,98,54,12,17,33,18
"N00001650",222,9,5,3,2,15,2,7,45,45,12,19,48,24
"N00001651",276,25,4,2,2,29,7,18,62,61,24,17,45,9
"N00001652",301,40,5,2,3,43,12,28,76,56,21,18,26,16
"N00001653",317,25,2,2,0,46,11,14,79,60,18,19,44,24
"N00001654",288,21,5,3,2,25,6,15,47,57,21,30,51,31
"N00001655",284,24,14,7,7,17,2,22,65,47,26,30,38,23
"N00001656",161,9,2,2,0,10,2,7,44,29,11,15,21,20
"N00001657",203,25,6,5,1,12,4,21,45,39,24,16,23,13
"N00001658",131,11,5,2,3,5,3,8,39,18,9,8,20,16
"N00001659",186,10,4,1,3,10,3,7,52,43,4,15,29,19
"N00001660",229,33,9,3,6,19,3,30,71,38,15,9,20,15
"N00001661",264,23,7,1,6,18,4,19,68,40,14,26,48,20
"N00001662",258,16,10,8,2,23,8,8,53,51,19,24,42,20
"N00001663",263,10,7,5,2,22,4,6,53,43,14,32,47,35
"N00001664",251,26,7,3,4,33,8,18,38,48,11,19,36,33
"N00001665",272,22,8,4,4,22,3,19,62,44,19,25,42,28
"N00001666",290,32,4,3,1,37,10,22,63,57,9,20,43,25
"N00001667",227,17,2,1,1,28,3,14,42,40,12,25,39,22
"N00001668",288,26,9,3,6,27,9,17,56,57,16,28,43,26
"N00001669",268,29,10,6,4,30,9,20,63,42,25,14,37,18
"N00001670",185,5,19,9,10,13,3,2,22,18,11,19,45,33
"N00001671",209,3,17,6,11,22,2,1,17,28,4,16,50,52
"N00001672",239,10,19,11,8,10,1,9,28,41,13,29,51,38
"N00001673",337,21,11,5,6,35,5,16,54,51,22,33,57,53
"N00001674",176,4,16,6,10,6,0,4,20,29,7,19,43,32
"N00001675",205,3,10,6,4,20,0,3,27,26,9,18,50,42
"N00001676",193,4,23,14,9,17,1,3,9,25,8,15,51,41
"N00001677",392,42,2,0,2,40,16,26,86,78,33,38,53,20
"N00001678",339,33,11,6,5,41,6,27,73,49,46,27,35,24
"N00001679",290,26,7,2,5,26,6,20,61,58,22,30,39,21
"N00001680",357,48,6,3,3,29,13,35,93,63,25,36,37,20
"N00001681",228,15,18,10,8,9,2,13,45,23,18,20,48,32
"N00001682",243,15,9,4,5,24,3,12,44,41,12,19,52,27
"N00001683",274,10,33,29,4,21,2,8,35,40,16,30,43,46
"N00001684",625,50,15,12,3,65,16,34,170,118,58,40,65,44
"N00001685",268,12,6,4,2,42,2,10,52,53,19,22,37,25
