"Geography_Code","NM_1555_1_0","NM_1555_1_1","NM_1555_1_2","NM_1555_1_3","NM_1555_1_4","NM_1555_1_5"
"N00002317",118,90,15,12,0,1
"N00002318",169,134,23,9,3,0
"N00002319",260,197,45,16,2,0
"N00002320",131,73,32,19,6,1
"N00002321",117,91,15,10,1,0
"N00002322",125,96,9,14,6,0
"N00002323",132,115,10,7,0,0
"N00002324",106,65,30,6,3,2
"N00002325",173,132,24,14,2,1
"N00002326",130,80,35,10,5,0
"N00002327",460,363,68,19,9,1
"N00002328",130,114,9,6,1,0
"N00002329",135,69,48,12,4,2
"N00002330",215,181,23,8,2,1
"N00002331",199,135,41,14,6,3
"N00002332",159,90,39,24,4,2
"N00002333",149,110,24,9,5,1
"N00002334",125,76,28,10,5,6
"N00002335",202,157,27,16,1,1
"N00002336",132,85,27,13,7,0
"N00002337",139,49,40,37,9,4
"N00002338",109,56,25,21,6,1
"N00002339",116,75,21,16,4,0
"N00002340",114,58,27,19,7,3
"N00002341",100,60,28,7,3,2
"N00002342",115,42,36,29,7,1
"N00002343",117,68,26,16,6,1
"N00002344",182,57,75,34,13,3
"N00002345",153,47,46,46,9,5
"N00002346",114,57,26,22,4,5
"N00002347",280,172,69,26,10,3
"N00002348",169,65,72,28,1,3
"N00002349",113,81,16,10,4,2
"N00002350",96,36,46,9,5,0
"N00002351",418,271,99,34,10,4
"N00002352",137,55,28,44,5,5
"N00002353",647,353,174,83,30,7
"N00002354",151,85,29,22,10,5
"N00002355",112,37,35,29,7,4
"N00002356",140,79,35,19,3,4
"N00002357",146,57,41,28,16,4
"N00002358",110,54,36,14,5,1
"N00002359",118,42,38,25,7,6
"N00002360",115,62,35,11,5,2
"N00002361",116,45,44,20,6,1
"N00002362",113,31,45,32,3,2
"N00002363",108,42,38,21,6,1
"N00002364",118,38,44,26,8,2
"N00002365",121,54,41,21,5,0
"N00002366",118,42,48,17,9,2
"N00002367",164,116,27,16,4,1
"N00002368",141,117,19,3,1,1
"N00002369",289,178,68,30,9,4
"N00002370",128,98,15,10,4,1
"N00002371",146,116,17,9,4,0
"N00002372",211,154,36,13,4,4
"N00002373",139,85,32,14,5,3
"N00002374",126,61,44,14,5,2
"N00002375",132,97,17,9,7,2
"N00002376",148,113,29,3,2,1
"N00002377",169,111,35,16,6,1
"N00002378",306,209,72,22,1,2
"N00002379",251,195,33,16,3,4
"N00002380",133,78,42,10,3,0
"N00002381",149,120,20,8,1,0
"N00002382",181,130,36,14,1,0
"N00002383",150,133,11,4,0,2
"N00002384",144,123,14,6,1,0
"N00002385",108,86,16,5,1,0
"N00002386",127,60,41,12,10,4
"N00002387",266,99,101,34,25,7
"N00002388",92,35,23,24,9,1
"N00002389",134,69,30,23,7,5
"N00002390",142,60,39,21,14,8
"N00002391",136,111,16,8,1,0
"N00002392",116,83,15,15,3,0
"N00002393",197,163,20,10,3,1
"N00002394",154,92,38,16,6,2
"N00002395",126,69,36,12,2,7
"N00002396",132,68,28,23,7,6
"N00002397",147,37,55,40,8,7
"N00002398",137,39,51,28,8,11
"N00002399",117,33,50,26,4,4
"N00002400",70,52,7,7,4,0
"N00002401",555,283,169,71,25,7
"N00002402",96,78,9,7,2,0
"N00002403",176,105,50,15,6,0
"N00002404",339,192,85,47,13,2
"N00002405",128,74,36,12,5,1
"N00002406",109,100,3,3,1,2
"N00002407",112,87,15,7,2,1
"N00002408",129,110,12,2,3,2
"N00002409",131,57,42,22,7,3
"N00002410",117,67,29,14,5,2
"N00002411",107,100,4,1,1,1
"N00002412",110,93,10,5,1,1
"N00002413",123,84,27,3,8,1
"N00002414",103,86,13,4,0,0
"N00002415",103,64,18,14,7,0
"N00002416",180,113,39,15,11,2
"N00002417",120,73,27,17,2,1
"N00002418",169,106,35,14,8,6
"N00002419",230,177,30,19,2,2
"N00002420",163,116,30,11,6,0
"N00002421",131,85,21,16,6,3
"N00002422",162,113,26,14,7,2
"N00002423",115,34,16,43,13,9
"N00002424",129,86,19,15,7,2
"N00002425",127,69,35,14,8,1
"N00002426",132,72,36,20,3,1
"N00002427",127,51,39,27,6,4
"N00002428",125,62,29,18,9,7
"N00002429",135,51,32,31,14,7
"N00002430",131,37,34,40,15,5
"N00002431",423,95,113,126,53,36
"N00002432",119,22,23,53,15,6
"N00002433",135,40,37,35,14,9
"N00002434",102,26,31,28,11,6
"N00002435",152,55,34,39,22,2
"N00002436",154,51,35,36,27,5
"N00002437",88,37,23,16,9,3
"N00002438",127,46,26,35,11,9
"N00002439",120,45,32,28,9,6
"N00002440",110,37,35,21,10,7
"N00002441",112,31,24,39,13,5
"N00002442",110,21,36,32,16,5
"N00002443",128,44,44,29,8,3
"N00002444",372,174,98,70,17,13
"N00002445",147,127,14,4,2,0
"N00002446",133,33,72,22,5,1
"N00002447",153,40,69,30,9,5
"N00002448",131,45,47,27,9,3
"N00002449",134,70,37,14,8,5
"N00002450",131,55,48,23,4,1
"N00002451",284,83,97,67,24,13
"N00002452",121,53,29,32,5,2
"N00002453",157,66,20,56,7,8
"N00002454",200,69,52,51,27,1
"N00002455",128,97,19,9,3,0
"N00002456",146,119,17,6,3,1
"N00002457",202,148,31,15,8,0
"N00002458",134,56,38,28,8,4
"N00002459",296,157,77,38,15,9
"N00002460",154,101,30,16,5,2
"N00002461",180,129,28,13,6,4
"N00002462",178,129,29,13,5,2
"N00002463",136,82,28,14,7,5
"N00002464",142,102,24,11,2,3
"N00002465",270,59,78,77,33,23
"N00002466",110,32,34,26,9,9
"N00002467",115,34,32,26,18,5
"N00002468",116,51,18,26,15,6
"N00002469",232,69,62,69,22,10
"N00002470",144,53,33,36,14,8
"N00002471",118,44,34,21,13,6
"N00002472",167,35,63,47,13,9
"N00002473",125,32,32,36,18,7
"N00002474",135,34,46,30,16,9
"N00002475",164,48,42,52,14,8
"N00002476",146,48,43,37,10,8
"N00002477",115,45,34,29,4,3
"N00002478",191,30,69,64,13,15
"N00002479",140,108,17,9,4,2
"N00002480",216,140,47,15,9,5
"N00002481",127,32,42,29,15,9
"N00002482",118,26,55,24,9,4
"N00002483",125,20,47,39,14,5
"N00002484",129,27,41,39,13,9
"N00002485",103,21,36,27,9,10
"N00002486",153,41,42,43,15,12
"N00002487",142,46,44,30,16,6
"N00002488",417,150,106,90,51,20
"N00002489",263,197,39,21,4,2
"N00002490",138,89,29,16,3,1
"N00002491",138,36,40,40,13,9
"N00002492",114,22,38,33,14,7
"N00002493",136,35,45,34,14,8
"N00002494",105,18,33,32,15,7
"N00002495",208,72,68,46,15,7
"N00002496",121,25,35,45,9,7
"N00002497",222,60,66,76,15,5
"N00002498",431,155,136,102,28,10
"N00002499",239,101,97,26,11,4
"N00002500",179,71,54,36,13,5
"N00002501",523,341,115,50,10,7
"N00002502",173,126,27,15,3,2
"N00002503",106,88,13,1,3,1
"N00002504",136,31,24,50,26,5
"N00002505",129,43,55,23,5,3
"N00002506",128,47,44,22,9,6
"N00002507",114,41,41,24,5,3
"N00002508",102,33,35,15,14,5
"N00002509",151,43,42,51,10,5
"N00002510",216,90,44,51,19,12
"N00002511",94,24,22,34,10,4
"N00002512",311,158,67,65,16,5
"N00002513",116,100,8,7,1,0
"N00002514",122,101,10,9,2,0
"N00002515",107,87,14,5,1,0
"N00002516",125,105,9,7,4,0
"N00002517",133,90,26,13,4,0
"N00002518",251,157,52,25,12,5
"N00002519",131,86,25,14,5,1
"N00002520",274,212,41,13,4,4
"N00002521",505,251,128,79,40,7
"N00002522",122,46,27,34,11,4
"N00002523",123,84,23,4,9,3
"N00002524",163,63,47,38,13,2
"N00002525",634,428,127,50,20,9
"N00002526",381,275,64,32,8,2
"N00002527",151,129,14,4,3,1
"N00002528",95,40,25,22,7,1
"N00002529",124,73,32,11,3,5
"N00002530",120,72,28,10,7,3
"N00002531",152,84,39,17,10,2
"N00002532",119,63,25,18,9,4
"N00002533",408,128,109,106,52,13
"N00002534",191,76,62,37,11,5
"N00002535",138,89,27,13,5,4
"N00002536",209,150,34,16,5,4
"N00002537",575,366,106,64,26,13
"N00002538",238,184,29,19,4,2
"N00002539",115,39,34,25,14,3
"N00002540",629,442,112,55,15,5
"N00002541",522,335,125,43,13,6
"N00002542",112,78,19,14,0,1
"N00002543",115,54,41,12,4,4
"N00002544",279,146,70,52,8,3
"N00002545",127,63,40,20,4,0
"N00002546",114,38,25,37,12,2
"N00002547",437,285,88,50,9,5
"N00002548",279,80,127,56,12,4
"N00002549",114,81,22,9,2,0
"N00002550",117,80,18,12,6,1
"N00002551",146,81,22,26,13,4
"N00002552",117,43,40,23,7,4
"N00002553",125,54,45,21,3,2
"N00002554",134,79,26,18,6,5
"N00002555",128,81,27,15,5,0
"N00002556",122,59,34,22,6,1
"N00002557",130,78,31,16,4,1
"N00002558",115,67,21,18,6,3
"N00002559",116,42,43,22,7,2
"N00002560",152,128,12,7,2,3
"N00002561",120,92,17,8,3,0
"N00002562",128,94,20,10,1,3
"N00002563",131,92,20,16,2,1
"N00002564",112,73,22,12,3,2
"N00002565",116,68,22,19,3,4
"N00002566",122,89,16,11,3,3
"N00002567",120,70,25,20,5,0
"N00002568",119,74,26,11,6,2
"N00002569",121,94,13,10,4,0
"N00002570",120,47,20,41,10,2
"N00002571",126,96,18,9,3,0
"N00002572",129,95,22,11,1,0
"N00002573",136,73,36,13,7,7
"N00002574",122,65,32,14,6,5
"N00002575",126,48,36,25,10,7
"N00002576",320,146,54,73,37,10
"N00002577",241,100,55,42,25,19
"N00002578",129,47,32,31,16,3
"N00002579",131,39,31,39,12,10
"N00002580",113,62,29,16,2,4
"N00002581",129,90,27,10,1,1
"N00002582",519,136,176,117,57,33
"N00002583",113,22,27,40,15,9
"N00002584",127,21,43,41,14,8
"N00002585",108,22,47,25,9,5
"N00002586",126,24,46,37,15,4
"N00002587",288,59,92,87,33,17
"N00002588",110,21,42,26,14,7
"N00002589",106,20,41,30,11,4
"N00002590",528,152,152,142,67,15
"N00002591",396,142,105,100,29,20
"N00002592",149,100,30,16,3,0
"N00002593",137,44,23,44,19,7
"N00002594",127,28,51,28,7,13
"N00002595",139,38,49,31,10,11
"N00002596",120,67,26,19,5,3
"N00002597",107,33,36,24,10,4
"N00002598",104,27,37,32,7,1
"N00002599",127,76,22,16,9,4
"N00002600",101,66,18,12,5,0
"N00002601",124,98,15,7,1,3
"N00002602",107,74,12,10,10,1
"N00002603",443,92,58,94,164,35
"N00002604",138,66,23,14,17,18
"N00002605",162,18,28,50,57,9
"N00002606",195,41,62,44,40,8
"N00002607",107,15,33,40,13,6
"N00002608",137,40,16,49,25,7
"N00002609",123,98,11,8,4,2
"N00002610",122,53,21,36,7,5
"N00002611",64,30,8,13,8,5
"N00002612",123,69,21,22,7,4
"N00002613",391,85,105,113,75,13
"N00002614",153,61,35,27,19,11
"N00002615",112,42,27,24,11,8
"N00002616",169,54,50,51,13,1
"N00002617",164,56,47,36,20,5
"N00002618",106,14,43,32,11,6
"N00002619",311,110,93,61,33,14
"N00002620",241,70,87,53,24,7
"N00002621",119,15,64,29,10,1
"N00002622",145,59,38,30,10,8
"N00002623",115,67,28,12,6,2
"N00002624",127,61,35,21,9,1
"N00002625",138,41,40,36,15,6
"N00002626",294,188,56,28,15,7
"N00002627",150,60,29,39,14,8
"N00002628",398,181,87,77,37,16
"N00002629",122,40,44,29,6,3
"N00002630",108,35,23,29,14,7
"N00002631",125,53,31,20,12,9
"N00002632",148,52,33,46,13,4
"N00002633",177,93,41,29,10,4
"N00002634",122,92,20,7,3,0
"N00002635",137,58,42,25,9,3
"N00002636",138,85,32,12,6,3
"N00002637",170,126,26,12,4,2
"N00002638",165,107,29,20,5,4
"N00002639",144,63,43,27,10,1
"N00002640",133,104,14,12,2,1
"N00002641",132,90,25,12,5,0
"N00002642",172,141,21,8,1,1
"N00002643",131,114,11,4,0,2
"N00002644",134,54,44,20,10,6
"N00002645",134,62,40,24,6,2
"N00002646",173,68,52,46,6,1
"N00002647",299,160,60,44,31,4
"N00002648",94,57,24,8,4,1
"N00002649",145,97,33,13,2,0
"N00002650",124,49,30,36,4,5
"N00002651",167,139,17,9,2,0
"N00002652",131,36,58,26,10,1
"N00002653",184,107,44,28,1,4
"N00002654",109,60,24,15,7,3
"N00002655",155,36,55,45,15,4
"N00002656",261,98,94,50,15,4
"N00002657",146,78,35,20,9,4
"N00002658",169,49,56,42,15,7
"N00002659",151,28,56,50,12,5
"N00002660",164,112,21,22,7,2
"N00002661",232,75,82,50,13,12
"N00002662",185,89,44,41,8,3
"N00002663",127,69,36,15,5,2
"N00002664",144,40,54,36,11,3
"N00002665",114,74,27,8,3,2
"N00002666",109,72,23,8,4,2
"N00002667",334,134,97,72,15,16
"N00002668",116,49,38,20,6,3
"N00002669",187,118,39,17,8,5
"N00002670",600,290,176,91,29,14
"N00002671",466,231,130,66,31,8
"N00002672",129,35,36,39,12,7
"N00002673",536,244,144,106,24,18
"N00002674",115,50,28,26,5,6
"N00002675",131,101,15,10,5,0
"N00002676",283,148,75,39,15,6
"N00002677",152,123,15,8,6,0
"N00002678",139,95,16,18,6,4
"N00002679",199,107,44,31,17,0
"N00002680",138,121,8,5,2,2
"N00002681",154,125,15,9,4,1
"N00002682",160,122,27,8,3,0
"N00002683",136,110,15,8,3,0
"N00002684",165,116,31,13,5,0
"N00002685",126,95,21,9,1,0
"N00002686",130,95,27,6,2,0
"N00002687",120,66,37,15,2,0
"N00002688",129,104,15,9,1,0
"N00002689",126,49,50,21,4,2
"N00002690",97,47,20,16,10,4
"N00002691",125,83,30,8,4,0
"N00002692",133,66,41,18,7,1
"N00002693",190,40,23,82,36,9
"N00002694",124,81,27,13,3,0
"N00002695",145,95,24,20,5,1
"N00002696",129,85,32,10,2,0
"N00002697",139,88,32,14,4,1
"N00002698",208,133,33,34,4,4
"N00002699",136,50,44,33,7,2
"N00002700",191,108,59,19,4,1
"N00002701",174,126,22,17,5,4
"N00002702",136,58,44,21,7,6
"N00002703",189,151,19,13,6,0
"N00002704",173,143,19,9,2,0
"N00002705",150,105,22,12,9,2
"N00002706",148,100,23,20,3,2
"N00002707",192,133,35,13,6,5
"N00002708",118,23,42,34,14,5
"N00002709",185,120,32,21,11,1
"N00002710",177,73,65,30,5,4
"N00002711",327,160,91,55,16,5
"N00002712",129,93,18,12,4,2
"N00002713",143,97,27,14,2,3
"N00002714",155,127,17,6,2,3
"N00002715",150,126,16,6,2,0
"N00002716",136,103,25,5,3,0
"N00002717",181,117,30,21,10,3
"N00002718",173,140,19,9,2,3
"N00002719",126,106,12,5,2,1
"N00002720",128,81,27,18,1,1
"N00002721",126,90,17,13,4,2
"N00002722",137,103,22,9,1,2
"N00002723",154,81,48,15,9,1
"N00002724",107,56,26,20,3,2
"N00002725",139,105,20,7,3,4
"N00002726",414,261,92,35,20,6
"N00002727",129,69,33,19,4,4
"N00002728",411,228,118,47,15,3
"N00002729",122,40,42,29,9,2
"N00002730",125,38,41,35,9,2
"N00002731",126,30,61,25,6,4
"N00002732",121,51,33,25,10,2
"N00002733",196,87,61,34,12,2
"N00002734",156,119,23,10,3,1
"N00002735",137,108,14,10,3,2
"N00002736",126,101,14,7,3,1
"N00002737",128,110,12,6,0,0
"N00002738",148,113,20,11,3,1
"N00002739",138,113,20,5,0,0
"N00002740",136,101,23,8,1,3
"N00002741",159,97,35,14,9,4
"N00002742",148,66,44,28,8,2
"N00002743",159,87,31,23,12,6
"N00002744",121,45,42,28,3,3
"N00002745",136,50,47,20,14,5
"N00002746",115,67,29,15,3,1
"N00002747",121,87,16,11,5,2
"N00002748",128,71,38,16,2,1
"N00002749",138,78,24,14,20,2
"N00002750",119,57,31,24,5,2
"N00002751",154,66,38,36,13,1
"N00002752",123,95,8,15,4,1
"N00002753",181,144,20,15,2,0
"N00002754",140,110,19,7,3,1
"N00002755",168,148,7,9,2,2
"N00002756",131,108,17,5,1,0
"N00002757",203,105,66,20,7,5
"N00002758",115,49,39,21,5,1
"N00002759",125,66,42,12,4,1
"N00002760",112,79,21,9,2,1
"N00002761",380,274,51,45,9,1
"N00002762",132,122,7,2,1,0
"N00002763",138,113,18,6,1,0
"N00002764",160,117,27,10,4,2
"N00002765",148,112,19,12,2,3
"N00002766",162,116,23,17,3,3
"N00002767",135,99,22,9,4,1
"N00002768",146,89,40,11,5,1
"N00002769",173,133,28,7,3,2
"N00002770",149,118,16,9,3,3
"N00002771",124,52,36,26,7,3
"N00002772",140,99,18,18,4,1
"N00002773",107,50,27,21,8,1
"N00002774",220,170,22,22,4,2
"N00002775",186,142,25,15,3,1
"N00002776",124,88,24,8,2,2
"N00002777",100,50,16,20,10,4
"N00002778",150,74,26,31,15,4
"N00002779",165,112,26,21,4,2
"N00002780",165,94,47,17,7,0
"N00002781",168,108,33,17,8,2
"N00002782",174,110,34,21,7,2
"N00002783",144,105,20,13,5,1
"N00002784",187,122,35,21,8,1
"N00002785",222,137,37,30,13,5
"N00002786",154,103,29,10,7,5
"N00002787",137,77,27,14,13,6
"N00002788",132,87,28,11,4,2
"N00002789",193,94,45,30,21,3
"N00002790",163,108,26,24,1,4
"N00002791",158,125,18,10,4,1
"N00002792",147,107,21,12,3,4
"N00002793",164,108,32,13,5,6
"N00002794",165,118,25,10,7,5
"N00002795",159,101,29,17,8,4
"N00002796",174,125,23,14,4,8
"N00002797",159,115,26,10,6,2
"N00002798",133,98,16,13,5,1
"N00002799",122,69,25,19,7,2
"N00002800",134,95,21,13,3,2
"N00002801",155,110,22,14,6,3
"N00002802",143,104,26,8,3,2
"N00002803",174,108,31,21,9,5
"N00002804",153,78,38,21,14,2
"N00002805",161,75,59,14,8,5
"N00002806",157,116,20,14,3,4
"N00002807",126,94,16,11,3,2
"N00002808",166,128,20,14,1,3
"N00002809",155,110,27,8,9,1
"N00002810",129,73,32,13,8,3
"N00002811",132,82,22,21,5,2
"N00002812",135,77,33,12,9,4
"N00002813",160,96,34,23,4,3
"N00002814",168,68,37,33,18,12
"N00002815",133,32,33,40,20,8
"N00002816",151,81,38,13,9,10
"N00002817",213,93,43,53,19,5
"N00002818",190,58,48,51,24,9
"N00002819",166,46,50,37,25,8
"N00002820",187,137,27,14,6,3
"N00002821",148,108,26,12,1,1
"N00002822",136,69,38,21,8,0
"N00002823",137,78,28,19,9,3
"N00002824",129,80,27,11,10,1
"N00002825",204,139,32,25,4,4
"N00002826",141,105,21,8,6,1
"N00002827",140,96,26,15,1,2
"N00002828",144,70,41,25,5,3
"N00002829",144,97,22,14,8,3
"N00002830",136,95,19,9,9,4
"N00002831",149,100,31,12,3,3
"N00002832",132,81,32,11,6,2
"N00002833",146,104,16,19,5,2
"N00002834",170,126,21,19,3,1
"N00002835",156,101,27,14,10,4
"N00002836",149,103,25,12,6,3
"N00002837",134,78,37,11,6,2
"N00002838",149,109,18,16,3,3
"N00002839",127,86,18,15,5,3
"N00002840",468,280,118,42,17,11
"N00002841",160,97,26,27,8,2
"N00002842",206,101,53,29,15,8
"N00002843",123,63,26,23,8,3
"N00002844",126,43,32,30,13,8
"N00002845",143,65,36,28,7,7
"N00002846",197,107,46,27,12,5
"N00002847",208,147,34,19,6,2
"N00002848",444,243,108,61,24,8
"N00002849",98,25,22,36,11,4
"N00002850",130,51,32,32,11,4
"N00002851",154,49,57,29,14,5
"N00002852",130,75,30,20,3,2
"N00002853",354,199,72,58,17,8
"N00002854",160,98,33,19,7,3
"N00002855",169,125,19,18,7,0
"N00002856",132,75,29,17,10,1
"N00002857",184,122,31,26,3,2
"N00002858",145,58,39,23,9,16
"N00002859",206,144,33,15,9,5
"N00002860",138,76,37,12,4,9
"N00002861",135,75,23,20,8,9
"N00002862",109,51,31,15,7,5
"N00002863",121,79,20,18,1,3
"N00002864",122,78,19,16,3,6
"N00002865",189,148,22,11,5,3
"N00002866",166,127,23,11,2,3
"N00002867",195,143,26,16,5,5
"N00002868",172,81,43,34,9,5
"N00002869",144,90,32,10,7,5
"N00002870",205,131,38,23,11,2
"N00002871",282,122,73,48,29,10
"N00002872",133,64,39,17,11,2
"N00002873",126,66,33,14,11,2
"N00002874",124,41,37,28,10,8
"N00002875",420,277,72,46,19,6
"N00002876",197,150,25,13,7,2
"N00002877",131,43,55,17,11,5
"N00002878",105,55,26,14,8,2
"N00002879",154,118,19,10,4,3
"N00002880",151,113,22,9,3,4
"N00002881",206,157,30,14,5,0
"N00002882",134,84,35,11,2,2
"N00002883",178,108,40,21,9,0
"N00002884",155,104,34,8,7,2
"N00002885",302,126,64,54,38,20
"N00002886",268,145,42,32,21,28
"N00002887",247,172,36,17,10,12
"N00002888",140,116,11,6,6,1
"N00002889",142,69,39,25,7,2
"N00002890",137,96,22,10,9,0
"N00002891",204,143,36,16,6,3
"N00002892",154,115,16,15,7,1
"N00002893",114,43,26,27,15,3
"N00002894",147,85,24,24,13,1
"N00002895",170,117,24,22,3,4
"N00002896",120,99,9,8,3,1
"N00002897",323,226,46,39,8,4
"N00002898",134,94,17,12,5,6
"N00002899",132,66,46,12,5,3
"N00002900",139,57,54,23,4,1
"N00002901",126,78,33,12,2,1
"N00002902",149,68,50,16,9,6
"N00002903",320,98,65,83,38,36
"N00002904",138,102,16,10,6,4
"N00002905",153,106,29,13,3,2
"N00002906",144,92,26,18,5,3
"N00002907",186,122,39,13,7,5
"N00002908",164,80,37,26,16,5
"N00002909",173,117,29,14,8,5
"N00002910",211,147,32,14,8,10
"N00002911",222,152,43,19,5,3
"N00002912",134,102,16,14,2,0
"N00002913",127,98,15,7,4,3
"N00002914",441,304,83,36,14,4
"N00002915",96,74,14,7,1,0
"N00002916",152,131,7,10,2,2
"N00002917",127,94,21,7,3,2
"N00002918",127,74,28,20,1,4
"N00002919",131,91,19,15,6,0
"N00002920",151,84,36,20,7,4
"N00002921",110,72,19,12,6,1
"N00002922",149,90,35,11,4,9
"N00002923",138,80,39,12,3,4
"N00002924",158,61,56,30,7,4
"N00002925",119,86,17,13,1,2
"N00002926",156,80,42,21,8,5
"N00002927",141,106,24,6,2,3
"N00002928",123,91,17,11,3,1
"N00002929",274,188,47,26,9,4
"N00002930",143,112,14,12,4,1
"N00002931",225,168,33,16,5,3
"N00002932",127,100,16,4,4,3
"N00002933",171,120,27,17,4,3
"N00002934",132,87,15,17,8,5
"N00002935",140,90,28,18,3,1
"N00002936",143,108,20,10,3,2
"N00002937",148,80,37,17,11,3
"N00002938",137,114,13,6,3,1
"N00002939",143,109,22,7,4,1
"N00002940",140,106,17,9,6,2
"N00002941",120,71,27,18,2,2
"N00002942",134,103,19,5,4,3
"N00002943",116,66,27,17,5,1
"N00002944",216,123,46,30,14,3
"N00002945",162,101,37,18,4,2
"N00002946",130,51,47,22,8,2
"N00002947",156,63,51,28,11,3
"N00002948",124,104,13,4,3,0
"N00002949",145,93,22,23,5,2
"N00002950",148,94,25,21,5,3
"N00002951",112,66,27,14,2,3
"N00002952",129,99,17,12,1,0
"N00002953",116,66,22,19,8,1
"N00002954",196,152,20,19,3,2
"N00002955",157,119,26,7,5,0
"N00002956",131,87,25,9,6,4
"N00002957",157,80,50,20,6,1
"N00002958",156,113,19,13,7,4
"N00002959",190,136,37,11,5,1
"N00002960",126,86,21,11,5,3
"N00002961",119,85,20,10,3,1
"N00002962",156,74,45,27,4,6
"N00002963",133,95,23,10,5,0
"N00002964",120,91,19,3,3,4
"N00002965",120,91,14,11,1,3
"N00002966",186,144,25,12,3,2
"N00002967",116,45,42,20,6,3
"N00002968",121,50,37,23,6,5
"N00002969",118,52,38,18,7,3
"N00002970",151,51,46,39,9,6
"N00002971",128,43,54,19,11,1
"N00002972",123,29,44,36,10,4
"N00002973",133,91,19,14,7,2
"N00002974",103,75,15,5,7,1
"N00002975",164,123,21,10,9,1
"N00002976",110,55,29,20,5,1
"N00002977",152,112,21,14,4,1
"N00002978",136,88,26,15,6,1
"N00002979",170,91,40,27,8,4
"N00002980",139,102,19,10,6,2
"N00002981",130,74,35,13,6,2
"N00002982",194,115,41,28,8,2
"N00002983",112,80,16,9,4,3
"N00002984",79,19,31,23,3,3
"N00002985",59,21,14,15,8,1
"N00002986",157,81,33,35,4,4
"N00002987",155,95,23,25,7,5
"N00002988",158,113,26,10,4,5
"N00002989",157,115,23,13,2,4
"N00002990",133,104,18,5,4,2
"N00002991",135,84,33,11,6,1
"N00002992",153,116,13,7,11,6
"N00002993",104,45,27,25,3,4
"N00002994",222,140,42,22,16,2
"N00002995",248,166,57,17,4,4
"N00002996",137,37,37,39,22,2
"N00002997",123,70,26,16,9,2
"N00002998",110,66,21,16,6,1
"N00002999",116,46,35,26,7,2
"N00003000",154,112,24,10,4,4
"N00003001",99,60,26,10,2,1
"N00003002",303,167,75,33,20,8
"N00003003",525,390,83,35,15,2
"N00003004",111,69,23,9,8,2
"N00003005",155,122,16,11,5,1
"N00003006",133,100,23,8,2,0
"N00003007",149,114,19,10,4,2
"N00003008",235,169,44,14,7,1
"N00003009",164,134,15,8,5,2
"N00003010",161,81,54,18,8,0
"N00003011",114,70,27,11,4,2
"N00003012",133,96,17,14,5,1
"N00003013",148,106,20,13,6,3
"N00003014",142,107,23,5,6,1
"N00003015",147,115,19,9,1,3
"N00003016",113,91,15,5,2,0
"N00003017",155,120,18,12,3,2
"N00003018",108,67,24,11,5,1
"N00003019",215,75,70,42,22,6
"N00003020",148,85,38,14,6,5
"N00003021",143,86,24,26,4,3
"N00003022",119,88,18,8,4,1
"N00003023",109,43,32,17,14,3
"N00003024",186,123,39,14,4,6
"N00003025",121,92,17,10,2,0
"N00003026",180,145,18,14,1,2
"N00003027",140,107,23,3,3,4
"N00003028",153,120,17,10,4,2
"N00003029",193,160,21,8,4,0
"N00003030",150,54,55,31,5,5
"N00003031",156,104,34,10,7,1
"N00003032",117,86,21,5,4,1
"N00003033",155,105,29,12,6,3
"N00003034",108,33,51,18,4,2
"N00003035",142,72,39,20,9,2
"N00003036",137,97,20,11,8,1
"N00003037",147,90,34,18,2,3
"N00003038",127,92,22,8,4,1
"N00003039",134,61,45,15,8,5
"N00003040",256,58,61,78,50,9
"N00003041",180,101,47,26,2,4
"N00003042",129,50,54,23,2,0
"N00003043",97,34,35,25,1,2
"N00003044",158,112,30,13,1,2
"N00003045",306,193,54,46,9,4
"N00003046",119,81,27,8,3,0
"N00003047",133,95,21,11,2,4
"N00003048",147,115,16,6,8,2
"N00003049",131,83,27,12,7,2
"N00003050",123,79,31,10,2,1
"N00003051",124,76,24,14,7,3
"N00003052",125,46,35,31,10,3
"N00003053",102,77,16,5,2,2
"N00003054",137,103,24,6,2,2
"N00003055",135,97,26,5,6,1
"N00003056",133,94,21,13,4,1
"N00003057",118,45,35,27,9,2
"N00003058",116,56,31,22,5,2
"N00003059",114,80,21,11,2,0
"N00003060",155,55,52,39,5,4
"N00003061",136,116,10,6,3,1
"N00003062",147,115,13,17,2,0
"N00003063",173,129,25,11,6,2
"N00003064",157,115,26,12,1,3
"N00003065",138,52,41,34,5,6
"N00003066",147,77,38,23,7,2
"N00003067",131,96,18,13,1,3
"N00003068",113,34,52,19,6,2
"N00003069",113,62,35,10,5,1
"N00003070",123,65,35,17,5,1
"N00003071",108,55,33,16,2,2
"N00003072",119,33,50,23,11,2
"N00003073",139,117,9,8,5,0
"N00003074",193,151,27,9,6,0
"N00003075",114,88,15,10,1,0
"N00003076",202,120,48,25,9,0
"N00003077",142,79,29,28,3,3
"N00003078",206,176,20,6,4,0
"N00003079",135,72,39,20,3,1
"N00003080",105,55,29,18,3,0
"N00003081",62,25,22,10,4,1
"N00003082",105,48,33,14,8,2
"N00003083",100,59,24,11,5,1
"N00003084",130,65,32,23,5,5
"N00003085",123,40,39,37,7,0
"N00003086",120,46,39,24,8,3
"N00003087",139,100,16,19,4,0
"N00003088",65,25,19,20,1,0
"N00003089",115,74,30,8,2,1
